time_s,mid_lateral_m,mid_vertical_m,mid_local_roll_L_deg,mid_local_roll_R_deg,mid_system_roll_deg
288.25,37.576975879850515,-1.9127282250565902,3.3834707024653032,3.3834741260614343,0.9094924533941221
288.3,37.32934687422146,-1.9126584916452485,3.450011407573702,3.4500156661856365,0.900794965119183
288.35,37.0823014912136,-1.9111759557886212,3.524171987051626,3.5241770102309253,0.8921022542402045
288.40000000000003,36.83596912929251,-1.9081096268764073,3.6048544032949947,3.60486010331639,0.8834731165509287
288.45,36.590473362166236,-1.9032888625318236,3.690852423873232,3.690858697278358,0.8749665421101014
288.5,36.34593012959593,-1.8965480451196233,3.7808747110224137,3.780881440508478,0.8666405306794697
288.55,36.10244410967687,-1.8877305826584747,3.873561548983548,3.873568605531839,0.8585507917394215
288.6,35.86010381253164,-1.8766922005761302,3.967495858158286,3.9675031033240744,0.850749410064694
288.65000000000003,35.61897646344238,-1.8633036181467548,4.061211068896295,4.061218357214211,0.8432835943047104
288.7,35.37910395179108,-1.847452769939344,4.153199453477736,4.153206634961593,0.8361946337442855
288.75,35.14050094363915,-1.8290467337818628,4.241924407616942,4.241931330341781,0.8295171616181669
288.8,34.903155752587146,-1.8080134786816,4.3258390628061765,4.325845575552181,0.8232787678682929
288.85,34.66703390381539,-1.784303476665193,4.403411926233047,4.403417881152623,0.8174999359927857
288.90000000000003,34.432083723529544,-1.7578911591267947,4.473158547703944,4.473163802955261,0.8121942183761648
288.95,34.19824292430012,-1.7287761575589182,4.5336769987626875,4.533681421045503,0.8073685306382773
289.0,33.96544512734121,-1.696984250966457,4.583684484914066,4.583687951851449,0.8030234478099733
289.05,33.73362553666139,-1.6625679345460012,4.622052666515141,4.622055068845315,0.7991534211905127
289.1,33.5027254247519,-1.625606508047384,4.647839953855194,4.647841197422084,0.7957468911092176
289.15000000000003,33.272695523335095,-1.5862055458703983,4.660319768498865,4.660319776045928,0.7927863278562897
289.2,33.043498675633515,-1.5444955586397495,4.65900418585734,4.6590028986272305,0.7902482720155792
289.25,32.81511212073748,-1.5006296109300563,4.643662352335241,4.643659731454835,0.7881034551096149
289.3,32.587529577323224,-1.4547796583038726,4.614332716240039,4.614328743832511,0.7863170619052028
289.35,32.360762997417524,-1.407131444919004,4.571327734965041,4.571322414892076,0.7848491577001456
289.40000000000003,32.13484363465582,-1.3578779796025686,4.515229688766772,4.515223046881943,0.7836552643307881
289.45,31.909822048639942,-1.3072118713059995,4.44687679638269,4.446868880186055,0.7826870437039606
289.5,31.685766891650236,-1.2553171057437682,4.367339995726742,4.367330873356539,0.7818930463705954
289.55,31.462762727346803,-1.2023611062115984,4.277892245964954,4.277882004538456,0.78121950325656
