local_node_index,q_mm,r_mm,z_mm,role
294,30145.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M07-01|AD:ADJ-M09-01
295,29630.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M07-01|AD:ADJ-M09-02
296,29115.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M07-01|AD:ADJ-M09-03
297,28600.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M08-01|AD:ADJ-M09-01
298,28600.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M08-01|AD:ADJ-M09-02
299,28600.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M08-01|AD:ADJ-M09-03
300,30660.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M08-02|AD:ADJ-M09-01
301,30660.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M08-02|AD:ADJ-M09-02
302,30660.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:AD:ADJ-M08-02|AD:ADJ-M09-03
303,33850.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M03-01|M3:MID-M07-01
304,33850.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M03-01|M3:MID-M07-02
305,33850.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M03-01|M3:MID-M07-03
306,42850.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M03-02|M3:MID-M07-01
307,42850.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M03-02|M3:MID-M07-02
308,42850.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M03-02|M3:MID-M07-03
309,34412.500000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-01|M3:MID-M07-01
310,34975.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-01|M3:MID-M07-02
311,35537.500000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-01|M3:MID-M07-03
312,37787.500000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-02|M3:MID-M07-01
313,37225.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-02|M3:MID-M07-02
314,36662.500000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-02|M3:MID-M07-03
315,38912.500000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-03|M3:MID-M07-01
316,39475.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-03|M3:MID-M07-02
317,40037.500000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-03|M3:MID-M07-03
318,42287.500000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-04|M3:MID-M07-01
319,41725.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-04|M3:MID-M07-02
320,41162.500000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M05-04|M3:MID-M07-03
321,36100.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-01|M3:MID-M07-01
322,36100.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-01|M3:MID-M07-02
323,36100.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-01|M3:MID-M07-03
324,38350.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-02|M3:MID-M07-01
325,38350.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-02|M3:MID-M07-02
326,38350.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-02|M3:MID-M07-03
327,40600.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-03|M3:MID-M07-01
328,40600.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-03|M3:MID-M07-02
329,40600.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:M3:MID-M06-03|M3:MID-M07-03
330,43290.000000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:RT:TAIL-M03-04|RT:TAIL-M14-01
331,43290.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:RT:TAIL-M03-04|RT:TAIL-M14-02
332,43290.000000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:RT:TAIL-M03-04|RT:TAIL-M14-03
333,46210.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:RT:TAIL-M11-01|RT:TAIL-M13-02
334,43482.500000000000,1125.000000000000,1700.000000000000,AUTO_INTERSECTION:RT:TAIL-M12-01|RT:TAIL-M14-01
335,43675.000000000000,750.000000000000,1700.000000000000,AUTO_INTERSECTION:RT:TAIL-M12-01|RT:TAIL-M14-02
336,43867.500000000000,375.000000000000,1700.000000000000,AUTO_INTERSECTION:RT:TAIL-M12-01|RT:TAIL-M14-03
