     29.,  0.4310831081732944E-02,  0.4064404399047687E-03,  0.6013966756148701E-04,  0.2316701833284145E-02,  0.1458217736804154E-03,  0.1280881574434580E-03,  0.2316701833284145E-02,  0.9428354584039525E-01,  0.1395082906781655E-01,  0.5374141991091045E+00,  0.3382683545600570E-01,  0.2971310056342242E-01,  0.5374141991091046E+00
     30.,  0.4832282990231730E+00,  0.9757076273080399E-02,  0.3862465964956349E-03,  0.4652833735827419E+00,  0.4287853528369940E-01,  0.3891127383100547E+00,  0.4652833735827421E+00,  0.2019144220817353E-01,  0.7993045880723815E-03,  0.9628644980504948E+00,  0.8873349381726332E-01,  0.8052358255851960E+00,  0.9628644980504952E+00
     31.,  0.1377255702266073E-02,  0.7432828424763803E-03,  0.1456456948161009E-05,  0.6289871720358514E-03,  0.1139083163019277E-04,  0.8929363364216077E-04,  0.6289871720358517E-03,  0.5396839826136983E+00,  0.1057506565966379E-02,  0.4566960013314483E+00,  0.8270673057625260E-02,  0.6483446283449118E-01,  0.4566960013314486E+00
     32.,  0.1962150452971406E-02,  0.5287011421222638E-04,  0.2304272122188733E-05,  0.1789338083455494E-02,  0.1719365309571135E-03,  0.1483530296330589E-02,  0.1789338083455494E-02,  0.2694498484158638E-01,  0.1174360568884629E-02,  0.9119270546994952E+00,  0.8762657863301941E-01,  0.7560736711519688E+00,  0.9119270546994949E+00
     33.,  0.4565292131210768E-02,  0.7642602110509194E-03,  0.1121234826520384E-04,  0.2463753878469343E-02,  0.1461954169227867E-03,  0.5760961211979577E-03,  0.2463753878469345E-02,  0.1674066388492490E+00,  0.2455997982812590E-02,  0.5396705857278682E+00,  0.3202323372108369E-01,  0.1261904177521210E+00,  0.5396705857278686E+00
     34.,  0.5111825286193126E+00,  0.1015282541838921E-01,  0.6180594349459984E-03,  0.4921429273459963E+00,  0.4534646176779533E-01,  0.4126932389245029E+00,  0.4921429273459964E+00,  0.1986144840632888E-01,  0.1209077776220868E-02,  0.9627538106109736E+00,  0.8870894294895926E-01,  0.8073304853340233E+00,  0.9627538106109738E+00
     35.,  0.6624457776446638E+00,  0.7180734133932838E-02,  0.4421752859846095E-03,  0.6430386634358843E+00,  0.6352106639959738E-01,  0.5259968857752010E+00,  0.6430386634358844E+00,  0.1083973115424488E-01,  0.6674890246214121E-03,  0.9707038449580254E+00,  0.9588870295988226E-01,  0.7940225502612319E+00,  0.9707038449580255E+00
     36.,  0.4941597764204917E-02,  0.7934499007578816E-04,  0.8357612887373971E-05,  0.4690539670405143E-02,  0.4349856469353653E-03,  0.4080915158017375E-02,  0.4690539670405143E-02,  0.1605654564815727E-01,  0.1691277454412293E-02,  0.9491949556035612E+00,  0.8802530430263637E-01,  0.8258290845883888E+00,  0.9491949556035610E+00
     37.,  0.1612182425761205E-02,  0.7068589328374977E-03,  0.4600648661497568E-05,  0.8957431984073108E-03,  0.3340885913770431E-04,  0.1212962977114826E-03,  0.8957431984073108E-03,  0.4384484792431280E+00,  0.2853677467253951E-02,  0.5556090825046540E+00,  0.2072275358164263E-01,  0.7523732784409407E-01,  0.5556090825046540E+00
     38.,  0.6934405286779365E+00,  0.1489935113586187E-01,  0.4640484318697539E-03,  0.6659867723243070E+00,  0.6590459078862322E-01,  0.5783635782600912E+00,  0.6659867723243064E+00,  0.2148612681215488E-01,  0.6691971592062481E-03,  0.9604093570850686E+00,  0.9504000424415940E-01,  0.8340492866241281E+00,  0.9604093570850676E+00
