global_index,width,mct_node,x_m,y_m,z_m
1504,R,380,2466.909,21.45,177.74488068252302
1505,R,381,2475.909,21.45,179.62880130965198
1506,R,382,2484.909,21.45,181.53718691264402
1507,R,383,2493.909,21.45,183.52939932029798
1508,R,384,2502.909,21.45,185.54613188432398
1509,R,385,2511.909,21.45,187.58739750685302
1510,R,386,2520.909,21.45,189.65320924564801
1511,R,387,2529.909,21.45,191.743580314301
1512,R,388,2538.909,21.45,193.858524086025
1513,R,389,2541.9183,21.45,194.571403716927
1514,R,390,2547.909,21.45,195.99991182882798
1515,R,391,2556.909,21.45,198.166835140403
1516,R,392,2565.909,21.45,200.358373790272
1517,R,393,2574.909,21.45,202.574541795445
1518,R,394,2583.909,21.45,204.815353330003
1519,R,395,2592.909,21.45,207.08082272517697
1520,R,396,2598.9183,21.45,208.607475756678
1521,R,397,2601.909,21.45,209.371891519884
1522,R,398,2610.909,21.45,211.68951320921698
1523,R,399,2619.909,21.45,214.031838379628
1524,R,400,2628.909,21.45,216.398882009626
1525,R,401,2637.909,21.45,218.79065923648102
1526,R,402,2646.909,21.45,221.207185352809
1527,R,403,2655.909,21.45,223.648475809119
1528,R,404,2664.909,21.45,226.17389891349802
1529,R,405,2673.909,21.45,228.724156098425
1530,R,406,2682.909,21.45,231.299263667
1531,R,407,2691.909,21.45,233.899238079472
1532,R,408,2700.909,21.45,236.52409595517898
1533,R,409,2709.909,21.45,239.17385407091498
1534,R,410,2712.9183,21.45,240.065633879823
1535,R,411,2718.909,21.45,241.85038706956698
1536,R,412,2727.909,21.45,244.552790416087
1537,R,413,2736.909,21.45,247.280147226369
1538,R,414,2745.909,21.45,250.03247492983
1539,R,415,2754.909,21.45,252.80979111376
1540,R,416,2763.909,21.45,255.612113525303
1541,R,417,2769.9183,21.45,257.497415985753
1542,R,418,2772.909,21.45,258.440387143227
1543,R,419,2781.909,21.45,261.295569108736
1544,R,420,2790.909,21.45,264.175813535483
1545,R,421,2799.909,21.45,267.081138822971
1546,R,422,2808.909,21.45,270.01156353123605
1547,R,423,2817.909,21.45,272.967106378373
1548,R,424,2826.909,21.45,275.947786240305
1549,R,425,2835.909,21.45,279.01297823734
1550,R,426,2844.909,21.45,282.103391351096
1551,R,427,2853.909,21.45,285.219045313671
1552,R,428,2862.909,21.45,288.359960017206
1553,R,429,2871.909,21.45,291.52615551098904
1554,R,430,2880.909,21.45,294.71765201008
1555,R,431,2883.9183,21.45,295.79066487809604
1556,R,432,2889.909,21.45,297.93632763430804
1557,R,433,2898.909,21.45,301.181281599123
1558,R,434,2907.909,21.45,304.451600454786
1559,R,435,2916.909,21.45,307.747305072158
1560,R,436,2925.909,21.45,311.06841648257904
1561,R,437,2934.909,21.45,314.414955877812
1562,R,438,2940.9183,21.45,316.663864598678
1563,R,439,2943.909,21.45,317.787902179205
1564,R,440,2952.909,21.45,321.188155288669
1565,R,441,2961.909,21.45,324.613903304828
1566,R,442,2970.909,21.45,328.065168080663
1567,R,443,2979.909,21.45,331.54197162963504
1568,R,444,2987.609,21.45,334.537
1569,R,445,2991.909,21.45,336.98694935132903
1570,R,446,2996.909,21.45,339.843772103649
1571,R,447,2998.23,21.45,340.6
1572,R,448,2998.909,21.45,340.598391737771
1573,R,449,3013.909,21.45,340.59826312871803
1574,R,450,3014.645,21.45,340.6
1575,R,451,3014.909,21.45,340.485141165298
1576,R,452,3020.909,21.45,337.880319974911
1577,R,453,3026.909,21.45,335.286283293275
1578,R,454,3030.409,21.45,333.80180279624506
1579,R,455,3033.409,21.45,332.532660170694
1580,R,456,3039.409,21.45,330.003247076805
1581,R,457,3045.409,21.45,327.486084230759
1582,R,458,3048.409,21.45,326.231908129102
1583,R,459,3051.409,21.45,324.980775162896
1584,R,460,3057.409,21.45,322.487365465906
1585,R,461,3063.409,21.45,320.006183228697
1586,R,462,3066.409,21.45,318.770940137747
1587,R,463,3069.409,21.45,317.538734225795
1588,R,464,3075.409,21.45,315.083162158288
1589,R,465,3081.409,21.45,312.639793899616
1590,R,466,3084.409,21.45,311.422496446765
1591,R,467,3087.409,21.45,310.208230599258
1592,R,468,3093.409,21.45,307.788523279717
1593,R,469,3099.409,21.45,305.380997642105
1594,R,470,3102.409,21.45,304.181612586312
1595,R,471,3105.409,21.45,302.98525364154
1596,R,472,3111.409,21.45,300.601345008647
1597,R,473,3117.409,21.45,298.22959624970304
1598,R,474,3120.409,21.45,297.04809083223904
1599,R,475,3123.409,21.45,295.869606114635
1600,R,476,3129.409,21.45,293.523334552584
1601,R,477,3135.409,21.45,291.189200244101
1602,R,478,3138.409,21.45,290.02649290457003
1603,R,479,3141.409,21.45,288.866835170552
1604,R,480,3147.409,21.45,286.556229650039
1605,R,481,3153.409,21.45,284.257740235611
1606,R,482,3156.409,21.45,283.112882422148
1607,R,483,3159.409,21.45,281.97103466651504
1608,R,484,3165.409,21.45,279.69603204818
1609,R,485,3171.409,21.45,277.433124706569
1610,R,486,3174.409,21.45,276.306050840727
1611,R,487,3177.409,21.45,275.181981866552
1612,R,488,3183.409,21.45,272.942519985505
1613,R,489,3189.409,21.45,270.755591475051
1614,R,490,3192.409,21.45,269.666492255685
1615,R,491,3195.409,21.45,268.58038713395797
1616,R,492,3201.409,21.45,266.416817731618
1617,R,493,3207.409,21.45,264.265280267045
1618,R,494,3210.409,21.45,263.19386986080497
1619,R,495,3213.409,21.45,262.125448635681
1620,R,496,3219.409,21.45,259.997230952483
1621,R,497,3225.409,21.45,257.881025704268
1622,R,498,3228.409,21.45,256.827274812652
1623,R,499,3231.409,21.45,255.776508265674
1624,R,500,3237.409,21.45,253.683584110309
1625,R,501,3243.409,21.45,251.602653203904
1626,R,502,3246.409,21.45,250.567484940527
1627,R,503,3249.409,21.45,249.535296009142
1628,R,504,3255.409,21.45,247.479510671527
1629,R,505,3261.409,21.45,245.435698707599
1630,R,506,3264.409,21.45,244.418131273167
1631,R,507,3267.409,21.45,243.403538497236
1632,R,508,3273.409,21.45,241.38293015646698
1633,R,509,3279.409,21.45,239.374276658735
1634,R,510,3282.409,21.45,238.374282208397
1635,R,511,3285.409,21.45,237.37725782177
1636,R,512,3291.409,21.45,235.391771204162
1637,R,513,3297.409,21.45,233.418221215992
1638,R,514,3300.409,21.45,232.435772380077
1639,R,515,3303.409,21.45,231.456289092242
1640,R,516,3309.409,21.45,229.50777344855098
1641,R,517,3315.409,21.45,227.571175576738
1642,R,518,3318.409,21.45,226.60719644015
1643,R,519,3321.409,21.45,225.646178176657
1644,R,520,3327.409,21.45,223.73267369459901
1645,R,521,3333.409,21.45,221.831069424391
1646,R,522,3336.409,21.45,220.884581164759
1647,R,523,3339.409,21.45,219.941049424958
1648,R,524,3345.409,21.45,218.062503740652
1649,R,525,3351.409,21.45,216.195841025347
1650,R,526,3354.409,21.45,215.26681772046197
1651,R,527,3357.409,21.45,214.340746662019
1652,R,528,3363.409,21.45,212.497108361869
1653,R,529,3369.409,21.45,210.705796813043
1654,R,530,3372.409,21.45,209.814436845929
1655,R,531,3375.409,21.45,208.926020154864
1656,R,532,3381.409,21.45,207.157661327279
1657,R,533,3387.409,21.45,205.40113303852402
1658,R,534,3390.409,21.45,204.52715918726702
1659,R,535,3393.409,21.45,203.656124587645
1660,R,536,3399.409,21.45,201.92251685197598
1661,R,537,3405.409,21.45,200.200723728263
1662,R,538,3408.409,21.45,199.34411203842402
1663,R,539,3411.409,21.45,198.490435653094
1664,R,540,3417.409,21.45,196.791531542476
1665,R,541,3423.409,21.45,195.10442643440598
1666,R,542,3426.409,21.45,194.266105380243
1667,R,543,3429.409,21.45,193.430715552065
1668,R,544,3435.409,21.45,191.768371366826
1669,R,545,3441.409,21.45,190.117810056558
1670,R,546,3444.409,21.45,189.296803416739
1671,R,547,3447.409,21.45,188.478724217594
1672,R,548,3453.409,21.45,186.85098909215398
1673,R,549,3459.409,21.45,185.235021878455
1674,R,550,3462.409,21.45,184.431307137016
1675,R,551,3465.409,21.45,183.63051612936601
1676,R,552,3471.409,21.45,182.03734548848698
1677,R,553,3477.409,21.45,180.455928110982
1678,R,554,3480.409,21.45,179.669483222328
1679,R,555,3483.409,21.45,178.885958438551
1680,R,556,3489.409,21.45,177.32921234320298
1681,R,557,3495.409,21.45,175.78420439659
1682,R,558,3498.409,21.45,175.01595896754998
1683,R,559,3501.409,21.45,174.25062989979
1684,R,560,3507.409,21.45,172.72835964222102
1685,R,561,3513.409,21.45,171.217813531197
1686,R,562,3516.409,21.45,170.466794121613
1687,R,563,3519.409,21.45,169.718687605655
1688,R,564,3525.409,21.45,168.230851492018
1689,R,565,3531.409,21.45,166.75472583673601
1690,R,566,3534.409,21.45,166.020911835829
1691,R,567,3537.409,21.45,165.290007338713
1692,R,568,3543.409,21.45,163.836628224247
1693,R,569,3549.409,21.45,162.435410318755
1694,R,570,3552.409,21.45,161.739007820678
1695,R,571,3555.409,21.45,161.045507712877
1696,R,572,3561.409,21.45,159.666916150105
1697,R,573,3567.409,21.45,158.299993695491
1698,R,574,3570.409,21.45,157.620734184836
1699,R,575,3573.409,21.45,156.94437392312398
1700,R,576,3579.409,21.45,155.600052680631
1701,R,577,3585.409,21.45,154.267388136568
1702,R,578,3588.409,21.45,153.605252959154
1703,R,579,3591.409,21.45,152.946013967618
1704,R,580,3597.409,21.45,151.63592612611498
1705,R,581,3603.409,21.45,150.337482885063
1706,R,582,3606.409,21.45,149.693405836098
1707,R,583,3609.409,21.45,149.05222182315
1708,R,584,3615.409,21.45,147.778234545841
1709,R,585,3621.409,21.45,146.51587943487502
1710,R,586,3624.409,21.45,145.88888984173602
1711,R,587,3627.409,21.45,145.264790381018
1712,R,588,3633.409,21.45,144.0249635503
1713,R,589,3639.409,21.45,142.796757428114
1714,R,590,3642.409,21.45,142.186838064607
1715,R,591,3645.409,21.45,141.579806008043
1716,R,592,3651.409,21.45,140.374105559958
1717,R,593,3657.409,21.45,139.18001467374
1718,R,594,3660.409,21.45,138.587148780723
1719,R,595,3663.409,21.45,137.997167446922
1720,R,596,3669.409,21.45,136.82746407857297
1721,R,597,3675.409,21.45,135.669358839674
1722,R,598,3678.409,21.45,135.094481517482
1723,R,599,3681.409,21.45,134.522485937218
1724,R,600,3687.409,21.45,133.38684185434602
1725,R,601,3693.409,21.45,132.262785392766
1726,R,602,3696.409,21.45,131.70492855106698
1727,R,603,3699.409,21.45,131.14995086329
1728,R,604,3705.409,21.45,130.048334852692
1729,R,605,3711.409,21.45,128.958296266367
1730,R,606,3718.909,21.45,127.65639511661199
1731,R,607,3722.909,21.45,126.968499573574
1732,R,608,3724.185,21.45,126.75
1733,R,609,3724.909,21.45,126.56639202872401
1734,R,610,3729.909,21.45,125.30243980366099
1735,R,611,3734.909,21.45,124.045576381629
1736,R,612,3737.909,21.45,123.313454395012
1737,R,613,3743.909,21.45,121.857641010479
1738,R,614,3749.909,21.45,120.413525786247
1739,R,615,3752.909,21.45,119.695680712384
1740,R,616,3755.909,21.45,118.98074206291601
1741,R,617,3761.909,21.45,117.559285453573
1742,R,618,3767.909,21.45,116.14951389362601
1743,R,619,3770.909,21.45,115.448835767324
1744,R,620,3773.909,21.45,114.751060826624
1745,R,621,3779.909,21.45,113.365825744106
1746,R,622,3785.909,21.45,111.992262210374
1747,R,623,3788.909,21.45,111.309683068311
1748,R,624,3791.909,21.45,110.630003777782
1749,R,625,3797.909,21.45,109.279046275013
1750,R,626,3803.909,21.45,107.939747850888
1751,R,627,3806.909,21.45,107.274296619597
1752,R,628,3809.909,21.45,106.61174216168901
1753,R,629,3815.909,21.45,105.295025139498
1754,R,630,3821.909,21.45,103.989955037577
1755,R,631,3824.909,21.45,103.341613440581
1756,R,632,3827.909,21.45,102.696165615757
1757,R,633,3830.9183,21.45,102.051656111062
1758,R,634,3833.909,21.45,101.414601938357
1759,R,635,3839.909,21.45,100.145627782911
1760,R,636,3842.909,21.45,99.5153295067947
1761,R,637,3845.909,21.45,98.88792191982961
1762,R,638,3851.909,21.45,97.6414804943052
1763,R,639,3857.909,21.45,96.40666197293129
1764,R,640,3860.909,21.45,95.79343722709399
1765,R,641,3863.909,21.45,95.1831003292546
1766,R,642,3869.909,21.45,93.97079181291589
1767,R,643,3875.909,21.45,92.77009499319409
1768,R,644,3878.909,21.45,92.173926927796
1769,R,645,3881.909,21.45,91.5806439476177
1770,R,646,3887.909,21.45,90.4024350296035
1771,R,647,3893.909,21.45,89.27629232300819
1772,R,648,3896.909,21.45,88.71739259495929
1773,R,649,3899.909,21.45,88.1613721771422
1774,R,650,3905.909,21.45,87.0576711724035
1775,R,651,3911.909,21.45,85.9655482082138
1776,R,652,3914.909,21.45,85.4236545525219
1777,R,653,3917.909,21.45,84.8846376916627
1778,R,654,3923.909,21.45,83.8149363072563
1779,R,655,3929.909,21.45,82.75680305775711
1780,R,656,3932.909,21.45,82.2319005764551
1781,R,657,3935.909,21.45,81.70987245268789
1782,R,658,3941.909,21.45,80.6741412810935
1783,R,659,3944.9183,21.45,80.1592122563677
1784,R,660,3947.909,21.45,79.65091769267029
1785,R,661,3950.909,21.45,79.14394382078379
1786,R,662,3953.909,21.45,78.6398418162253
1787,R,663,3959.909,21.45,77.63995546672331
1788,R,664,3965.909,21.45,76.65161785893069
1789,R,665,3968.909,21.45,76.16160599286471
1790,R,666,3971.909,21.45,75.6744637154886
1791,R,667,3977.909,21.45,74.7084290773426
1792,R,668,3983.909,21.45,73.7539345553844
1793,R,669,3986.909,21.45,73.2808712339503
1794,R,670,3989.909,21.45,72.8106753005121
1795,R,671,3995.909,21.45,71.8785277660531
1796,R,672,4001.909,21.45,70.9579117341668
1797,R,673,4004.909,21.45,70.50273594939209
1798,R,674,4007.909,21.45,70.0504253121508
1799,R,675,4013.909,21.45,69.15404283832241
1800,R,676,4019.909,21.45,68.2691831051975
1801,R,677,4022.909,21.45,67.8309296135824
1802,R,678,4025.909,21.45,67.3955392277675
1803,R,679,4031.909,21.45,66.5329923646539
1804,R,680,4037.909,21.45,65.6819602651137
1805,R,681,4040.909,21.45,65.2606170093081
1806,R,682,4043.909,21.45,64.8421348949434
1807,R,683,4049.909,21.45,64.013400018417
1808,R,684,4055.909,21.45,63.1961722365037
1809,R,685,4058.909,21.45,62.7917276232776
1810,R,686,4061.909,21.45,62.410377017765995
1811,R,687,4067.909,21.45,61.6558963126254
1812,R,688,4073.909,21.45,60.9129069294832
1813,R,689,4076.909,21.45,60.5455740157776
1814,R,690,4079.909,21.45,60.1810964802633
1815,R,691,4085.909,21.45,59.460358419519
1816,R,692,4091.909,21.45,58.751104998686
1817,R,693,4094.909,21.45,58.400636761725295
1818,R,694,4097.909,21.45,58.0530222630793
1819,R,695,4103.909,21.45,57.3660071081254
1820,R,696,4109.909,21.45,56.6904702197948
1821,R,697,4112.909,21.45,56.356857013114
1822,R,698,4115.909,21.45,56.0260959819279
1823,R,699,4121.909,21.45,55.374688979332106
1824,R,700,4127.909,21.45,54.7347538441399
1825,R,701,4130.909,21.45,54.41893817076701
1826,R,702,4133.909,21.45,54.1059731060335
1827,R,703,4139.909,21.45,53.48825132158
1828,R,704,4145.909,21.45,52.8819956639507
1829,R,705,4148.909,21.45,52.5830166380132
1830,R,706,4151.909,21.45,52.2868868167737
1831,R,707,4157.909,21.45,51.702833335242595
1832,R,708,4163.909,21.45,51.130240547780296
1833,R,709,4166.909,21.45,50.848089938069
1834,R,710,4169.909,21.45,50.5687872062572
1835,R,711,4172.918299999999,21.45,50.291512022627906
1836,R,712,4175.909,21.45,50.019377198564
1837,R,713,4181.909,21.45,49.4823355543556
1838,R,714,4184.909,21.45,49.217957407293
1839,R,715,4187.909,21.45,48.95642582011
1840,R,716,4193.909,21.45,48.4415653029811
1841,R,717,4199.909,21.45,47.9381552721041
1842,R,718,4202.909,21.45,47.690590067467
1843,R,719,4205.909,21.45,47.445870254380196
1844,R,720,4211.909,21.45,46.9646320544384
1845,R,721,4215.909,21.45,46.6503221935836
1846,R,722,4219.909,21.45,46.3654625703668
1847,R,723,4221.093,21.45,46.282
1848,R,724,4221.909,21.45,45.896020167417895
1849,R,725,4224.909,21.45,44.4786994972776
1850,R,726,4226.3009999999995,21.45,43.822
1851,R,727,4226.909,21.45,43.372145418218004
1852,R,728,4255.295,21.45,22.51
1853,R,729,714.504,21.45,326.522
1854,R,730,2995.3140000000003,21.45,326.52
1855,R,1001,0.0,21.45,44.3100000000006
1856,R,1002,48.90899999999999,21.45,67.5527014059959
1857,R,1003,50.79499999999996,21.45,68.4610000000189
1858,R,1004,51.90899999999999,21.45,68.81874877303039
1859,R,1005,59.90899999999999,21.45,71.3965429930605
1860,R,1006,69.90899999999999,21.45,74.6402309027987
1861,R,1007,79.90899999999999,21.45,77.90776226480051
1862,R,1008,89.91830000000004,21.45,81.202225927198
1863,R,1009,101.91830000000004,21.45,85.25328506288939
1864,R,1010,112.91830000000004,21.45,88.9970385450576
1865,R,1011,123.91830000000004,21.45,92.7697819032484
1866,R,1012,134.91830000000004,21.45,96.5715385278953
1867,R,1013,146.91830000000004,21.45,100.752026597493
1868,R,1014,158.91830000000004,21.45,105.036946710529
1869,R,1015,169.91830000000004,21.45,108.995256249617
1870,R,1016,180.91830000000004,21.45,112.98273255151
1871,R,1017,191.91830000000004,21.45,116.999400337006
1872,R,1018,203.91829999999993,21.45,121.41454176340599
1873,R,1019,215.91829999999993,21.45,125.947563093799
1874,R,1020,226.91829999999993,21.45,130.133503317919
1875,R,1021,237.91829999999993,21.45,134.348807435575
1876,R,1022,248.91829999999993,21.45,138.593501570772
1877,R,1023,260.91829999999993,21.45,143.25762710558
1878,R,1024,272.91829999999993,21.45,148.026643015221
1879,R,1025,283.91829999999993,21.45,152.429115467903
1880,R,1026,294.91829999999993,21.45,156.861148191679
1881,R,1027,305.91829999999993,21.45,161.32276865873501
1882,R,1028,317.91829999999993,21.45,166.223768180212
1883,R,1029,329.91829999999993,21.45,171.229898216345
1884,R,1030,340.91829999999993,21.45,175.849939040709
1885,R,1031,351.91829999999993,21.45,180.499745984782
1886,R,1032,362.91829999999993,21.45,185.179347870041
1887,R,1033,374.91829999999993,21.45,190.318383196477
1888,R,1034,386.91829999999993,21.45,195.576032220533
1889,R,1035,397.91829999999993,21.45,200.426868432205
1890,R,1036,408.91829999999993,21.45,205.307698275664
1891,R,1037,419.91829999999993,21.45,210.218552000202
1892,R,1038,431.91829999999993,21.45,215.610124845765
1893,R,1039,443.91829999999993,21.45,221.107357154077
1894,R,1040,454.91829999999993,21.45,226.178045438039
1895,R,1041,465.91829999999993,21.45,231.278952642761
1896,R,1042,476.91829999999993,21.45,236.41011037916502
1897,R,1043,488.91829999999993,21.45,242.042411112353
1898,R,1044,500.91829999999993,21.45,247.780637570201
1899,R,1045,511.91829999999993,21.45,253.072488756522
1900,R,1046,522.9182999999999,21.45,258.39479116655303
1901,R,1047,533.9182999999999,21.45,263.747577802152
1902,R,1048,545.9182999999999,21.45,269.621777313957
1903,R,1049,557.9182999999999,21.45,275.615420599907
1904,R,1050,568.9182999999999,21.45,281.14167038418
1905,R,1051,579.9182999999999,21.45,286.698629336546
1906,R,1052,590.9182999999999,21.45,292.286331912672
1907,R,1053,602.9182999999999,21.45,298.417102580635
1908,R,1054,614.9182999999999,21.45,304.65439963683
1909,R,1055,625.9182999999999,21.45,310.40426173324903
1910,R,1056,636.9182999999999,21.45,316.18508733882703
1911,R,1057,647.9182999999999,21.45,321.996912293502
1912,R,1058,659.9182999999999,21.45,328.372474810063
1913,R,1059,669.909,21.45,333.766875807353
1914,R,1060,679.909,21.45,339.192057565322
1915,R,1061,689.909,21.45,344.643038460517
1916,R,1062,698.909,21.45,349.571009264915
1917,R,1063,700.2589999999999,21.45,350.312000000003
1918,R,1064,700.909,21.45,350.311704769282
1919,R,1065,703.909,21.45,350.31158565154004
1920,R,1066,704.909,21.45,350.312
1921,R,1067,705.909,21.45,349.918222577571
1922,R,1068,716.909,21.45,345.602746938454
1923,R,1069,726.909,21.45,341.705146869859
1924,R,1070,736.909,21.45,337.83186864846397
1925,R,1071,746.909,21.45,333.982892433812
1926,R,1072,756.909,21.45,330.15819850669203
1927,R,1073,768.909,21.45,325.600590843325
1928,R,1074,780.909,21.45,321.147668056617
1929,R,1075,791.909,21.45,317.09639843597
1930,R,1076,802.909,21.45,313.074349802571
1931,R,1077,813.909,21.45,309.081497227318
1932,R,1078,825.909,21.45,304.758926957734
1933,R,1079,837.909,21.45,300.540822811759
1934,R,1080,848.909,21.45,296.704614266889
1935,R,1081,859.909,21.45,292.897446970948
1936,R,1082,870.909,21.45,289.119297320001
1937,R,1083,882.9182999999999,21.45,285.027591256459
1938,R,1084,894.9182999999999,21.45,281.05654476704
1939,R,1085,905.9182999999999,21.45,277.44661644278403
1940,R,1086,916.9182999999999,21.45,273.865549743336
1941,R,1087,927.9182999999999,21.45,270.313322469207
1942,R,1088,939.9182999999999,21.45,266.471030816629
1943,R,1089,951.9182999999999,21.45,262.732790872981
1944,R,1090,962.9182999999999,21.45,259.336099651108
1945,R,1091,973.9182999999999,21.45,255.96810985996802
1946,R,1092,984.9182999999999,21.45,252.628800616782
1947,R,1093,996.9182999999999,21.45,249.018603532229
1948,R,1094,1008.9182999999999,21.45,245.51227396438802
1949,R,1095,1019.9182999999999,21.45,242.328008306904
1950,R,1096,1030.9182999999998,21.45,239.172293399488
1951,R,1097,1041.9182999999998,21.45,236.045109677863
1952,R,1098,1053.9182999999998,21.45,232.666153448418
1953,R,1099,1065.9182999999998,21.45,229.40411174483998
1954,R,1100,1076.9182999999998,21.45,226.44361941094002
1955,R,1101,1087.9182999999998,21.45,223.511528873016
1956,R,1102,1098.9182999999998,21.45,220.60782194985399
1957,R,1103,1110.9182999999998,21.45,217.472491915835
1958,R,1104,1122.9182999999998,21.45,214.440686086276
1959,R,1105,1133.9182999999998,21.45,211.69110486496
1960,R,1106,1144.9182999999998,21.45,208.969794367103
1961,R,1107,1155.9182999999998,21.45,206.27673771800102
1962,R,1108,1167.9182999999998,21.45,203.37106151870398
1963,R,1109,1179.9182999999998,21.45,200.56875999460098
1964,R,1110,1190.9182999999998,21.45,198.029429264376
1965,R,1111,1201.9182999999998,21.45,195.518247728601
1966,R,1112,1212.9182999999998,21.45,193.03519981387998
1967,R,1113,1224.9183000000003,21.45,190.358488463189
1968,R,1114,1236.9183000000003,21.45,187.798234458141
1969,R,1115,1247.9183000000003,21.45,185.480655606066
1970,R,1116,1258.9183000000003,21.45,183.19110778444002
1971,R,1117,1269.9182999999998,21.45,180.92957679514902
1972,R,1118,1281.9182999999998,21.45,178.494388686913
1973,R,1119,1293.9182999999998,21.45,176.1623032972
1974,R,1120,1304.9182999999998,21.45,174.05377111965302
1975,R,1121,1315.9182999999998,21.45,171.973168109055
1976,R,1122,1326.9182999999998,21.45,169.920481362732
1977,R,1123,1338.9182999999998,21.45,167.713010162128
1978,R,1124,1350.9182999999998,21.45,165.608526920846
1979,R,1125,1361.9182999999998,21.45,163.708532163153
1980,R,1126,1372.9182999999998,21.45,161.836374279021
1981,R,1127,1383.9182999999998,21.45,159.99204165642
1982,R,1128,1395.9182999999998,21.45,158.011763592546
1983,R,1129,1404.9182999999998,21.45,156.61053712718598
1984,R,1130,1415.9182999999998,21.45,154.923165437256
1985,R,1131,1426.9182999999998,21.45,153.263546199556
1986,R,1132,1437.9182999999998,21.45,151.631669120892
1987,R,1133,1446.9182999999998,21.45,150.317124551511
1988,R,1134,1455.9182999999998,21.45,149.073491531289
1989,R,1135,1466.9182999999998,21.45,147.578671267606
1990,R,1136,1477.9182999999998,21.45,146.11153551608
1991,R,1137,1488.9182999999998,21.45,144.672075177179
1992,R,1138,1497.9182999999998,21.45,143.514913673899
1993,R,1139,1506.9182999999998,21.45,142.428621396686
1994,R,1140,1517.2516333333301,21.45,141.204208381003
1995,R,1141,1527.58496666667,21.45,140.004173609519
1996,R,1142,1537.9182999999998,21.45,138.828510514548
1997,R,1143,1546.9182999999998,21.45,137.824398326362
1998,R,1144,1555.9182999999998,21.45,136.901036861041
1999,R,1145,1566.9182999999998,21.45,135.797554898613
2000,R,1146,1577.9182999999998,21.45,134.72164454694402
2001,R,1147,1588.9182999999998,21.45,133.67329913232
2002,R,1148,1597.9182999999998,21.45,132.836060272076
2003,R,1149,1606.9182999999998,21.45,132.069621496099
2004,R,1150,1617.9182999999998,21.45,131.15789391759898
2005,R,1151,1628.9182999999998,21.45,130.273695051394
2006,R,1152,1639.9182999999998,21.45,129.41701941368999
2007,R,1153,1648.9182999999998,21.45,128.736571087401
2008,R,1154,1659.9182999999998,21.45,127.99391417771501
2009,R,1155,1670.9182999999998,21.45,127.278754979822
2010,R,1156,1681.9182999999998,21.45,126.591089057952
2011,R,1157,1692.9182999999998,21.45,125.930912146865
2012,R,1158,1703.9175,21.45,125.298265166754
2013,R,1159,1712.9182999999998,21.45,124.863284374568
2014,R,1160,1723.9182999999998,21.45,124.35656112101401
2015,R,1161,1734.9182999999998,21.45,123.877308260944
2016,R,1162,1745.9182999999998,21.45,123.42552284924301
2017,R,1163,1754.9175,21.45,123.076324607553
2018,R,1164,1763.9182999999998,21.45,122.797825802074
2019,R,1165,1774.9182999999998,21.45,122.48244282402399
2020,R,1166,1785.9182999999998,21.45,122.19451322900899
2021,R,1167,1796.9182999999998,21.45,121.934035247837
2022,R,1168,1805.9175,21.45,121.741342722274
2023,R,1169,1814.9182999999998,21.45,121.619369488383
2024,R,1170,1825.2516333333401,21.45,121.50200072528
2025,R,1171,1835.58496666667,21.45,121.408851045735
2026,R,1172,1845.9182999999998,21.45,121.339919944899
2027,R,1173,1854.9175,21.45,121.30000000001
2028,R,1174,1863.9182999999998,21.45,121.33997991288399
2029,R,1175,1874.9182999999998,21.45,121.414255450588
2030,R,1176,1885.9182999999998,21.45,121.515975053302
2031,R,1177,1896.9182999999998,21.45,121.645139346012
2032,R,1178,1905.9175,21.45,121.7712263463
2033,R,1179,1914.9182999999998,21.45,121.968089445172
2034,R,1180,1925.9182999999998,21.45,122.233624529337
2035,R,1181,1936.9182999999998,21.45,122.526611540663
2036,R,1182,1947.9182999999998,21.45,122.847052279445
2037,R,1183,1956.9175,21.45,123.129638200573
2038,R,1184,1965.9182999999998,21.45,123.483036142917
2039,R,1185,1976.2516333333301,21.45,123.911416167035
2040,R,1186,1986.58496666667,21.45,124.364035736967
2041,R,1187,1996.9182999999998,21.45,124.84089730578499
2042,R,1188,2005.9175,21.45,125.275852353106
2043,R,1189,2014.9182999999998,21.45,125.79156346843101
2044,R,1190,2025.9182999999998,21.45,126.44680788341401
2045,R,1191,2036.9182999999998,21.45,127.129540562016
2046,R,1192,2047.9182999999998,21.45,127.839765738567
2047,R,1193,2056.9175,21.45,128.441256814739
2048,R,1194,2065.9183,21.45,129.11363447688498
2049,R,1195,2076.9183,21.45,129.96037221867098
2050,R,1196,2087.9183,21.45,130.834631250116
2051,R,1197,2098.9183,21.45,131.736416993766
2052,R,1198,2107.9175,21.45,132.494651786743
2053,R,1199,2118.9183,21.45,133.510576093032
2054,R,1200,2129.9183,21.45,134.55398480978099
2055,R,1201,2140.9183,21.45,135.624957286661
2056,R,1202,2151.9183,21.45,136.723500166263
2057,R,1203,2162.9183,21.45,137.849620262182
2058,R,1204,2171.9183,21.45,138.85379338615698
2059,R,1205,2182.9183,21.45,140.106217043405
2060,R,1206,2193.9183,21.45,141.386259050979
2061,R,1207,2204.9183,21.45,142.693927347499
2062,R,1208,2213.9183,21.45,143.78439191386
2063,R,1209,2222.9183,21.45,144.945726758474
2064,R,1210,2233.9183,21.45,146.39028933436498
2065,R,1211,2244.9183,21.45,147.86252898748802
2066,R,1212,2255.9183,21.45,149.36245484901198
2067,R,1213,2264.9183,21.45,150.610266460508
2068,R,1214,2273.9183,21.45,151.928990819689
