passage_index,passage_id,span,gate_index,catwalk,subsystem,mct_node,component_id,component_name,authority_category,authority,quantity_at_station_per_catwalk,unit_weight_kn,weight_kn_per_catwalk_station,mass_tonne_per_catwalk_station,original_distribution_node_count,original_weight_kn_per_node,original_mass_tonne_per_node,original_ansys_nodes,original_mass21_elements,relocation_note
14,H14,main_span,44,2,gate,1233,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25899;26294;26689;27084;27479;27874,522645;522716;522787;522858;522929;523000,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
14,H14,main_span,44,2,gate,1233,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25899;26294;26689;27084;27479;27874,522645;522716;522787;522858;522929;523000,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,1,bottom,403,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,403;1131;1859;2587;3315;4043;4771;5499;6227;6955;7683;8411;9139;9867;10595;11323,500387;501080;501773;502466;503159;503852;504545;505238;505931;506624;507317;508010;508703;509396;510089;510782,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,1,bottom,403,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,403;1131;1859;2587;3315;4043;4771;5499;6227;6955;7683;8411;9139;9867;10595;11323,500387;501080;501773;502466;503159;503852;504545;505238;505931;506624;507317;508010;508703;509396;510089;510782,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,1,bottom,403,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,403;1131;1859;2587;3315;4043;4771;5499;6227;6955;7683;8411;9139;9867;10595;11323,500387;501080;501773;502466;503159;503852;504545;505238;505931;506624;507317;508010;508703;509396;510089;510782,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,1,bottom,403,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,403;1131;1859;2587;3315;4043;4771;5499;6227;6955;7683;8411;9139;9867;10595;11323,500387;501080;501773;502466;503159;503852;504545;505238;505931;506624;507317;508010;508703;509396;510089;510782,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,1,bottom,403,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,403;1131;1859;2587;3315;4043;4771;5499;6227;6955;7683;8411;9139;9867;10595;11323,500387;501080;501773;502466;503159;503852;504545;505238;505931;506624;507317;508010;508703;509396;510089;510782,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,1,gate,1248,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11896;12291;12686;13081;13476;13871,511134;511205;511276;511347;511418;511489,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,1,gate,1248,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11896;12291;12686;13081;13476;13871,511134;511205;511276;511347;511418;511489,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,2,bottom,403,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14421;15149;15877;16605;17333;18061;18789;19517;20245;20973;21701;22429;23157;23885;24613;25341,511901;512594;513287;513980;514673;515366;516059;516752;517445;518138;518831;519524;520217;520910;521603;522296,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,2,bottom,403,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14421;15149;15877;16605;17333;18061;18789;19517;20245;20973;21701;22429;23157;23885;24613;25341,511901;512594;513287;513980;514673;515366;516059;516752;517445;518138;518831;519524;520217;520910;521603;522296,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,2,bottom,403,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14421;15149;15877;16605;17333;18061;18789;19517;20245;20973;21701;22429;23157;23885;24613;25341,511901;512594;513287;513980;514673;515366;516059;516752;517445;518138;518831;519524;520217;520910;521603;522296,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,2,bottom,403,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14421;15149;15877;16605;17333;18061;18789;19517;20245;20973;21701;22429;23157;23885;24613;25341,511901;512594;513287;513980;514673;515366;516059;516752;517445;518138;518831;519524;520217;520910;521603;522296,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,2,bottom,403,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14421;15149;15877;16605;17333;18061;18789;19517;20245;20973;21701;22429;23157;23885;24613;25341,511901;512594;513287;513980;514673;515366;516059;516752;517445;518138;518831;519524;520217;520910;521603;522296,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,2,gate,1248,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25914;26309;26704;27099;27494;27889,522648;522719;522790;522861;522932;523003,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
15,H15,main_span,47,2,gate,1248,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25914;26309;26704;27099;27494;27889,522648;522719;522790;522861;522932;523003,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,1,bottom,424,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,424;1152;1880;2608;3336;4064;4792;5520;6248;6976;7704;8432;9160;9888;10616;11344,500408;501101;501794;502487;503180;503873;504566;505259;505952;506645;507338;508031;508724;509417;510110;510803,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,1,bottom,424,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,424;1152;1880;2608;3336;4064;4792;5520;6248;6976;7704;8432;9160;9888;10616;11344,500408;501101;501794;502487;503180;503873;504566;505259;505952;506645;507338;508031;508724;509417;510110;510803,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,1,bottom,424,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,424;1152;1880;2608;3336;4064;4792;5520;6248;6976;7704;8432;9160;9888;10616;11344,500408;501101;501794;502487;503180;503873;504566;505259;505952;506645;507338;508031;508724;509417;510110;510803,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,1,bottom,424,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,424;1152;1880;2608;3336;4064;4792;5520;6248;6976;7704;8432;9160;9888;10616;11344,500408;501101;501794;502487;503180;503873;504566;505259;505952;506645;507338;508031;508724;509417;510110;510803,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,1,bottom,424,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,424;1152;1880;2608;3336;4064;4792;5520;6248;6976;7704;8432;9160;9888;10616;11344,500408;501101;501794;502487;503180;503873;504566;505259;505952;506645;507338;508031;508724;509417;510110;510803,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,1,gate,1263,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11911;12306;12701;13096;13491;13886,511137;511208;511279;511350;511421;511492,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,1,gate,1263,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11911;12306;12701;13096;13491;13886,511137;511208;511279;511350;511421;511492,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,2,bottom,424,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14442;15170;15898;16626;17354;18082;18810;19538;20266;20994;21722;22450;23178;23906;24634;25362,511922;512615;513308;514001;514694;515387;516080;516773;517466;518159;518852;519545;520238;520931;521624;522317,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,2,bottom,424,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14442;15170;15898;16626;17354;18082;18810;19538;20266;20994;21722;22450;23178;23906;24634;25362,511922;512615;513308;514001;514694;515387;516080;516773;517466;518159;518852;519545;520238;520931;521624;522317,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,2,bottom,424,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14442;15170;15898;16626;17354;18082;18810;19538;20266;20994;21722;22450;23178;23906;24634;25362,511922;512615;513308;514001;514694;515387;516080;516773;517466;518159;518852;519545;520238;520931;521624;522317,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,2,bottom,424,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14442;15170;15898;16626;17354;18082;18810;19538;20266;20994;21722;22450;23178;23906;24634;25362,511922;512615;513308;514001;514694;515387;516080;516773;517466;518159;518852;519545;520238;520931;521624;522317,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,2,bottom,424,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14442;15170;15898;16626;17354;18082;18810;19538;20266;20994;21722;22450;23178;23906;24634;25362,511922;512615;513308;514001;514694;515387;516080;516773;517466;518159;518852;519545;520238;520931;521624;522317,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,2,gate,1263,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25929;26324;26719;27114;27509;27904,522651;522722;522793;522864;522935;523006,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
16,H16,main_span,50,2,gate,1263,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25929;26324;26719;27114;27509;27904,522651;522722;522793;522864;522935;523006,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,1,bottom,488,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,488;1216;1944;2672;3400;4128;4856;5584;6312;7040;7768;8496;9224;9952;10680;11408,500464;501157;501850;502543;503236;503929;504622;505315;506008;506701;507394;508087;508780;509473;510166;510859,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,1,bottom,488,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,488;1216;1944;2672;3400;4128;4856;5584;6312;7040;7768;8496;9224;9952;10680;11408,500464;501157;501850;502543;503236;503929;504622;505315;506008;506701;507394;508087;508780;509473;510166;510859,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,1,bottom,488,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,488;1216;1944;2672;3400;4128;4856;5584;6312;7040;7768;8496;9224;9952;10680;11408,500464;501157;501850;502543;503236;503929;504622;505315;506008;506701;507394;508087;508780;509473;510166;510859,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,1,bottom,488,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,488;1216;1944;2672;3400;4128;4856;5584;6312;7040;7768;8496;9224;9952;10680;11408,500464;501157;501850;502543;503236;503929;504622;505315;506008;506701;507394;508087;508780;509473;510166;510859,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,1,bottom,488,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,488;1216;1944;2672;3400;4128;4856;5584;6312;7040;7768;8496;9224;9952;10680;11408,500464;501157;501850;502543;503236;503929;504622;505315;506008;506701;507394;508087;508780;509473;510166;510859,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,1,gate,1300,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11948;12343;12738;13133;13528;13923,511142;511213;511284;511355;511426;511497,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,1,gate,1300,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11948;12343;12738;13133;13528;13923,511142;511213;511284;511355;511426;511497,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,2,bottom,488,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14506;15234;15962;16690;17418;18146;18874;19602;20330;21058;21786;22514;23242;23970;24698;25426,511978;512671;513364;514057;514750;515443;516136;516829;517522;518215;518908;519601;520294;520987;521680;522373,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,2,bottom,488,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14506;15234;15962;16690;17418;18146;18874;19602;20330;21058;21786;22514;23242;23970;24698;25426,511978;512671;513364;514057;514750;515443;516136;516829;517522;518215;518908;519601;520294;520987;521680;522373,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,2,bottom,488,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14506;15234;15962;16690;17418;18146;18874;19602;20330;21058;21786;22514;23242;23970;24698;25426,511978;512671;513364;514057;514750;515443;516136;516829;517522;518215;518908;519601;520294;520987;521680;522373,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,2,bottom,488,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14506;15234;15962;16690;17418;18146;18874;19602;20330;21058;21786;22514;23242;23970;24698;25426,511978;512671;513364;514057;514750;515443;516136;516829;517522;518215;518908;519601;520294;520987;521680;522373,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,2,bottom,488,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14506;15234;15962;16690;17418;18146;18874;19602;20330;21058;21786;22514;23242;23970;24698;25426,511978;512671;513364;514057;514750;515443;516136;516829;517522;518215;518908;519601;520294;520987;521680;522373,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,2,gate,1300,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25966;26361;26756;27151;27546;27941,522656;522727;522798;522869;522940;523011,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
17,H17,south_side,55,2,gate,1300,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25966;26361;26756;27151;27546;27941,522656;522727;522798;522869;522940;523011,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,1,bottom,528,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,528;1256;1984;2712;3440;4168;4896;5624;6352;7080;7808;8536;9264;9992;10720;11448,500504;501197;501890;502583;503276;503969;504662;505355;506048;506741;507434;508127;508820;509513;510206;510899,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,1,bottom,528,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,528;1256;1984;2712;3440;4168;4896;5624;6352;7080;7808;8536;9264;9992;10720;11448,500504;501197;501890;502583;503276;503969;504662;505355;506048;506741;507434;508127;508820;509513;510206;510899,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,1,bottom,528,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,528;1256;1984;2712;3440;4168;4896;5624;6352;7080;7808;8536;9264;9992;10720;11448,500504;501197;501890;502583;503276;503969;504662;505355;506048;506741;507434;508127;508820;509513;510206;510899,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,1,bottom,528,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,528;1256;1984;2712;3440;4168;4896;5624;6352;7080;7808;8536;9264;9992;10720;11448,500504;501197;501890;502583;503276;503969;504662;505355;506048;506741;507434;508127;508820;509513;510206;510899,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,1,bottom,528,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,528;1256;1984;2712;3440;4168;4896;5624;6352;7080;7808;8536;9264;9992;10720;11448,500504;501197;501890;502583;503276;503969;504662;505355;506048;506741;507434;508127;508820;509513;510206;510899,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,1,gate,1315,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11963;12358;12753;13148;13543;13938,511145;511216;511287;511358;511429;511500,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,1,gate,1315,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11963;12358;12753;13148;13543;13938,511145;511216;511287;511358;511429;511500,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,2,bottom,528,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14546;15274;16002;16730;17458;18186;18914;19642;20370;21098;21826;22554;23282;24010;24738;25466,512018;512711;513404;514097;514790;515483;516176;516869;517562;518255;518948;519641;520334;521027;521720;522413,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,2,bottom,528,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14546;15274;16002;16730;17458;18186;18914;19642;20370;21098;21826;22554;23282;24010;24738;25466,512018;512711;513404;514097;514790;515483;516176;516869;517562;518255;518948;519641;520334;521027;521720;522413,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,2,bottom,528,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14546;15274;16002;16730;17458;18186;18914;19642;20370;21098;21826;22554;23282;24010;24738;25466,512018;512711;513404;514097;514790;515483;516176;516869;517562;518255;518948;519641;520334;521027;521720;522413,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,2,bottom,528,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14546;15274;16002;16730;17458;18186;18914;19642;20370;21098;21826;22554;23282;24010;24738;25466,512018;512711;513404;514097;514790;515483;516176;516869;517562;518255;518948;519641;520334;521027;521720;522413,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,2,bottom,528,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14546;15274;16002;16730;17458;18186;18914;19642;20370;21098;21826;22554;23282;24010;24738;25466,512018;512711;513404;514097;514790;515483;516176;516869;517562;518255;518948;519641;520334;521027;521720;522413,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,2,gate,1315,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25981;26376;26771;27166;27561;27956,522659;522730;522801;522872;522943;523014,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
18,H18,south_side,58,2,gate,1315,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25981;26376;26771;27166;27561;27956,522659;522730;522801;522872;522943;523014,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,1,bottom,568,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,568;1296;2024;2752;3480;4208;4936;5664;6392;7120;7848;8576;9304;10032;10760;11488,500544;501237;501930;502623;503316;504009;504702;505395;506088;506781;507474;508167;508860;509553;510246;510939,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
