     18.,  0.7767875153793353E-03,  0.2018462609745105E-03,  0.1850957195107681E-06,  0.5747561586853132E-03,  0.3078354568778955E-04,  0.5235145520766597E-03,  0.5747561586853140E-03,  0.2598474576100019E+00,  0.2382835921614661E-03,  0.7399142587978357E+00,  0.3962930026335035E-01,  0.6739482055411348E+00,  0.7399142587978366E+00
     19.,  0.2350202037288656E+00,  0.2330318451247280E+00,  0.1036876273295467E-04,  0.1977989841404785E-02,  0.1488864130999449E-03,  0.7370207001255281E-03,  0.1977989841404784E-02,  0.9915396269231751E+00,  0.4411860158591619E-04,  0.8416254475239589E-02,  0.6335047401784650E-03,  0.3135988687065401E-02,  0.8416254475239587E-02
     20.,  0.5754356391025704E-03,  0.3341797326374456E-03,  0.1397016940237428E-05,  0.2398588895248887E-03,  0.1194660786334604E-04,  0.2006535377480989E-03,  0.2398588895248887E-03,  0.5807421541679636E+00,  0.2427755330580789E-02,  0.4168300905014579E+00,  0.2076098011930154E-01,  0.3486984887850035E+00,  0.4168300905014579E+00
     21.,  0.5704924907235932E-01,  0.5673326737828788E-01,  0.1816671665333890E-04,  0.2978149774179566E-03,  0.4597773745438902E-05,  0.4207206314751628E-04,  0.2978149774179566E-03,  0.9944612470942316E+00,  0.3184391898006731E-03,  0.5220313715965275E-02,  0.8059306336543086E-04,  0.7374691837600442E-03,  0.5220313715965275E-02
     22.,  0.5228016453122777E-01,  0.5063843363869852E-01,  0.2469303046809693E-04,  0.1617037862060924E-02,  0.1172698870074847E-03,  0.8992867679004566E-03,  0.1617037862060924E-02,  0.9685974421226502E+00,  0.4723212080433945E-03,  0.3093023666930201E-01,  0.2243104780923892E-02,  0.1720129949788697E-01,  0.3093023666930201E-01
     23.,  0.2599379855824728E+00,  0.2595996293502401E+00,  0.2488550233538388E-07,  0.3383313467298262E-03,  0.5527985715166942E-06,  0.4108677109455590E-04,  0.3383313467298262E-03,  0.9986983194030893E+00,  0.9573630525611746E-07,  0.1301584860603149E-02,  0.2126655595479726E-05,  0.1580637435597882E-03,  0.1301584860603149E-02
     24.,  0.2556723612445769E+00,  0.2524057816393279E+00,  0.5960645922103604E-05,  0.3260618959324171E-02,  0.2007089668540505E-03,  0.2480134249878197E-02,  0.3260618959324170E-02,  0.9872235716471358E+00,  0.2331361079894606E-04,  0.1275311474205479E-01,  0.7850241061529986E-03,  0.9700439413181990E-02,  0.1275311474205479E-01
     25.,  0.6306173921108912E-03,  0.8351457367705633E-04,  0.2833717943883422E-05,  0.5442691004899518E-03,  0.2780744895737357E-04,  0.4681008847183790E-03,  0.5442691004899525E-03,  0.1324330326467918E+00,  0.4493561356431993E-02,  0.8630734059967768E+00,  0.4409559473818597E-01,  0.7422898425802783E+00,  0.8630734059967780E+00
     26.,  0.1180437342366300E-02,  0.5608502885577827E-03,  0.4654570004440923E-04,  0.5730413537641044E-03,  0.9665477450070009E-05,  0.7925887847350549E-04,  0.5730413537641045E-03,  0.4751207611185058E+00,  0.3943089427440841E-01,  0.4854483446070826E+00,  0.8188047855801165E-02,  0.6714365568495440E-01,  0.4854483446070827E+00
     27.,  0.5771941150298713E+00,  0.1159019186653842E-01,  0.2362540285740319E-03,  0.5653676691347588E+00,  0.2990338889832594E-01,  0.4886899818235103E+00,  0.5653676691347587E+00,  0.2008023222124951E-01,  0.4093146870733516E-03,  0.9795104530916771E+00,  0.5180820129598578E-01,  0.8466648725242449E+00,  0.9795104530916768E+00
     28.,  0.5794753606755277E+00,  0.9998763856647445E-02,  0.1488650327784823E-03,  0.5693277317861017E+00,  0.3030278940071645E-01,  0.4915097200888278E+00,  0.5693277317861024E+00,  0.1725485591827634E-01,  0.2568962252423325E-03,  0.9824882478564813E+00,  0.5229349072821794E-01,  0.8481977896624399E+00,  0.9824882478564824E+00
