     13.,  0.1466344413291045E+00,      9.,      14392.,  0.3317374058023135E-02,  0.6438660662479526E-05,  0.1726656400816593E-02
     13.,  0.1466344413291045E+00,     10.,      52024., -0.1116865182244678E-15,  0.9581999136865570E-16, -0.3002422864207230E-15
     14.,  0.1467079911685052E+00,      1.,         80., -0.2435490227812712E-16,  0.3733101565144673E-15,  0.4911092222467522E-16
     14.,  0.1467079911685052E+00,      2.,      28469., -0.4598398112972005E-03, -0.1550625368898353E-02,  0.7792304099920595E-03
     14.,  0.1467079911685052E+00,      3.,      28660.,  0.4404585544690165E-04,  0.1222511932617205E-02,  0.2765189915012406E-03
     14.,  0.1467079911685052E+00,      4.,        374., -0.7403164344189508E-03, -0.1016157456035437E-02,  0.6845687940592469E-03
     14.,  0.1467079911685052E+00,      5.,      29176.,  0.9434383857623000E-16,  0.6432860399670314E-16,  0.2938731521214758E-15
     14.,  0.1467079911685052E+00,      6.,      14098., -0.3408359059687238E-16,  0.3768050400968391E-15,  0.7649909830410255E-16
     14.,  0.1467079911685052E+00,      7.,      51317.,  0.3573800591909083E-03, -0.1549685952213921E-02, -0.6042112277664202E-03
     14.,  0.1467079911685052E+00,      8.,      51508., -0.3191956004090701E-04,  0.1222871445691270E-02, -0.2104988925616589E-03
     14.,  0.1467079911685052E+00,      9.,      14392.,  0.5682007531631196E-03, -0.1015314135750251E-02, -0.5065000068410779E-03
     14.,  0.1467079911685052E+00,     10.,      52024., -0.5678667656497657E-16,  0.5676796852371960E-16, -0.1646918560074049E-15
     15.,  0.1467200923182837E+00,      1.,         80.,  0.8671282524542638E-16, -0.5891493210282765E-17, -0.1955483666706549E-15
     15.,  0.1467200923182837E+00,      2.,      28469.,  0.7391892039832367E-02,  0.3177166906228062E-02,  0.3803520140189433E-01
     15.,  0.1467200923182837E+00,      3.,      28660.,  0.5031173030049017E-04,  0.3805258679133870E-03,  0.2622796114658242E-02
     15.,  0.1467200923182837E+00,      4.,        374., -0.7289079528776030E-02,  0.3193857832161624E-02,  0.3808838312959332E-01
     15.,  0.1467200923182837E+00,      5.,      29176.,  0.1094360814362266E-15,  0.6199025664464563E-16,  0.3045478368870246E-15
     15.,  0.1467200923182837E+00,      6.,      14098., -0.1507764711150046E-17, -0.1193794483646039E-16,  0.5573826630320042E-17
     15.,  0.1467200923182837E+00,      7.,      51317., -0.5625136761043903E-02,  0.3223531290291608E-02, -0.2911310009817382E-01
     15.,  0.1467200923182837E+00,      8.,      51508., -0.3696691025129004E-04,  0.3841195400870174E-03, -0.1941953211178275E-02
     15.,  0.1467200923182837E+00,      9.,      14392.,  0.5496283443932441E-02,  0.3240127765024915E-02, -0.2903820262917581E-01
     15.,  0.1467200923182837E+00,     10.,      52024., -0.1422565302935890E-15,  0.6126421892579985E-16, -0.3802518608572055E-15
     16.,  0.1496722928109748E+00,      1.,         80.,  0.1283325235219708E-15,  0.6614607730342112E-16, -0.2908214780638449E-15
     16.,  0.1496722928109748E+00,      2.,      28469.,  0.4288686202340288E-02, -0.1394813696468786E-03,  0.1161606418918685E-02
     16.,  0.1496722928109748E+00,      3.,      28660., -0.2540174646454586E-03,  0.8322598532990593E-04, -0.1354079996584231E-02
     16.,  0.1496722928109748E+00,      4.,        374.,  0.3671624646399478E-02, -0.2745766447816710E-04,  0.1964496921193745E-02
     16.,  0.1496722928109748E+00,      5.,      29176.,  0.1445942114490511E-15,  0.2364722814728417E-15,  0.4221291863395941E-15
     16.,  0.1496722928109748E+00,      6.,      14098.,  0.9677388504260896E-16,  0.6119252722777991E-16, -0.2166592314317699E-15
     16.,  0.1496722928109748E+00,      7.,      51317., -0.3335598766949494E-02, -0.1384021474978266E-03, -0.9070328503146199E-03
     16.,  0.1496722928109748E+00,      8.,      51508.,  0.1867560519554993E-03,  0.8158090049860671E-04,  0.1056131648850517E-02
     16.,  0.1496722928109748E+00,      9.,      14392., -0.2858046779927725E-02, -0.2480384652060885E-04, -0.1530654519695462E-02
     16.,  0.1496722928109748E+00,     10.,      52024., -0.1426014038758000E-16,  0.2238935742354279E-15, -0.1116955475127913E-16
     17.,  0.1658844741072497E+00,      1.,         80., -0.2314781029571975E-01,  0.1628727932527429E-04,  0.5240072521711499E-01
     17.,  0.1658844741072497E+00,      2.,      28469., -0.7050101807309016E-17, -0.8377849683707093E-16, -0.7379532848665114E-16
     17.,  0.1658844741072497E+00,      3.,      28660.,  0.9694068583069268E-17, -0.3874698673922977E-16, -0.2090821052079291E-15
     17.,  0.1658844741072497E+00,      4.,        374.,  0.5287456820209062E-17,  0.4395575193054529E-16,  0.7746810257929297E-16
     17.,  0.1658844741072497E+00,      5.,      29176., -0.5809206489256251E-17,  0.1742166768850492E-15,  0.3097210061764560E-16
     17.,  0.1658844741072497E+00,      6.,      14098., -0.2323730255459361E-01, -0.1813419264685071E-04,  0.5259556787259311E-01
     17.,  0.1658844741072497E+00,      7.,      51317., -0.4209510419728053E-16, -0.1058783270104149E-15, -0.1776647126862209E-15
     17.,  0.1658844741072497E+00,      8.,      51508., -0.3759961008799462E-17, -0.4061576372797354E-16, -0.4787946217360542E-16
