     11.,  0.1378622675518619E+00,      8.,      51508., -0.3248232828873132E-16,  0.4017801316330531E-16, -0.3844746883325795E-16, -0.1433899432038277E-18,  0.2009670779371929E-23,  0.2777942299345358E-20
     11.,  0.1378622675518619E+00,      9.,      14392.,  0.3074039004750981E-16, -0.6092841441585047E-16,  0.3100879654196294E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     11.,  0.1378622675518619E+00,     10.,      52024., -0.1449177922444636E-01,  0.3070423227732464E-02, -0.4084716702519098E-01,  0.2168415786257746E-05, -0.1477985835547146E-14, -0.8000769521863050E-06
     11.,  0.1378622675518619E+00,     11.,    2000040., -0.1884509599685526E-16, -0.9071733751692507E-16,  0.4592654725293142E-16,  0.4237092855007373E-20,  0.5513603239665269E-21,  0.1568180977444508E-21
     12.,  0.1454017447906793E+00,      1.,         80., -0.1091293789803839E-15, -0.1281258415496381E-15,  0.2550848213823475E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     12.,  0.1454017447906793E+00,      2.,      28469.,  0.6459565062432006E-02,  0.8937320731270895E-05,  0.3373221851188844E-01, -0.1780653051395571E-07, -0.7343843689661629E-17,  0.3418134780544368E-08
     12.,  0.1454017447906793E+00,      3.,      28660.,  0.4404209369688660E-04,  0.7521186989624080E-06,  0.2339996105254853E-02, -0.1473169615273813E-08,  0.8262794300255755E-18,  0.4395287915201359E-10
     12.,  0.1454017447906793E+00,      4.,        374., -0.6398227975596625E-02,  0.9363155673544803E-05,  0.3375569296661653E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     12.,  0.1454017447906793E+00,      5.,      29176., -0.1453182707326472E-15, -0.3212086557866715E-15, -0.4251053800693421E-15, -0.1084930747954823E-19, -0.1084034619652099E-23,  0.6487829485340070E-20
     12.,  0.1454017447906793E+00,      6.,      14098., -0.1349317070428915E-15, -0.1643723008418267E-15,  0.3191958991899251E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     12.,  0.1454017447906793E+00,      7.,      51317.,  0.6481866021324352E-02, -0.1074316566375335E-04,  0.3384458796102716E-01,  0.1592195767230600E-07, -0.4715348463571429E-16, -0.3361552567499425E-08
     12.,  0.1454017447906793E+00,      8.,      51508.,  0.4429466912189077E-04, -0.1188984921454245E-05,  0.2349157304088888E-02,  0.1427025266058078E-08, -0.2535199398619899E-17, -0.1208223596484721E-10
     12.,  0.1454017447906793E+00,      9.,      14392., -0.6420833665615404E-02, -0.1123242145495818E-04,  0.3386985863621739E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
     12.,  0.1454017447906793E+00,     10.,      52024., -0.5473227593031868E-16, -0.2895236676659386E-15, -0.1821798707763800E-15, -0.2477895054096062E-20,  0.2526892516059878E-22, -0.5424169007253659E-20
