
 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.817

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
 2011659  -1849.4     
 2011660  -2315.5     
 2011661  -201.14     
 2011662  -33.685     
 2011663  -318.50     
 2011664  -925.65     
 2011665  -3217.2     
 2011666  -3221.7     
 2011667  -3521.5     
 2011668  -3802.2     
 2011669   1954.3     
 2011670   1959.4     
 2011671   1981.7     
 2011672   2098.8     
 2011673   1987.2     
 2011674   1915.6     
 2011675   1882.9     
 2011676   1883.8     
 2011735  -11975.     
 2011736  -14395.     
 2011737   12377.     
 2011738   14483.     
 2011739  -13778.     
 2011740  -15348.     
 2011741   14355.     
 2011742   16194.     
 2011743  -15826.     
 2011744  -18126.     
 2011745   16294.     
 2011746   18909.     
 2011747  -19326.     
 2011748  -21746.     
 2011749   20733.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2011750   23366.     
 2011751   1390.0     
 2011752   1440.8     
 2011753   933.58     
 2011754   96.554     
 2011755  -3669.9     
 2011756  -4151.9     
 2011757  -4765.4     
 2011758  -5261.0     
 2011759   2615.0     
 2011760   2359.9     
 2011761   1765.2     
 2011762   935.06     
 2011763  -3991.3     
 2011764  -4587.5     
 2011765  -5292.4     
 2011766  -5662.8     
 2011767   1288.6     
 2011768   1301.5     
 2011769   1340.0     
 2011770   1442.6     
 2011771   1320.8     
 2011772   1275.4     
 2011773   1266.3     
 2011774   1282.0     
 2011775   1602.0     
 2011776   1627.0     
 2011777   1655.2     
 2011778   1725.2     
 2011886  -402.25     
 2011887  -322.86     
 2011888   1848.3     
 2011889   2224.1     
 2011890  -4748.4     
 2011891  -5740.4     
 2011892   11275.     
 2011893   9855.8     
 2011894  -10569.     
 2011895  -9329.5     
 2011896   16996.     
 2011897   17460.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2011898  -22274.     
 2011899  -21269.     
 2011900   1798.2     
 2011901   5546.0     
 2011902   1903.2     
 2011903   1221.1     
 2011904   1908.0     
 2011905   1909.3     
 2011906   1079.6     
 2011907   1565.4     
 2011908   3780.2     
 2011909   4985.9     
 2011910   6971.4     
 2011911   1934.2     
 2011912   1922.2     
 2011913   7179.5     
 2012006  -541.70     
 2012007  -346.29     
 2012008   2414.9     
 2012009   1493.8     
 2012010  -5567.4     
 2012011  -4842.5     
 2012012   9767.0     
 2012013   11119.     
 2012014  -9295.9     
 2012015  -10362.     
 2012016   17041.     
 2012017   16976.     
 2012018  -21250.     
 2012019  -22149.     
 2012020   2869.6     
 2012021   3949.2     
 2012022   7948.3     
 2012023   7051.2     
 2012024   686.73     
 2012025   670.25     
 2012026   2129.2     
 2012027   2672.7     
 2012028   4793.6     
 2012029   5563.3     
 2012030   10081.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012031   2799.0     
 2012032   2812.1     
 2012033   10450.     
 2012077   20132.     
 2012078   23706.     
 2012079  -18753.     
 2012080  -22057.     
 2012081   15782.     
 2012082   19211.     
 2012083  -15396.     
 2012084  -18358.     
 2012085   13948.     
 2012086   16426.     
 2012087  -13449.     
 2012088  -15503.     
 2012089   11989.     
 2012090   14688.     
 2012091  -11606.     
 2012092  -14539.     
 2012093  -7549.4     
 2012094  -7242.5     
 2012095  -6530.6     
 2012096  -5862.6     
 2012097   2726.2     
 2012098   3614.8     
 2012099   4187.2     
 2012100   4386.5     
 2012101  -6853.3     
 2012102  -6410.6     
 2012103  -5786.6     
 2012104  -5287.2     
 2012105   1078.5     
 2012106   1904.8     
 2012107   2385.2     
 2012108   2352.3     
 2012109   1597.3     
 2012110   1628.7     
 2012111   1660.1     
 2012112   1732.1     
 2012113   1265.2     
 2012114   1226.4     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012115   1222.6     
 2012116   1247.3     
 2012117   1446.3     
 2012118   1468.2     
 2012119   1509.3     
 2012120   1609.2     
 2012182   9679.2     
 2012183   10546.     
 2012184  -8291.2     
 2012185  -9073.4     
 2012186   5287.2     
 2012187   6852.2     
 2012188  -4939.2     
 2012189  -6129.0     
 2012190   3787.2     
 2012191   3934.9     
 2012192  -3396.1     
 2012193  -3178.1     
 2012194   950.64     
 2012195   1640.6     
 2012196   54.882     
 2012197  -812.92     
 2012198  -5466.5     
 2012199  -5199.8     
 2012200  -4741.7     
 2012201  -4660.3     
 2012202  -1277.5     
 2012203  -682.12     
 2012204  -460.13     
 2012205  -526.68     
 2012206  -4038.2     
 2012207  -3769.7     
 2012208  -3560.8     
 2012209  -3707.3     
 2012210  -2452.4     
 2012211  -2047.1     
 2012212  -2061.3     
 2012213  -2234.6     
 2012214   2250.1     
 2012215   2280.3     
 2012216   2329.4     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012217   2470.3     
 2012218   1803.2     
 2012219   1752.3     
 2012220   1750.8     
 2012221   1787.8     
 2012222   2145.4     
 2012223   2173.6     
 2012224   2227.5     
 2012225   2379.3     
 2012284  -1853.1     
 2012285  -3766.7     
 2012286   3069.9     
 2012287   4605.0     
 2012288  -7541.4     
 2012289  -9895.0     
 2012290   9099.6     
 2012291   11459.     
 2012292  -4936.6     
 2012293  -5513.5     
 2012294   4948.4     
 2012295   6198.2     
 2012296  -1717.9     
 2012297  -1501.7     
 2012298  -1520.4     
 2012299  -2011.7     
 2012300   660.11     
 2012301   855.67     
 2012302   595.80     
 2012303  -55.364     
 2012304  -3691.4     
 2012305  -3705.6     
 2012306  -4015.4     
 2012307  -4237.7     
 2012308   1997.4     
 2012309   2013.2     
 2012310   2042.0     
 2012311   2168.3     
 2012312   1881.5     
 2012313   1827.9     
 2012314   1804.6     
 2012315   1815.5     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012374  -11450.     
 2012375  -14774.     
 2012376   11893.     
 2012377   14815.     
 2012378  -13283.     
 2012379  -15676.     
 2012380   13783.     
 2012381   16600.     
 2012382  -15248.     
 2012383  -18522.     
 2012384   15635.     
 2012385   19374.     
 2012386  -18613.     
 2012387  -22207.     
 2012388   19947.     
 2012389   23900.     
 2012390   2530.7     
 2012391   2636.8     
 2012392   2146.9     
 2012393   1238.9     
 2012394  -4971.0     
 2012395  -5518.6     
 2012396  -6146.1     
 2012397  -6560.2     
 2012398   4160.8     
 2012399   3983.6     
 2012400   3404.5     
 2012401   2493.8     
 2012402  -5759.4     
 2012403  -6450.6     
 2012404  -7167.2     
 2012405  -7467.4     
 2012406   1312.7     
 2012407   1334.6     
 2012408   1379.0     
 2012409   1489.4     
 2012410   1247.4     
 2012411   1209.9     
 2012412   1206.3     
 2012413   1230.2     
 2012414   1629.2     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012415   1660.0     
 2012416   1691.0     
 2012417   1762.2     
 2012525  -526.85     
 2012526  -409.60     
 2012527   1758.0     
 2012528   2154.6     
 2012529  -4537.2     
 2012530  -5822.6     
 2012531   11531.     
 2012532   9410.5     
 2012533  -10785.     
 2012534  -8931.5     
 2012535   16810.     
 2012536   17305.     
 2012537  -22486.     
 2012538  -20876.     
 2012539   2809.0     
 2012540   8231.4     
 2012541   3588.0     
 2012542   3038.2     
 2012543   3025.4     
 2012544   3026.1     
 2012545   2693.7     
 2012546   2921.9     
 2012547   5043.7     
 2012548   6324.9     
 2012549   10805.     
 2012550   2987.8     
 2012551   2969.2     
 2012552   11132.     
 2012645  -665.90     
 2012646  -420.67     
 2012647   2371.9     
 2012648   1301.2     
 2012649  -5506.8     
 2012650  -4712.1     
 2012651   9337.0     
 2012652   11150.     
 2012653  -8931.2     
 2012654  -10342.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012655   16592.     
 2012656   16844.     
 2012657  -20770.     
 2012658  -22182.     
 2012659   3784.6     
 2012660   5546.4     
 2012661   10239.     
 2012662   9362.2     
 2012663   739.94     
 2012664   720.05     
 2012665   4022.1     
 2012666   4472.2     
 2012667   6471.8     
 2012668   7052.6     
 2012669   13335.     
 2012670   3695.1     
 2012671   3715.6     
 2012672   13855.     
 2012716   19175.     
 2012717   24246.     
 2012718  -17887.     
 2012719  -22521.     
 2012720   14988.     
 2012721   19679.     
 2012722  -14697.     
 2012723  -18747.     
 2012724   13258.     
 2012725   16835.     
 2012726  -12852.     
 2012727  -15822.     
 2012728   11411.     
 2012729   15017.     
 2012730  -11001.     
 2012731  -14904.     
 2012732  -9654.1     
 2012733  -9420.8     
 2012734  -8703.1     
 2012735  -7933.3     
 2012736   4624.8     
 2012737   5589.5     
 2012738   6136.0     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012739   6237.1     
 2012740  -8405.2     
 2012741  -8054.2     
 2012742  -7420.2     
 2012743  -6843.5     
 2012744   2477.6     
 2012745   3374.1     
 2012746   3826.5     
 2012747   3721.0     
 2012748   1615.8     
 2012749   1653.4     
 2012750   1687.4     
 2012751   1758.4     
 2012752   1175.3     
 2012753   1142.9     
 2012754   1144.6     
 2012755   1178.1     
 2012756   1463.9     
 2012757   1495.6     
 2012758   1542.3     
 2012759   1647.6     
 2012821   9290.7     
 2012822   10748.     
 2012823  -7949.8     
 2012824  -9249.8     
 2012825   5000.4     
 2012826   7025.9     
 2012827  -4737.8     
 2012828  -6225.1     
 2012829   3605.4     
 2012830   4048.9     
 2012831  -3298.4     
 2012832  -3211.3     
 2012833   898.08     
 2012834   1670.5     
 2012835   121.08     
 2012836  -872.11     
 2012837  -6385.8     
 2012838  -6195.5     
 2012839  -5726.6     
 2012840  -5606.2     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012841  -598.93     
 2012842   40.733     
 2012843   239.43     
 2012844   155.02     
 2012845  -4378.0     
 2012846  -4157.0     
 2012847  -3931.3     
 2012848  -4071.4     
 2012849  -2317.8     
 2012850  -1893.9     
 2012851  -1927.4     
 2012852  -2083.4     
 2012853   2299.7     
 2012854   2340.2     
 2012855   2395.8     
 2012856   2544.9     
 2012857   1684.4     
 2012858   1649.9     
 2012859   1657.4     
 2012860   1705.9     
 2012861   2180.0     
 2012862   2219.6     
 2012863   2281.1     
 2012864   2443.6     
 2012923  -1641.7     
 2012924  -3923.9     
 2012925   2895.3     
 2012926   4706.2     
 2012927  -7153.8     
 2012928  -10117.     
 2012929   8677.6     
 2012930   11684.     
 2012931  -4746.1     
 2012932  -5601.1     
 2012933   4636.7     
 2012934   6409.8     
 2012935  -1352.2     
 2012936  -1134.1     
 2012937  -1122.1     
 2012938  -1634.6     
 2012939   1673.8     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2012940   1907.5     
 2012941   1679.1     
 2012942   986.12     
 2012943  -4234.8     
 2012944  -4266.8     
 2012945  -4587.6     
 2012946  -4746.0     
 2012947   2038.8     
 2012948   2066.6     
 2012949   2101.9     
 2012950   2234.8     
 2012951   1754.1     
 2012952   1718.9     
 2012953   1705.9     
 2012954   1728.0     
 2013013  -10810.     
 2013014  -15169.     
 2013015   11284.     
 2013016   15171.     
 2013017  -12658.     
 2013018  -16022.     
 2013019   13066.     
 2013020   17036.     
 2013021  -14520.     
 2013022  -18940.     
 2013023   14811.     
 2013024   19872.     
 2013025  -17721.     
 2013026  -22695.     
 2013027   18948.     
 2013028   24479.     
 2013029   3869.1     
 2013030   4045.6     
 2013031   3581.0     
 2013032   2601.0     
 2013033  -6490.4     
 2013034  -7117.5     
 2013035  -7757.0     
 2013036  -8078.8     
 2013037   5970.5     
 2013038   5892.9     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013039   5338.3     
 2013040   4347.5     
 2013041  -7827.2     
 2013042  -8626.6     
 2013043  -9350.5     
 2013044  -9571.7     
 2013045   1334.5     
 2013046   1366.4     
 2013047   1416.4     
 2013048   1532.0     
 2013049   1159.1     
 2013050   1127.8     
 2013051   1129.7     
 2013052   1162.4     
 2013053   1657.9     
 2013054   1694.9     
 2013055   1728.5     
 2013056   1797.9     
 2013164  -647.11     
 2013165  -501.73     
 2013166   1642.7     
 2013167   2021.4     
 2013168  -4296.1     
 2013169  -5819.1     
 2013170   11699.     
 2013171   8881.5     
 2013172  -10906.     
 2013173  -8464.1     
 2013174   16617.     
 2013175   16956.     
 2013176  -22618.     
 2013177  -20279.     
 2013178   3700.2     
 2013179   10512.     
 2013180   5096.2     
 2013181   4713.8     
 2013182   4359.3     
 2013183   4358.9     
 2013184   3930.3     
 2013185   3910.3     
 2013186   5930.5     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013187   7300.1     
 2013188   14138.     
 2013189   3910.3     
 2013190   3883.0     
 2013191   14593.     
 2013284  -812.87     
 2013285  -518.76     
 2013286   2234.2     
 2013287   1015.5     
 2013288  -5401.5     
 2013289  -4487.0     
 2013290   8850.3     
 2013291   10926.     
 2013292  -8513.9     
 2013293  -10066.     
 2013294   15959.     
 2013295   16599.     
 2013296  -20131.     
 2013297  -22000.     
 2013298   4626.2     
 2013299   7021.8     
 2013300   12388.     
 2013301   11567.     
 2013302  -125.55     
 2013303  -147.08     
 2013304   5897.8     
 2013305   6206.5     
 2013306   8057.0     
 2013307   8463.2     
 2013308   16324.     
 2013309   4519.8     
 2013310   4549.7     
 2013311   17023.     
 2013355   18130.     
 2013356   24742.     
 2013357  -16968.     
 2013358  -22921.     
 2013359   14147.     
 2013360   20096.     
 2013361  -13952.     
 2013362  -19088.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013363   12522.     
 2013364   17204.     
 2013365  -12209.     
 2013366  -16103.     
 2013367   10789.     
 2013368   15314.     
 2013369  -10387.     
 2013370  -15205.     
 2013371  -11703.     
 2013372  -11524.     
 2013373  -10806.     
 2013374  -9932.3     
 2013375   6509.7     
 2013376   7526.4     
 2013377   8040.8     
 2013378   8032.9     
 2013379  -9913.8     
 2013380  -9640.3     
 2013381  -8999.3     
 2013382  -8337.1     
 2013383   3875.6     
 2013384   4822.1     
 2013385   5241.6     
 2013386   5053.2     
 2013387   1625.1     
 2013388   1667.1     
 2013389   1701.5     
 2013390   1763.9     
 2013391   1091.5     
 2013392   1058.6     
 2013393   1063.4     
 2013394   1103.7     
 2013395   1471.7     
 2013396   1511.4     
 2013397   1560.9     
 2013398   1663.3     
 2013460   8844.7     
 2013461   10949.     
 2013462  -7588.4     
 2013463  -9396.1     
 2013464   4699.1     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013465   7181.4     
 2013466  -4524.5     
 2013467  -6301.9     
 2013468   3409.2     
 2013469   4155.2     
 2013470  -3189.5     
 2013471  -3235.7     
 2013472   837.89     
 2013473   1702.1     
 2013474   156.26     
 2013475  -900.18     
 2013476  -7280.3     
 2013477  -7153.0     
 2013478  -6674.5     
 2013479  -6502.7     
 2013480   95.545     
 2013481   761.81     
 2013482   934.32     
 2013483   819.27     
 2013484  -4709.5     
 2013485  -4523.3     
 2013486  -4280.5     
 2013487  -4399.5     
 2013488  -2151.4     
 2013489  -1725.0     
 2013490  -1779.5     
 2013491  -1930.4     
 2013492   2337.4     
 2013493   2386.2     
 2013494   2445.2     
 2013495   2593.8     
 2013496   1572.5     
 2013497   1547.3     
 2013498   1561.0     
 2013499   1618.8     
 2013500   2202.3     
 2013501   2251.3     
 2013502   2317.3     
 2013503   2481.5     
 2013562  -1454.3     
 2013563  -4043.1     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.822

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013564   2695.0     
 2013565   4812.0     
 2013566  -6753.5     
 2013567  -10303.     
 2013568   8193.1     
 2013569   11912.     
 2013570  -4528.3     
 2013571  -5684.1     
 2013572   4312.1     
 2013573   6602.5     
 2013574  -999.06     
 2013575  -768.31     
 2013576  -725.17     
 2013577  -1242.5     
 2013578   2651.8     
 2013579   2934.4     
 2013580   2739.2     
 2013581   2022.8     
 2013582  -4729.1     
 2013583  -4792.1     
 2013584  -5124.3     
 2013585  -5232.6     
 2013586   2068.1     
 2013587   2105.8     
 2013588   2144.9     
 2013589   2276.2     
 2013590   1632.8     
 2013591   1609.1     
 2013592   1603.9     
 2013593   1635.2     
 2013652  -10157.     
 2013653  -15505.     
 2013654   10627.     
 2013655   15499.     
 2013656  -11983.     
 2013657  -16334.     
 2013658   12298.     
 2013659   17436.     
 2013660  -13741.     
 2013661  -19312.     
 2013662   13937.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013663   20320.     
 2013664  -16770.     
 2013665  -23123.     
 2013666   17859.     
 2013667   25016.     
 2013668   5162.0     
 2013669   5418.0     
 2013670   4983.8     
 2013671   3952.7     
 2013672  -7940.4     
 2013673  -8654.6     
 2013674  -9302.9     
 2013675  -9546.9     
 2013676   7718.4     
 2013677   7750.8     
 2013678   7227.2     
 2013679   6181.1     
 2013680  -9814.8     
 2013681  -10724.     
 2013682  -11449.     
 2013683  -11610.     
 2013684   1347.3     
 2013685   1387.4     
 2013686   1440.0     
 2013687   1552.6     
 2013688   1076.8     
 2013689   1044.9     
 2013690   1049.8     
 2013691   1089.4     
 2013692   1677.0     
 2013693   1718.5     
 2013694   1752.2     
 2013695   1812.4     
 2013803  -786.07     
 2013804  -617.72     
 2013805   1424.4     
 2013806   1799.0     
 2013807  -3938.3     
 2013808  -5732.9     
 2013809   11609.     
 2013810   8305.4     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013811  -10769.     
 2013812  -7954.1     
 2013813   16345.     
 2013814   16438.     
 2013815  -22532.     
 2013816  -19530.     
 2013817   4514.9     
 2013818   12560.     
 2013819   6402.5     
 2013820   6221.8     
 2013821   6492.3     
 2013822   6489.6     
 2013823   5000.0     
 2013824   4792.4     
 2013825   6705.5     
 2013826   8126.8     
 2013827   17144.     
 2013828   4753.6     
 2013829   4715.9     
 2013830   17760.     
 2013923  -1098.7     
 2013924  -751.33     
 2013925   1700.6     
 2013926   291.56     
 2013927  -5081.3     
 2013928  -3902.1     
 2013929   8140.6     
 2013930   10026.     
 2013931  -7880.6     
 2013932  -9114.6     
 2013933   14826.     
 2013934   15957.     
 2013935  -19031.     
 2013936  -21182.     
 2013937   5435.0     
 2013938   8383.5     
 2013939   14550.     
 2013940   13907.     
 2013941  -3006.2     
 2013942  -3025.9     
 2013943   7863.5     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2013944   7897.4     
 2013945   9527.0     
 2013946   9788.9     
 2013947   19129.     
 2013948   5296.7     
 2013949   5339.9     
 2013950   20074.     
 2013994   16959.     
 2013995   25220.     
 2013996  -15994.     
 2013997  -23261.     
 2013998   13265.     
 2013999   20467.     
 2014000  -13162.     
 2014001  -19384.     
 2014002   11732.     
 2014003   17545.     
 2014004  -11512.     
 2014005  -16358.     
 2014006   10116.     
 2014007   15593.     
 2014008  -9796.4     
 2014009  -15418.     
 2014010  -13650.     
 2014011  -13485.     
 2014012  -12777.     
 2014013  -11787.     
 2014014   8400.5     
 2014015   9420.8     
 2014016   9891.7     
 2014017   9752.4     
 2014018  -11348.     
 2014019  -11121.     
 2014020  -10477.     
 2014021  -9705.6     
 2014022   5294.3     
 2014023   6251.6     
 2014024   6630.2     
 2014025   6335.2     
 2014026   1610.0     
 2014027   1652.8     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014028   1681.8     
 2014029   1719.5     
 2014030   1017.4     
 2014031   969.40     
 2014032   972.03     
 2014033   1014.9     
 2014034   1457.4     
 2014035   1501.3     
 2014036   1547.3     
 2014037   1629.5     
 2014099   8306.9     
 2014100   11183.     
 2014101  -7213.0     
 2014102  -9508.2     
 2014103   4389.6     
 2014104   7317.9     
 2014105  -4306.1     
 2014106  -6354.0     
 2014107   3196.4     
 2014108   4258.5     
 2014109  -3067.7     
 2014110  -3250.5     
 2014111   769.30     
 2014112   1738.6     
 2014113   118.36     
 2014114  -858.57     
 2014115  -8132.7     
 2014116  -8039.5     
 2014117  -7551.6     
 2014118  -7299.2     
 2014119   839.28     
 2014120   1497.5     
 2014121   1639.2     
 2014122   1466.0     
 2014123  -5027.4     
 2014124  -4848.5     
 2014125  -4586.9     
 2014126  -4653.4     
 2014127  -1907.9     
 2014128  -1511.6     
 2014129  -1590.2     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
