node_id,X_mm,Y_mm,Z_mm,family,component_class
2021985,2485646.637314989697,19560.000000000000,181696.025182792830,H14::passage_joint_182,passage
2021986,2484180.662685010117,19300.000000000000,181378.348642495199,H14::passage_joint_183,passage
2021987,2485646.637314989697,19300.000000000000,181696.025182792830,H14::passage_joint_184,passage
2021988,2484180.662685010117,19040.000000000000,181378.348642495199,H14::passage_joint_185,passage
2021989,2485646.637314989697,19040.000000000000,181696.025182792830,H14::passage_joint_186,passage
2021990,2484180.662685010117,18780.000000000000,181378.348642495199,H14::passage_joint_187,passage
2021991,2485646.637314989697,18780.000000000000,181696.025182792830,H14::passage_joint_188,passage
2021992,2484180.662685010117,-18780.000000000000,181378.348642495199,H14::passage_joint_189,passage
2021993,2485646.637314989697,-18780.000000000000,181696.025182792830,H14::passage_joint_190,passage
2021994,2484180.662685010117,-19040.000000000000,181378.348642495199,H14::passage_joint_191,passage
2021995,2485646.637314989697,-19040.000000000000,181696.025182792830,H14::passage_joint_192,passage
2021996,2484180.662685010117,-19300.000000000000,181378.348642495199,H14::passage_joint_193,passage
2021997,2485646.637314989697,-19300.000000000000,181696.025182792830,H14::passage_joint_194,passage
2021998,2484180.662685010117,-19560.000000000000,181378.348642495199,H14::passage_joint_195,passage
2021999,2485646.637314989697,-19560.000000000000,181696.025182792830,H14::passage_joint_196,passage
2022000,2484180.662685010117,-19820.000000000000,181378.348642495199,H14::passage_joint_197,passage
2022001,2485646.637314989697,-19820.000000000000,181696.025182792830,H14::passage_joint_198,passage
2022002,2484180.662685010117,-20080.000000000000,181378.348642495199,H14::passage_joint_199,passage
2022003,2485646.637314989697,-20080.000000000000,181696.025182792830,H14::passage_joint_200,passage
2022004,2484180.662685010117,-20340.000000000000,181378.348642495199,H14::passage_joint_201,passage
2022005,2485646.637314989697,-20340.000000000000,181696.025182792830,H14::passage_joint_202,passage
2022006,2484180.662685010117,-20600.000000000000,181378.348642495199,H14::passage_joint_203,passage
2022007,2485646.637314989697,-20600.000000000000,181696.025182792830,H14::passage_joint_204,passage
2022008,2484180.662685010117,-22300.000000000000,181378.348642495199,H14::passage_joint_205,passage
2022009,2485646.637314989697,-22300.000000000000,181696.025182792830,H14::passage_joint_206,passage
2022010,2484180.662685010117,-22560.000000000000,181378.348642495199,H14::passage_joint_207,passage
2022011,2485646.637314989697,-22560.000000000000,181696.025182792830,H14::passage_joint_208,passage
2022012,2484180.662685010117,-22820.000000000000,181378.348642495199,H14::passage_joint_209,passage
2022013,2485646.637314989697,-22820.000000000000,181696.025182792830,H14::passage_joint_210,passage
2022014,2484180.662685010117,-23080.000000000000,181378.348642495199,H14::passage_joint_211,passage
2022015,2485646.637314989697,-23080.000000000000,181696.025182792830,H14::passage_joint_212,passage
2022016,2484180.662685010117,-23340.000000000000,181378.348642495199,H14::passage_joint_213,passage
2022017,2485646.637314989697,-23340.000000000000,181696.025182792830,H14::passage_joint_214,passage
2022018,2484180.662685010117,-23600.000000000000,181378.348642495199,H14::passage_joint_215,passage
2022019,2485646.637314989697,-23600.000000000000,181696.025182792830,H14::passage_joint_216,passage
2022020,2484180.662685010117,-23860.000000000000,181378.348642495199,H14::passage_joint_217,passage
2022021,2485646.637314989697,-23860.000000000000,181696.025182792830,H14::passage_joint_218,passage
2022022,2484180.662685010117,-24120.000000000000,181378.348642495199,H14::passage_joint_219,passage
2022023,2485646.637314989697,-24120.000000000000,181696.025182792830,H14::passage_joint_220,passage
2022024,2484547.156342505012,18430.000000000000,181457.767777569621,H14::passage_joint_221,passage
2022025,2484913.649999999907,18430.000000000000,181537.186912644014,H14::passage_joint_222,passage
2022026,2485280.143657494802,18430.000000000000,181616.606047718407,H14::passage_joint_223,passage
2022027,2484913.649999999907,21350.000000000000,181537.186912644014,H14::passage_joint_224,passage
2022028,2484547.156342505012,18622.500000000000,181457.767777569621,H14::passage_joint_225,passage
2022029,2484913.649999999907,18815.000000000000,181537.186912644014,H14::passage_joint_226,passage
2022030,2485280.143657494802,19007.500000000000,181616.606047718407,H14::passage_joint_227,passage
2022031,2484547.156342505012,17990.000000000000,181457.767777569621,H14::passage_joint_228,passage
2022032,2484913.649999999907,17990.000000000000,181537.186912644014,H14::passage_joint_229,passage
2022033,2485280.143657494802,17990.000000000000,181616.606047718407,H14::passage_joint_230,passage
2022034,2484547.156342505012,8990.000000000000,181457.767777569621,H14::passage_joint_231,passage
2022035,2484913.649999999907,8990.000000000000,181537.186912644014,H14::passage_joint_232,passage
2022036,2485280.143657494802,8990.000000000000,181616.606047718407,H14::passage_joint_233,passage
2022037,2484547.156342505012,17427.500000000000,181457.767777569621,H14::passage_joint_234,passage
2022038,2484913.649999999907,16865.000000000000,181537.186912644014,H14::passage_joint_235,passage
2022039,2485280.143657494802,16302.500000000000,181616.606047718407,H14::passage_joint_236,passage
2022040,2484547.156342505012,14052.500000000000,181457.767777569621,H14::passage_joint_237,passage
2022041,2484913.649999999907,14615.000000000000,181537.186912644014,H14::passage_joint_238,passage
2022042,2485280.143657494802,15177.500000000000,181616.606047718407,H14::passage_joint_239,passage
2022043,2484547.156342505012,12927.500000000000,181457.767777569621,H14::passage_joint_240,passage
2022044,2484913.649999999907,12365.000000000000,181537.186912644014,H14::passage_joint_241,passage
2022045,2485280.143657494802,11802.500000000000,181616.606047718407,H14::passage_joint_242,passage
2022046,2484547.156342505012,9552.500000000000,181457.767777569621,H14::passage_joint_243,passage
2022047,2484913.649999999907,10115.000000000000,181537.186912644014,H14::passage_joint_244,passage
2022048,2485280.143657494802,10677.500000000000,181616.606047718407,H14::passage_joint_245,passage
2022049,2484547.156342505012,15740.000000000000,181457.767777569621,H14::passage_joint_246,passage
2022050,2484913.649999999907,15740.000000000000,181537.186912644014,H14::passage_joint_247,passage
2022051,2485280.143657494802,15740.000000000000,181616.606047718407,H14::passage_joint_248,passage
2022052,2484547.156342505012,13490.000000000000,181457.767777569621,H14::passage_joint_249,passage
2022053,2484913.649999999907,13490.000000000000,181537.186912644014,H14::passage_joint_250,passage
2022054,2485280.143657494802,13490.000000000000,181616.606047718407,H14::passage_joint_251,passage
2022055,2484547.156342505012,11240.000000000000,181457.767777569621,H14::passage_joint_252,passage
2022056,2484913.649999999907,11240.000000000000,181537.186912644014,H14::passage_joint_253,passage
2022057,2485280.143657494802,11240.000000000000,181616.606047718407,H14::passage_joint_254,passage
2022058,2484547.156342505012,8450.000000000000,181457.767777569621,H14::passage_joint_255,passage
2022059,2484913.649999999907,8450.000000000000,181537.186912644014,H14::passage_joint_256,passage
2022060,2485280.143657494802,8450.000000000000,181616.606047718407,H14::passage_joint_257,passage
2022061,2484547.156342505012,-550.000000000000,181457.767777569621,H14::passage_joint_258,passage
2022062,2484913.649999999907,-550.000000000000,181537.186912644014,H14::passage_joint_259,passage
2022063,2485280.143657494802,-550.000000000000,181616.606047718407,H14::passage_joint_260,passage
2022064,2484547.156342505012,7887.500000000000,181457.767777569621,H14::passage_joint_261,passage
2022065,2484913.649999999907,7325.000000000000,181537.186912644014,H14::passage_joint_262,passage
2022066,2485280.143657494802,6762.500000000000,181616.606047718407,H14::passage_joint_263,passage
2022067,2484547.156342505012,4512.500000000000,181457.767777569621,H14::passage_joint_264,passage
2022068,2484913.649999999907,5075.000000000000,181537.186912644014,H14::passage_joint_265,passage
2022069,2485280.143657494802,5637.500000000000,181616.606047718407,H14::passage_joint_266,passage
2022070,2484547.156342505012,3387.500000000000,181457.767777569621,H14::passage_joint_267,passage
2022071,2484913.649999999907,2825.000000000000,181537.186912644014,H14::passage_joint_268,passage
2022072,2485280.143657494802,2262.500000000000,181616.606047718407,H14::passage_joint_269,passage
2022073,2484547.156342505012,12.500000000000,181457.767777569621,H14::passage_joint_270,passage
2022074,2484913.649999999907,575.000000000000,181537.186912644014,H14::passage_joint_271,passage
2022075,2485280.143657494802,1137.500000000000,181616.606047718407,H14::passage_joint_272,passage
2022076,2484547.156342505012,6200.000000000000,181457.767777569621,H14::passage_joint_273,passage
2022077,2484913.649999999907,6200.000000000000,181537.186912644014,H14::passage_joint_274,passage
2022078,2485280.143657494802,6200.000000000000,181616.606047718407,H14::passage_joint_275,passage
2022079,2484547.156342505012,3950.000000000000,181457.767777569621,H14::passage_joint_276,passage
2022080,2484913.649999999907,3950.000000000000,181537.186912644014,H14::passage_joint_277,passage
2022081,2485280.143657494802,3950.000000000000,181616.606047718407,H14::passage_joint_278,passage
2022082,2484547.156342505012,1700.000000000000,181457.767777569621,H14::passage_joint_279,passage
2022083,2484913.649999999907,1700.000000000000,181537.186912644014,H14::passage_joint_280,passage
2022084,2485280.143657494802,1700.000000000000,181616.606047718407,H14::passage_joint_281,passage
2022085,2484547.156342505012,-1090.000000000000,181457.767777569621,H14::passage_joint_282,passage
2022086,2484913.649999999907,-1090.000000000000,181537.186912644014,H14::passage_joint_283,passage
2022087,2485280.143657494802,-1090.000000000000,181616.606047718407,H14::passage_joint_284,passage
2022088,2484547.156342505012,-8450.000000000000,181457.767777569621,H14::passage_joint_285,passage
2022089,2484913.649999999907,-8450.000000000000,181537.186912644014,H14::passage_joint_286,passage
2022090,2485280.143657494802,-8450.000000000000,181616.606047718407,H14::passage_joint_287,passage
2022091,2484547.156342505012,-1752.500000000000,181457.767777569621,H14::passage_joint_288,passage
2022092,2484913.649999999907,-2415.000000000000,181537.186912644014,H14::passage_joint_289,passage
2022093,2485280.143657494802,-3077.500000000000,181616.606047718407,H14::passage_joint_290,passage
2022094,2484547.156342505012,-6462.500000000000,181457.767777569621,H14::passage_joint_291,passage
2022095,2484913.649999999907,-7125.000000000000,181537.186912644014,H14::passage_joint_292,passage
2022096,2485280.143657494802,-7787.500000000000,181616.606047718407,H14::passage_joint_293,passage
2022097,2484547.156342505012,-5285.000000000000,181457.767777569621,H14::passage_joint_294,passage
2022098,2484913.649999999907,-4770.000000000000,181537.186912644014,H14::passage_joint_295,passage
2022099,2485280.143657494802,-4255.000000000000,181616.606047718407,H14::passage_joint_296,passage
2022100,2484547.156342505012,-3740.000000000000,181457.767777569621,H14::passage_joint_297,passage
2022101,2484913.649999999907,-3740.000000000000,181537.186912644014,H14::passage_joint_298,passage
2022102,2485280.143657494802,-3740.000000000000,181616.606047718407,H14::passage_joint_299,passage
2022103,2484547.156342505012,-5800.000000000000,181457.767777569621,H14::passage_joint_300,passage
2022104,2484913.649999999907,-5800.000000000000,181537.186912644014,H14::passage_joint_301,passage
2022105,2485280.143657494802,-5800.000000000000,181616.606047718407,H14::passage_joint_302,passage
2022106,2484547.156342505012,-8990.000000000000,181457.767777569621,H14::passage_joint_303,passage
2022107,2484913.649999999907,-8990.000000000000,181537.186912644014,H14::passage_joint_304,passage
2022108,2485280.143657494802,-8990.000000000000,181616.606047718407,H14::passage_joint_305,passage
2022109,2484547.156342505012,-17990.000000000000,181457.767777569621,H14::passage_joint_306,passage
2022110,2484913.649999999907,-17990.000000000000,181537.186912644014,H14::passage_joint_307,passage
2022111,2485280.143657494802,-17990.000000000000,181616.606047718407,H14::passage_joint_308,passage
2022112,2484547.156342505012,-9552.500000000000,181457.767777569621,H14::passage_joint_309,passage
2022113,2484913.649999999907,-10115.000000000000,181537.186912644014,H14::passage_joint_310,passage
2022114,2485280.143657494802,-10677.500000000000,181616.606047718407,H14::passage_joint_311,passage
2022115,2484547.156342505012,-12927.500000000000,181457.767777569621,H14::passage_joint_312,passage
2022116,2484913.649999999907,-12365.000000000000,181537.186912644014,H14::passage_joint_313,passage
2022117,2485280.143657494802,-11802.500000000000,181616.606047718407,H14::passage_joint_314,passage
2022118,2484547.156342505012,-14052.500000000000,181457.767777569621,H14::passage_joint_315,passage
2022119,2484913.649999999907,-14615.000000000000,181537.186912644014,H14::passage_joint_316,passage
2022120,2485280.143657494802,-15177.500000000000,181616.606047718407,H14::passage_joint_317,passage
2022121,2484547.156342505012,-17427.500000000000,181457.767777569621,H14::passage_joint_318,passage
2022122,2484913.649999999907,-16865.000000000000,181537.186912644014,H14::passage_joint_319,passage
2022123,2485280.143657494802,-16302.500000000000,181616.606047718407,H14::passage_joint_320,passage
2022124,2484547.156342505012,-11240.000000000000,181457.767777569621,H14::passage_joint_321,passage
2022125,2484913.649999999907,-11240.000000000000,181537.186912644014,H14::passage_joint_322,passage
2022126,2485280.143657494802,-11240.000000000000,181616.606047718407,H14::passage_joint_323,passage
2022127,2484547.156342505012,-13490.000000000000,181457.767777569621,H14::passage_joint_324,passage
2022128,2484913.649999999907,-13490.000000000000,181537.186912644014,H14::passage_joint_325,passage
2022129,2485280.143657494802,-13490.000000000000,181616.606047718407,H14::passage_joint_326,passage
2022130,2484547.156342505012,-15740.000000000000,181457.767777569621,H14::passage_joint_327,passage
2022131,2484913.649999999907,-15740.000000000000,181537.186912644014,H14::passage_joint_328,passage
2022132,2485280.143657494802,-15740.000000000000,181616.606047718407,H14::passage_joint_329,passage
2022133,2485280.143657494802,-18430.000000000000,181616.606047718407,H14::passage_joint_330,passage
2022134,2484913.649999999907,-18430.000000000000,181537.186912644014,H14::passage_joint_331,passage
2022135,2484547.156342505012,-18430.000000000000,181457.767777569621,H14::passage_joint_332,passage
2022136,2484913.649999999907,-21350.000000000000,181537.186912644014,H14::passage_joint_333,passage
2022137,2485280.143657494802,-18622.500000000000,181616.606047718407,H14::passage_joint_334,passage
2022138,2484913.649999999907,-18815.000000000000,181537.186912644014,H14::passage_joint_335,passage
2022139,2484547.156342505012,-19007.500000000000,181457.767777569621,H14::passage_joint_336,passage
2022773,2484909.000000000000,24120.000000000000,181537.186912644014,H14::CW1_END_finite_interface_root,passage
2022777,2484909.000000000000,-24120.000000000000,181537.186912644014,H14::CW2_END_finite_interface_root,passage
2022781,2656365.830509174149,24860.000000000000,222009.716282183246,H15::passage_joint_000,passage
2022782,2655190.667855763342,24860.000000000000,223448.984408012620,H15::passage_joint_001,passage
2022783,2656636.632144236472,24860.000000000000,223847.967210225383,H15::passage_joint_002,passage
2022784,2655190.667855763342,24710.000000000000,223448.984408012620,H15::passage_joint_003,passage
2022785,2656636.632144236472,24710.000000000000,223847.967210225383,H15::passage_joint_004,passage
2022786,2656365.830509174149,24260.000000000000,222009.716282183246,H15::passage_joint_005,passage
2022787,2655190.667855763342,24260.000000000000,223448.984408012620,H15::passage_joint_006,passage
2022788,2656636.632144236472,24260.000000000000,223847.967210225383,H15::passage_joint_007,passage
2022789,2656365.830509174149,23500.000000000000,222009.716282183246,H15::passage_joint_008,passage
2022790,2655190.667855763342,23500.000000000000,223448.984408012620,H15::passage_joint_009,passage
2022791,2656636.632144236472,23500.000000000000,223847.967210225383,H15::passage_joint_010,passage
2022792,2655190.667855763342,22425.000000000000,223448.984408012620,H15::passage_joint_011,passage
2022793,2656636.632144236472,22425.000000000000,223847.967210225383,H15::passage_joint_012,passage
2022794,2656365.830509174149,21350.000000000000,222009.716282183246,H15::passage_joint_013,passage
2022795,2655190.667855763342,21350.000000000000,223448.984408012620,H15::passage_joint_014,passage
2022796,2656636.632144236472,21350.000000000000,223847.967210225383,H15::passage_joint_015,passage
2022797,2655190.667855763342,20275.000000000000,223448.984408012620,H15::passage_joint_016,passage
2022798,2656636.632144236472,20275.000000000000,223847.967210225383,H15::passage_joint_017,passage
2022799,2656365.830509174149,19200.000000000000,222009.716282183246,H15::passage_joint_018,passage
2022800,2655190.667855763342,19200.000000000000,223448.984408012620,H15::passage_joint_019,passage
2022801,2655552.158927881625,19200.000000000000,223548.730108565826,H15::passage_joint_020,passage
2022802,2655913.649999999907,19200.000000000000,223648.475809119001,H15::passage_joint_021,passage
2022803,2656275.141072118189,19200.000000000000,223748.221509672177,H15::passage_joint_022,passage
2022804,2656636.632144236472,19200.000000000000,223847.967210225383,H15::passage_joint_023,passage
2022805,2656365.830509174149,18430.000000000000,222009.716282183246,H15::passage_joint_024,passage
2022806,2655190.667855763342,18430.000000000000,223448.984408012620,H15::passage_joint_025,passage
2022807,2656636.632144236472,18430.000000000000,223847.967210225383,H15::passage_joint_026,passage
2022808,2656365.830509174149,18160.000000000000,222009.716282183246,H15::passage_joint_027,passage
2022809,2655190.667855763342,18160.000000000000,223448.984408012620,H15::passage_joint_028,passage
2022810,2655552.158927881625,18160.000000000000,223548.730108565826,H15::passage_joint_029,passage
2022811,2655913.649999999907,18160.000000000000,223648.475809119001,H15::passage_joint_030,passage
2022812,2656275.141072118189,18160.000000000000,223748.221509672177,H15::passage_joint_031,passage
2022813,2656636.632144236472,18160.000000000000,223847.967210225383,H15::passage_joint_032,passage
2022814,2656365.830509174149,18260.000000000000,222009.716282183246,H15::passage_joint_033,passage
2022815,2655190.667855763342,18260.000000000000,223448.984408012620,H15::passage_joint_034,passage
2022816,2655552.158927881625,18260.000000000000,223548.730108565826,H15::passage_joint_035,passage
2022817,2655913.649999999907,18260.000000000000,223648.475809119001,H15::passage_joint_036,passage
2022818,2656275.141072118189,18260.000000000000,223748.221509672177,H15::passage_joint_037,passage
2022819,2656636.632144236472,18260.000000000000,223847.967210225383,H15::passage_joint_038,passage
2022820,2656365.830509174149,17990.000000000000,222009.716282183246,H15::passage_joint_039,passage
2022821,2655190.667855763342,17990.000000000000,223448.984408012620,H15::passage_joint_040,passage
2022822,2656636.632144236472,17990.000000000000,223847.967210225383,H15::passage_joint_041,passage
2022823,2656365.830509174149,16865.000000000000,222009.716282183246,H15::passage_joint_042,passage
2022824,2655190.667855763342,15740.000000000000,223448.984408012620,H15::passage_joint_043,passage
2022825,2656636.632144236472,15740.000000000000,223847.967210225383,H15::passage_joint_044,passage
2022826,2656365.830509174149,14615.000000000000,222009.716282183246,H15::passage_joint_045,passage
2022827,2655190.667855763342,13490.000000000000,223448.984408012620,H15::passage_joint_046,passage
2022828,2656636.632144236472,13490.000000000000,223847.967210225383,H15::passage_joint_047,passage
2022829,2656365.830509174149,12365.000000000000,222009.716282183246,H15::passage_joint_048,passage
2022830,2655190.667855763342,11240.000000000000,223448.984408012620,H15::passage_joint_049,passage
2022831,2656636.632144236472,11240.000000000000,223847.967210225383,H15::passage_joint_050,passage
2022832,2656365.830509174149,10115.000000000000,222009.716282183246,H15::passage_joint_051,passage
2022833,2656365.830509174149,8990.000000000000,222009.716282183246,H15::passage_joint_052,passage
2022834,2655190.667855763342,8990.000000000000,223448.984408012620,H15::passage_joint_053,passage
2022835,2656636.632144236472,8990.000000000000,223847.967210225383,H15::passage_joint_054,passage
2022836,2656365.830509174149,8720.000000000000,222009.716282183246,H15::passage_joint_055,passage
2022837,2655190.667855763342,8720.000000000000,223448.984408012620,H15::passage_joint_056,passage
2022838,2655552.158927881625,8720.000000000000,223548.730108565826,H15::passage_joint_057,passage
2022839,2655913.649999999907,8720.000000000000,223648.475809119001,H15::passage_joint_058,passage
2022840,2656275.141072118189,8720.000000000000,223748.221509672177,H15::passage_joint_059,passage
2022841,2656636.632144236472,8720.000000000000,223847.967210225383,H15::passage_joint_060,passage
2022842,2656365.830509174149,8450.000000000000,222009.716282183246,H15::passage_joint_061,passage
2022843,2655190.667855763342,8450.000000000000,223448.984408012620,H15::passage_joint_062,passage
2022844,2656636.632144236472,8450.000000000000,223847.967210225383,H15::passage_joint_063,passage
2022845,2656365.830509174149,7325.000000000000,222009.716282183246,H15::passage_joint_064,passage
2022846,2655190.667855763342,6200.000000000000,223448.984408012620,H15::passage_joint_065,passage
2022847,2656636.632144236472,6200.000000000000,223847.967210225383,H15::passage_joint_066,passage
2022848,2656365.830509174149,5075.000000000000,222009.716282183246,H15::passage_joint_067,passage
2022849,2655190.667855763342,3950.000000000000,223448.984408012620,H15::passage_joint_068,passage
2022850,2656636.632144236472,3950.000000000000,223847.967210225383,H15::passage_joint_069,passage
2022851,2656365.830509174149,2825.000000000000,222009.716282183246,H15::passage_joint_070,passage
2022852,2655190.667855763342,1700.000000000000,223448.984408012620,H15::passage_joint_071,passage
2022853,2656636.632144236472,1700.000000000000,223847.967210225383,H15::passage_joint_072,passage
2022854,2656365.830509174149,575.000000000000,222009.716282183246,H15::passage_joint_073,passage
2022855,2656365.830509174149,-550.000000000000,222009.716282183246,H15::passage_joint_074,passage
2022856,2655190.667855763342,-550.000000000000,223448.984408012620,H15::passage_joint_075,passage
2022857,2656636.632144236472,-550.000000000000,223847.967210225383,H15::passage_joint_076,passage
2022858,2656365.830509174149,-820.000000000000,222009.716282183246,H15::passage_joint_077,passage
2022859,2655190.667855763342,-820.000000000000,223448.984408012620,H15::passage_joint_078,passage
2022860,2655552.158927881625,-820.000000000000,223548.730108565826,H15::passage_joint_079,passage
2022861,2655913.649999999907,-820.000000000000,223648.475809119001,H15::passage_joint_080,passage
2022862,2656275.141072118189,-820.000000000000,223748.221509672177,H15::passage_joint_081,passage
2022863,2656636.632144236472,-820.000000000000,223847.967210225383,H15::passage_joint_082,passage
2022864,2656365.830509174149,-1090.000000000000,222009.716282183246,H15::passage_joint_083,passage
2022865,2655190.667855763342,-1090.000000000000,223448.984408012620,H15::passage_joint_084,passage
2022866,2656636.632144236472,-1090.000000000000,223847.967210225383,H15::passage_joint_085,passage
2022867,2656365.830509174149,-2415.000000000000,222009.716282183246,H15::passage_joint_086,passage
2022868,2655190.667855763342,-3740.000000000000,223448.984408012620,H15::passage_joint_087,passage
2022869,2656636.632144236472,-3740.000000000000,223847.967210225383,H15::passage_joint_088,passage
2022870,2656365.830509174149,-4770.000000000000,222009.716282183246,H15::passage_joint_089,passage
2022871,2655190.667855763342,-5800.000000000000,223448.984408012620,H15::passage_joint_090,passage
2022872,2656636.632144236472,-5800.000000000000,223847.967210225383,H15::passage_joint_091,passage
2022873,2656365.830509174149,-7125.000000000000,222009.716282183246,H15::passage_joint_092,passage
2022874,2656365.830509174149,-8450.000000000000,222009.716282183246,H15::passage_joint_093,passage
2022875,2655190.667855763342,-8450.000000000000,223448.984408012620,H15::passage_joint_094,passage
2022876,2656636.632144236472,-8450.000000000000,223847.967210225383,H15::passage_joint_095,passage
2022877,2656365.830509174149,-8720.000000000000,222009.716282183246,H15::passage_joint_096,passage
2022878,2655190.667855763342,-8720.000000000000,223448.984408012620,H15::passage_joint_097,passage
2022879,2655552.158927881625,-8720.000000000000,223548.730108565826,H15::passage_joint_098,passage
2022880,2655913.649999999907,-8720.000000000000,223648.475809119001,H15::passage_joint_099,passage
2022881,2656275.141072118189,-8720.000000000000,223748.221509672177,H15::passage_joint_100,passage
2022882,2656636.632144236472,-8720.000000000000,223847.967210225383,H15::passage_joint_101,passage
2022883,2656365.830509174149,-8990.000000000000,222009.716282183246,H15::passage_joint_102,passage
2022884,2655190.667855763342,-8990.000000000000,223448.984408012620,H15::passage_joint_103,passage
2022885,2656636.632144236472,-8990.000000000000,223847.967210225383,H15::passage_joint_104,passage
2022886,2656365.830509174149,-10115.000000000000,222009.716282183246,H15::passage_joint_105,passage
2022887,2655190.667855763342,-11240.000000000000,223448.984408012620,H15::passage_joint_106,passage
2022888,2656636.632144236472,-11240.000000000000,223847.967210225383,H15::passage_joint_107,passage
2022889,2656365.830509174149,-12365.000000000000,222009.716282183246,H15::passage_joint_108,passage
2022890,2655190.667855763342,-13490.000000000000,223448.984408012620,H15::passage_joint_109,passage
2022891,2656636.632144236472,-13490.000000000000,223847.967210225383,H15::passage_joint_110,passage
2022892,2656365.830509174149,-14615.000000000000,222009.716282183246,H15::passage_joint_111,passage
2022893,2655190.667855763342,-15740.000000000000,223448.984408012620,H15::passage_joint_112,passage
2022894,2656636.632144236472,-15740.000000000000,223847.967210225383,H15::passage_joint_113,passage
2022895,2656365.830509174149,-16865.000000000000,222009.716282183246,H15::passage_joint_114,passage
2022896,2656365.830509174149,-17990.000000000000,222009.716282183246,H15::passage_joint_115,passage
2022897,2655190.667855763342,-17990.000000000000,223448.984408012620,H15::passage_joint_116,passage
2022898,2656636.632144236472,-17990.000000000000,223847.967210225383,H15::passage_joint_117,passage
2022899,2656365.830509174149,-18260.000000000000,222009.716282183246,H15::passage_joint_118,passage
2022900,2655190.667855763342,-18260.000000000000,223448.984408012620,H15::passage_joint_119,passage
2022901,2655552.158927881625,-18260.000000000000,223548.730108565826,H15::passage_joint_120,passage
2022902,2655913.649999999907,-18260.000000000000,223648.475809119001,H15::passage_joint_121,passage
2022903,2656275.141072118189,-18260.000000000000,223748.221509672177,H15::passage_joint_122,passage
2022904,2656636.632144236472,-18260.000000000000,223847.967210225383,H15::passage_joint_123,passage
2022905,2656365.830509174149,-24860.000000000000,222009.716282183246,H15::passage_joint_124,passage
2022906,2656636.632144236472,-24860.000000000000,223847.967210225383,H15::passage_joint_125,passage
2022907,2655190.667855763342,-24860.000000000000,223448.984408012620,H15::passage_joint_126,passage
2022908,2656636.632144236472,-24710.000000000000,223847.967210225383,H15::passage_joint_127,passage
2022909,2655190.667855763342,-24710.000000000000,223448.984408012620,H15::passage_joint_128,passage
2022910,2656365.830509174149,-24260.000000000000,222009.716282183246,H15::passage_joint_129,passage
2022911,2656636.632144236472,-24260.000000000000,223847.967210225383,H15::passage_joint_130,passage
2022912,2655190.667855763342,-24260.000000000000,223448.984408012620,H15::passage_joint_131,passage
2022913,2656365.830509174149,-23500.000000000000,222009.716282183246,H15::passage_joint_132,passage
2022914,2656636.632144236472,-23500.000000000000,223847.967210225383,H15::passage_joint_133,passage
2022915,2655190.667855763342,-23500.000000000000,223448.984408012620,H15::passage_joint_134,passage
2022916,2656636.632144236472,-22425.000000000000,223847.967210225383,H15::passage_joint_135,passage
2022917,2655190.667855763342,-22425.000000000000,223448.984408012620,H15::passage_joint_136,passage
2022918,2656365.830509174149,-21350.000000000000,222009.716282183246,H15::passage_joint_137,passage
2022919,2656636.632144236472,-21350.000000000000,223847.967210225383,H15::passage_joint_138,passage
2022920,2655190.667855763342,-21350.000000000000,223448.984408012620,H15::passage_joint_139,passage
2022921,2656636.632144236472,-20275.000000000000,223847.967210225383,H15::passage_joint_140,passage
2022922,2655190.667855763342,-20275.000000000000,223448.984408012620,H15::passage_joint_141,passage
2022923,2656365.830509174149,-19200.000000000000,222009.716282183246,H15::passage_joint_142,passage
2022924,2656636.632144236472,-19200.000000000000,223847.967210225383,H15::passage_joint_143,passage
2022925,2656275.141072118189,-19200.000000000000,223748.221509672177,H15::passage_joint_144,passage
2022926,2655913.649999999907,-19200.000000000000,223648.475809119001,H15::passage_joint_145,passage
2022927,2655552.158927881625,-19200.000000000000,223548.730108565826,H15::passage_joint_146,passage
2022928,2655190.667855763342,-19200.000000000000,223448.984408012620,H15::passage_joint_147,passage
2022929,2656365.830509174149,-18430.000000000000,222009.716282183246,H15::passage_joint_148,passage
2022930,2656636.632144236472,-18430.000000000000,223847.967210225383,H15::passage_joint_149,passage
2022931,2655190.667855763342,-18430.000000000000,223448.984408012620,H15::passage_joint_150,passage
2022932,2656365.830509174149,-18160.000000000000,222009.716282183246,H15::passage_joint_151,passage
2022933,2656636.632144236472,-18160.000000000000,223847.967210225383,H15::passage_joint_152,passage
2022934,2656275.141072118189,-18160.000000000000,223748.221509672177,H15::passage_joint_153,passage
2022935,2655913.649999999907,-18160.000000000000,223648.475809119001,H15::passage_joint_154,passage
2022936,2655552.158927881625,-18160.000000000000,223548.730108565826,H15::passage_joint_155,passage
2022937,2655190.667855763342,-18160.000000000000,223448.984408012620,H15::passage_joint_156,passage
2022938,2655190.667855763342,24120.000000000000,223448.984408012620,H15::passage_joint_157,passage
2022939,2656636.632144236472,24120.000000000000,223847.967210225383,H15::passage_joint_158,passage
2022940,2655190.667855763342,23860.000000000000,223448.984408012620,H15::passage_joint_159,passage
2022941,2656636.632144236472,23860.000000000000,223847.967210225383,H15::passage_joint_160,passage
2022942,2655190.667855763342,23600.000000000000,223448.984408012620,H15::passage_joint_161,passage
2022943,2656636.632144236472,23600.000000000000,223847.967210225383,H15::passage_joint_162,passage
