
 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.269

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015960  -13255.     
 2015961  -14342.     
 2015962  -15098.     
 2015963  -15456.     
 2015964  -18249.     
 2015965  -6135.7     
 2015966  -8320.5     
 2015967  -8886.4     
 2015968  -9224.8     
 2015969  -9850.7     
 2015970  -9920.3     
 2015971  -10378.     
 2015972  -10688.     
 2015973  -11261.     
 2015974  -13017.     
 2015975  -3684.8     
 2015976  -6540.8     
 2015977  -6566.0     
 2015978  -7185.2     
 2015979  -7456.3     
 2015980  -7884.6     
 2015981  -7889.5     
 2015982  -8387.2     
 2015983  -8631.1     
 2015984  -9789.4     
 2016060  -18249.     
 2016061  -19698.     
 2016062  -20438.     
 2016063  -20875.     
 2016064  -20874.     
 2016065  -21239.     
 2016066  -21847.     
 2016067  -21978.     
 2016068  -21670.     
 2016069  -22336.     
 2016070  -13017.     
 2016071  -14728.     
 2016072  -15047.     
 2016073  -15258.     
 2016074  -15591.     
 2016075  -15641.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016076  -15706.     
 2016077  -15760.     
 2016078  -15869.     
 2016079  -15769.     
 2016080  -9789.0     
 2016081  -11713.     
 2016082  -11587.     
 2016083  -11820.     
 2016084  -12012.     
 2016085  -12131.     
 2016086  -12019.     
 2016087  -12130.     
 2016088  -12325.     
 2016089  -11673.     
 2016150  -22336.     
 2016151  -21382.     
 2016152  -21595.     
 2016153  -21386.     
 2016154  -20706.     
 2016155  -20280.     
 2016156  -20251.     
 2016157  -17865.     
 2016158  -15769.     
 2016159  -15598.     
 2016160  -15390.     
 2016161  -15288.     
 2016162  -15102.     
 2016163  -15028.     
 2016164  -14608.     
 2016165  -12897.     
 2016166  -11673.     
 2016167  -11976.     
 2016168  -11736.     
 2016169  -11533.     
 2016170  -11586.     
 2016171  -11334.     
 2016172  -11112.     
 2016173  -10124.     
 2016252  -17864.     
 2016253  -15143.     
 2016254  -14845.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016255  -14190.     
 2016256  -13138.     
 2016257  -12100.     
 2016258  -11329.     
 2016259  -10484.     
 2016260  -9657.3     
 2016261  -7229.8     
 2016262  -7229.6     
 2016263  -12897.     
 2016264  -11196.     
 2016265  -10633.     
 2016266  -10336.     
 2016267  -9891.5     
 2016268  -9822.8     
 2016269  -9204.6     
 2016270  -8873.0     
 2016271  -8316.9     
 2016272  -6172.5     
 2016273  -6172.2     
 2016274  -10124.     
 2016275  -8885.0     
 2016276  -8573.7     
 2016277  -8008.0     
 2016278  -7963.0     
 2016279  -7498.2     
 2016280  -7206.7     
 2016281  -6556.3     
 2016282  -6506.4     
 2016283  -3698.1     
 2016284  -3697.0     
 2016387  -1699.8     
 2016388  -1987.1     
 2016389  -3698.0     
 2016390  -1916.4     
 2016391  -3352.5     
 2016392  -6172.4     
 2016393  -4562.5     
 2016394  -5302.3     
 2016395  -7229.6     
 2016507  -4187.9     
 2016508  -4986.0     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016509  -6941.1     
 2016510  -6941.1     
 2016511  -1985.5     
 2016512  -3461.5     
 2016513  -6176.9     
 2016514  -6176.8     
 2016515  -2092.6     
 2016516  -2263.9     
 2016517  -4213.0     
 2016518  -4212.0     
 2016594  -6941.1     
 2016595  -9272.8     
 2016596  -10041.     
 2016597  -10892.     
 2016598  -11632.     
 2016599  -12671.     
 2016600  -13685.     
 2016601  -14402.     
 2016602  -14725.     
 2016603  -17461.     
 2016604  -6176.9     
 2016605  -8411.1     
 2016606  -8990.7     
 2016607  -9306.0     
 2016608  -9926.6     
 2016609  -10019.     
 2016610  -10496.     
 2016611  -10786.     
 2016612  -11351.     
 2016613  -13123.     
 2016614  -4212.1     
 2016615  -7059.5     
 2016616  -7157.8     
 2016617  -7822.8     
 2016618  -8178.1     
 2016619  -8647.6     
 2016620  -8707.6     
 2016621  -9253.6     
 2016622  -9580.2     
 2016623  -10803.     
 2016699  -17461.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016700  -18868.     
 2016701  -19556.     
 2016702  -19969.     
 2016703  -19964.     
 2016704  -20316.     
 2016705  -20887.     
 2016706  -21012.     
 2016707  -20722.     
 2016708  -21386.     
 2016709  -13123.     
 2016710  -14845.     
 2016711  -15182.     
 2016712  -15383.     
 2016713  -15705.     
 2016714  -15763.     
 2016715  -15845.     
 2016716  -15896.     
 2016717  -15990.     
 2016718  -15893.     
 2016719  -10803.     
 2016720  -12793.     
 2016721  -12683.     
 2016722  -12944.     
 2016723  -13197.     
 2016724  -13331.     
 2016725  -13205.     
 2016726  -13325.     
 2016727  -13558.     
 2016728  -12900.     
 2016789  -21386.     
 2016790  -20447.     
 2016791  -20656.     
 2016792  -20460.     
 2016793  -19832.     
 2016794  -19429.     
 2016795  -19421.     
 2016796  -17071.     
 2016797  -15893.     
 2016798  -15718.     
 2016799  -15530.     
 2016800  -15434.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.273

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016801  -15233.     
 2016802  -15146.     
 2016803  -14741.     
 2016804  -13027.     
 2016805  -12900.     
 2016806  -13200.     
 2016807  -12917.     
 2016808  -12697.     
 2016809  -12751.     
 2016810  -12477.     
 2016811  -12195.     
 2016812  -11157.     
 2016891  -17071.     
 2016892  -14409.     
 2016893  -14146.     
 2016894  -13529.     
 2016895  -12549.     
 2016896  -11548.     
 2016897  -10835.     
 2016898  -10028.     
 2016899  -9269.8     
 2016900  -6887.7     
 2016901  -6887.4     
 2016902  -13027.     
 2016903  -11298.     
 2016904  -10741.     
 2016905  -10462.     
 2016906  -9997.5     
 2016907  -9904.8     
 2016908  -9290.1     
 2016909  -8980.2     
 2016910  -8408.8     
 2016911  -6205.4     
 2016912  -6205.2     
 2016913  -11157.     
 2016914  -9852.5     
 2016915  -9456.7     
 2016916  -8840.5     
 2016917  -8739.7     
 2016918  -8235.2     
 2016919  -7861.5     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.274

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016920  -7169.3     
 2016921  -7050.9     
 2016922  -4258.2     
 2016923  -4257.2     
 2017026  -1908.7     
 2017027  -2296.8     
 2017028  -4258.1     
 2017029  -1941.8     
 2017030  -3407.8     
 2017031  -6205.3     
 2017032  -4208.2     
 2017033  -4902.9     
 2017034  -6887.6     
 2017146  -3619.0     
 2017147  -4373.4     
 2017148  -6550.3     
 2017149  -6550.1     
 2017150  -1999.5     
 2017151  -3513.2     
 2017152  -6235.3     
 2017153  -6235.3     
 2017154  -2400.8     
 2017155  -2760.0     
 2017156  -4927.1     
 2017157  -4926.2     
 2017233  -6550.2     
 2017234  -8819.9     
 2017235  -9486.2     
 2017236  -10275.     
 2017237  -10930.     
 2017238  -11911.     
 2017239  -12821.     
 2017240  -13484.     
 2017241  -13756.     
 2017242  -16411.     
 2017243  -6235.4     
 2017244  -8544.2     
 2017245  -9141.1     
 2017246  -9424.2     
 2017247  -10035.     
 2017248  -10159.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.274

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2017249  -10658.     
 2017250  -10922.     
 2017251  -11473.     
 2017252  -13264.     
 2017253  -4926.3     
 2017254  -7750.2     
 2017255  -7947.7     
 2017256  -8671.4     
 2017257  -9139.2     
 2017258  -9663.6     
 2017259  -9799.2     
 2017260  -10409.     
 2017261  -10846.     
 2017262  -12153.     
 2017338  -16411.     
 2017339  -17756.     
 2017340  -18369.     
 2017341  -18749.     
 2017342  -18739.     
 2017343  -19072.     
 2017344  -19589.     
 2017345  -19705.     
 2017346  -19440.     
 2017347  -20100.     
 2017348  -13264.     
 2017349  -14998.     
 2017350  -15358.     
 2017351  -15544.     
 2017352  -15850.     
 2017353  -15919.     
 2017354  -16023.     
 2017355  -16069.     
 2017356  -16145.     
 2017357  -16051.     
 2017358  -12152.     
 2017359  -14228.     
 2017360  -14142.     
 2017361  -14441.     
 2017362  -14775.     
 2017363  -14930.     
 2017364  -14788.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.274

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2017365  -14921.     
 2017366  -15202.     
 2017367  -14538.     
 2017428  -20100.     
 2017429  -19179.     
 2017430  -19382.     
 2017431  -19205.     
 2017432  -18646.     
 2017433  -18276.     
 2017434  -18297.     
 2017435  -15998.     
 2017436  -16051.     
 2017437  -15871.     
 2017438  -15711.     
 2017439  -15623.     
 2017440  -15402.     
 2017441  -15299.     
 2017442  -14916.     
 2017443  -13201.     
 2017444  -14538.     
 2017445  -14835.     
 2017446  -14497.     
 2017447  -14257.     
 2017448  -14311.     
 2017449  -14009.     
 2017450  -13647.     
 2017451  -12548.     
 2017530  -15998.     
 2017531  -13420.     
 2017532  -13206.     
 2017533  -12640.     
 2017534  -11759.     
 2017535  -10813.     
 2017536  -10179.     
 2017537  -9423.8     
 2017538  -8762.0     
 2017539  -6445.5     
 2017540  -6445.1     
 2017541  -13200.     
 2017542  -11437.     
 2017543  -10891.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     95.274

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2017544  -10636.     
 2017545  -10147.     
 2017546  -10022.     
 2017547  -9414.3     
 2017548  -9134.1     
 2017549  -8543.3     
 2017550  -6253.1     
 2017551  -6253.0     
 2017552  -12548.     
 2017553  -11161.     
 2017554  -10653.     
 2017555  -9971.4     
 2017556  -9796.9     
 2017557  -9240.2     
 2017558  -8757.6     
 2017559  -8012.6     
 2017560  -7804.0     
 2017561  -5037.3     
 2017562  -5036.4     
 2017665  -2196.5     
 2017666  -2718.5     
 2017667  -5037.1     
 2017668  -1977.9     
 2017669  -3484.3     
 2017670  -6253.0     
 2017671  -3723.6     
 2017672  -4367.8     
 2017673  -6445.3     

 MINIMUM VALUES
 ELEM     2005225
 VALUE   -23571.     

 MAXIMUM VALUES
 ELEM     2005531
 VALUE   -1535.7     
