     38.,  0.3565027361776153E-02,  0.5120590509309479E-03,  0.1066341774334288E-04,  0.3042304893101861E-02,  0.4166844388449165E-03,  0.2011984365893595E-02,  0.3042304893101861E-02,  0.1436339749930648E+00,  0.2991118064807839E-02,  0.8533749069421268E+00,  0.1168811334556820E+00,  0.5643671595527929E+00,  0.8533749069421268E+00
     39.,  0.7109051869340910E+00,  0.1629954844536631E-01,  0.3054973307660809E-03,  0.6943001411579586E+00,  0.4677784474218339E-01,  0.6221716047916948E+00,  0.6943001411579591E+00,  0.2292787947667270E-01,  0.4297300629969999E-03,  0.9766423904603303E+00,  0.6580039870565782E-01,  0.8751822552806570E+00,  0.9766423904603311E+00
     40.,  0.2959564517497604E+00,  0.1092558254602657E-01,  0.8478523586825061E-04,  0.2849460839678656E+00,  0.1938611229834524E-01,  0.2552184805867993E+00,  0.2849460839678655E+00,  0.3691618304460704E-01,  0.2864787551242131E-03,  0.9627973382002688E+00,  0.6550325963069983E-01,  0.8623514678524182E+00,  0.9627973382002685E+00
     41.,  0.4371050669472745E+00,  0.1374327455080249E-01,  0.1365051346686419E-03,  0.4232252872618033E+00,  0.2879456776406189E-01,  0.3787664953511723E+00,  0.4232252872618031E+00,  0.3144158141836472E-01,  0.3122936451457511E-03,  0.9682461249364894E+00,  0.6587562108387825E-01,  0.8665342133790931E+00,  0.9682461249364890E+00
     42.,  0.6429838196362579E+00,  0.2364298163312217E-01,  0.3320483688064391E-03,  0.6190087896343291E+00,  0.4002706754647353E-01,  0.5568377960819841E+00,  0.6190087896343294E+00,  0.3677072565604719E-01,  0.5164179232290511E-03,  0.9627128564207235E+00,  0.6225206035373834E-01,  0.8660214753102070E+00,  0.9627128564207238E+00
     43.,  0.1288933605494993E-01,  0.1175748154212172E-01,  0.5184171528164077E-04,  0.1080012797546526E-02,  0.1228319913029936E-04,  0.1232480031585112E-03,  0.1080012797546526E-02,  0.9121867481767193E+00,  0.4022062506604584E-02,  0.8379118931667276E-01,  0.9529737666807290E-03,  0.9562013328931697E-02,  0.8379118931667279E-01
     44.,  0.2707925298408863E-01,  0.1484870575828331E-01,  0.6005966323977148E-04,  0.1217048756256552E-01,  0.9268228701429402E-03,  0.1049560642496538E-01,  0.1217048756256551E-01,  0.5483425176834897E+00,  0.2217921715752707E-02,  0.4494395606007565E+00,  0.3422630863146511E-01,  0.3875884770947132E+00,  0.4494395606007561E+00
     45.,  0.6169760767074658E+00,  0.3771225654103579E-02,  0.2368916601565891E-03,  0.6129679593932055E+00,  0.3960804933726839E-01,  0.5184095908787864E+00,  0.6129679593932073E+00,  0.6112434171238823E-02,  0.3839559897051072E-03,  0.9935036098390558E+00,  0.6419705857744015E-01,  0.8402426130447617E+00,  0.9935036098390587E+00
     46.,  0.6772962516962723E+00,  0.2239073645098896E-01,  0.4832974611340447E-03,  0.6544222177841493E+00,  0.4295214570377759E-01,  0.5886185562020182E+00,  0.6544222177841491E+00,  0.3305899950710179E-01,  0.7135687816426530E-03,  0.9662274317112556E+00,  0.6341707280411632E-01,  0.8690710375671460E+00,  0.9662274317112554E+00
     47.,  0.5610148535164585E+00,  0.7298792308157054E-02,  0.1616050833261333E-03,  0.5535544561249750E+00,  0.3446418954931674E-01,  0.4710343959693206E+00,  0.5535544561249750E+00,  0.1300998050659086E-01,  0.2880584753027262E-03,  0.9867019610181058E+00,  0.6143186643507587E-01,  0.8396112741344768E+00,  0.9867019610181058E+00
