 22.,4.,  0.5321270312090268E-01,  0.2522160886249403E-04,  0.4739772156507237E-03
 22.,5.,  0.5321270312090268E-01,  0.3845919102030838E-03,  0.7227445471606023E-02
 22.,6.,  0.5321270312090268E-01,  0.5799673413571884E-05,  0.1089903927713398E-03
 23.,1.,  0.2599332062083524E+00,  0.8461860446118402E-06,  0.3255398019187938E-05
 23.,2.,  0.2599332062083524E+00,  0.1976894710330676E-04,  0.7605395013463857E-04
 23.,3.,  0.2599332062083524E+00,  0.2553678783194053E-03,  0.9824365345407710E-03
 23.,4.,  0.2599332062083524E+00,  0.2686922042588122E-05,  0.1033697110800991E-04
 23.,5.,  0.2599332062083524E+00,  0.2044907062247978E-04,  0.7867048200870727E-04
 23.,6.,  0.2599332062083524E+00,  0.1497843591771394E-04,  0.5762417251802685E-04
 24.,1.,  0.2579580178817667E+00,  0.6542967460231458E-04,  0.2536446633432570E-03
 24.,2.,  0.2579580178817667E+00,  0.6015797424397289E-03,  0.2332083907992575E-02
 24.,3.,  0.2579580178817667E+00,  0.1661230403241891E-03,  0.6439925445555658E-03
 24.,4.,  0.2579580178817667E+00,  0.2357536050659470E-04,  0.9139223777645984E-04
 24.,5.,  0.2579580178817667E+00,  0.3648173378135089E-03,  0.1414250818056450E-02
 24.,6.,  0.2579580178817667E+00,  0.5157716948764671E-05,  0.1999440448146363E-04
 25.,1.,  0.2705248143708239E-03,  0.1031973428053088E-04,  0.3814708940668574E-01
 25.,2.,  0.2705248143708239E-03,  0.2244982586384810E-03,  0.8298619820167342E+00
 25.,3.,  0.2705248143708239E-03,  0.1490552733006797E-04,  0.5509855857302653E-01
 25.,4.,  0.2705248143708239E-03,  0.1039170312972541E-05,  0.3841312359420348E-02
 25.,5.,  0.2705248143708239E-03,  0.9800496295306071E-05,  0.3622771655199056E-01
 25.,6.,  0.2705248143708239E-03,  0.8396480834969699E-06,  0.3103774733012167E-02
 26.,1.,  0.1010338583500280E-02,  0.1165125800794244E-04,  0.1153203312059716E-01
 26.,2.,  0.1010338583500280E-02,  0.3927338882756169E-04,  0.3887151245031197E-01
 26.,3.,  0.1010338583500280E-02,  0.4187234379618032E-03,  0.4144387285608273E+00
 26.,4.,  0.1010338583500280E-02,  0.4642509760018865E-05,  0.4595003928222819E-02
 26.,5.,  0.1010338583500280E-02,  0.3397729380003709E-04,  0.3362961125598513E-01
 26.,6.,  0.1010338583500280E-02,  0.2449135753336665E-04,  0.2424074259197077E-01
 27.,1.,  0.1205020805964682E-02,  0.5585978157730636E-04,  0.4635586481229897E-01
 27.,2.,  0.1205020805964682E-02,  0.5945815141892446E-04,  0.4934201229108663E-01
 27.,3.,  0.1205020805964682E-02,  0.1808474052063516E-03,  0.1500782428910626E+00
 27.,4.,  0.1205020805964682E-02,  0.2480872283728125E-04,  0.2058779625586678E-01
 27.,5.,  0.1205020805964682E-02,  0.3753605575077266E-03,  0.3114971589284974E+00
 27.,6.,  0.1205020805964682E-02,  0.6033459371473953E-05,  0.5006933773764888E-02
 28.,1.,  0.1308242241557588E-02,  0.2401551415062348E-05,  0.1835708509307168E-02
 28.,2.,  0.1308242241557588E-02,  0.3991728352956975E-04,  0.3051215001439213E-01
 28.,3.,  0.1308242241557588E-02,  0.4565986725173034E-03,  0.3490169159907868E+00
 28.,4.,  0.1308242241557588E-02,  0.5116296494229813E-05,  0.3910817379003425E-02
 28.,5.,  0.1308242241557588E-02,  0.3699460844376780E-04,  0.2827810268511294E-01
 28.,6.,  0.1308242241557588E-02,  0.2661043980673600E-04,  0.2034060586138368E-01
 29.,1.,  0.9063611300734115E-03,  0.3443403644234783E-04,  0.3799151938428650E-01
 29.,2.,  0.9063611300734115E-03,  0.7064879676169694E-03,  0.7794773453708753E+00
 29.,3.,  0.9063611300734115E-03,  0.5120470069840432E-04,  0.5649481095273465E-01
 29.,4.,  0.9063611300734115E-03,  0.4352291567216363E-05,  0.4801939781843740E-02
 29.,5.,  0.9063611300734115E-03,  0.5269673803987543E-04,  0.5814099511924922E-01
 29.,6.,  0.9063611300734115E-03,  0.2125824435165764E-05,  0.2345449693979684E-02
 30.,1.,  0.1770798681708072E-02,  0.6896354717917167E-04,  0.3894488283255950E-01
 30.,2.,  0.1770798681708072E-02,  0.2610748353953755E-03,  0.1474333802550320E+00
 30.,3.,  0.1770798681708072E-02,  0.2440575665914335E-03,  0.1378234404127866E+00
 30.,4.,  0.1770798681708072E-02,  0.3242477541018466E-04,  0.1831081971379630E-01
 30.,5.,  0.1770798681708072E-02,  0.4897784147087923E-03,  0.2765861640671448E+00
 30.,6.,  0.1770798681708072E-02,  0.8180955568033263E-05,  0.4619924135103886E-02
 31.,1.,  0.1506042790594533E-02,  0.5619720359684339E-05,  0.3731448000535143E-02
 31.,2.,  0.1506042790594533E-02,  0.6134599481496617E-04,  0.4073323493733461E-01
 31.,3.,  0.1506042790594533E-02,  0.6417720602353311E-03,  0.4261313584469813E+00
 31.,4.,  0.1506042790594533E-02,  0.7073680467161478E-05,  0.4696865528215858E-02
 31.,5.,  0.1506042790594533E-02,  0.5197588548382396E-04,  0.3451155957083111E-01
 31.,6.,  0.1506042790594533E-02,  0.3728257494152714E-04,  0.2475532247447582E-01
 32.,1.,  0.1319840071346317E-02,  0.5219425220601839E-04,  0.3954589145999869E-01
 32.,2.,  0.1319840071346317E-02,  0.1077449459539371E-02,  0.8163484977693597E+00
 32.,3.,  0.1319840071346317E-02,  0.7276729132903170E-04,  0.5513341571362100E-01
 32.,4.,  0.1319840071346317E-02,  0.5786817549795036E-05,  0.4384483904850782E-02
 32.,5.,  0.1319840071346317E-02,  0.6932897576487798E-04,  0.5252831556641420E-01
 32.,6.,  0.1319840071346317E-02,  0.3058631516820618E-05,  0.2317425863347692E-02
