x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2554.2,4057.1149,686.5861,1.635e-02,1.683e-02
2563.0,3976.4092,683.7814,1.622e-02,1.690e-02
2571.9,3894.8610,680.6923,1.623e-02,1.697e-02
2580.7,3812.7732,677.3547,1.640e-02,1.704e-02
2589.6,3730.5391,673.6927,1.675e-02,1.710e-02
2598.4,3648.7979,669.8797,1.724e-02,1.717e-02
2598.9,3643.6344,669.7170,1.724e-02,1.717e-02
2604.3,3594.5000,667.8140,1.715e-02,1.720e-02
2613.1,3514.0654,663.3284,1.710e-02,1.725e-02
2621.9,3435.8826,658.7155,1.711e-02,1.728e-02
2630.7,3360.5353,653.7289,1.717e-02,1.731e-02
2639.5,3290.0853,648.4454,1.724e-02,1.734e-02
2648.3,3225.8140,642.8277,1.731e-02,1.735e-02
2655.2,3182.6138,638.2847,1.736e-02,1.736e-02
2655.9,3178.3951,637.8812,1.736e-02,1.735e-02
2656.4,3175.7053,637.6225,1.737e-02,1.735e-02
2656.6,3174.4659,637.4263,1.736e-02,1.735e-02
2665.9,3115.4613,630.3954,1.678e-02,1.731e-02
2674.6,3047.6950,623.3547,1.620e-02,1.726e-02
2683.4,2973.0945,615.6399,1.589e-02,1.718e-02
2692.1,2892.3792,607.3696,1.566e-02,1.710e-02
2700.9,2807.6494,598.5229,1.552e-02,1.699e-02
2709.9,2716.9961,588.6457,1.548e-02,1.687e-02
2712.9,2686.6029,585.9135,1.545e-02,1.682e-02
2718.3,2630.5812,580.7385,1.526e-02,1.673e-02
2727.1,2539.4884,569.9870,1.496e-02,1.656e-02
2735.8,2446.7119,559.0436,1.485e-02,1.638e-02
2744.5,2353.6730,547.3913,1.494e-02,1.618e-02
2753.2,2259.8401,535.3885,1.520e-02,1.596e-02
2761.9,2166.6416,522.1230,1.580e-02,1.571e-02
2769.9,2080.5042,511.9174,1.592e-02,1.549e-02
2776.4,2012.5323,503.7795,1.554e-02,1.530e-02
2785.0,1921.3404,489.9381,1.520e-02,1.499e-02
2793.7,1833.3136,476.1367,1.487e-02,1.467e-02
2802.4,1748.0600,461.7236,1.454e-02,1.433e-02
2811.0,1668.8218,446.9724,1.417e-02,1.397e-02
2819.7,1595.8815,431.6890,1.360e-02,1.358e-02
2826.2,1548.9085,420.5765,1.333e-02,1.333e-02
2826.9,1544.0565,419.6135,1.332e-02,1.331e-02
2827.5,1540.2647,418.9458,1.331e-02,1.330e-02
2827.6,1539.5061,418.7158,1.330e-02,1.330e-02
2828.3,1535.3845,417.5718,1.325e-02,1.327e-02
2836.9,1467.5298,400.4499,1.241e-02,1.280e-02
2845.6,1389.9806,382.0870,1.197e-02,1.228e-02
2854.2,1304.6013,362.7161,1.196e-02,1.174e-02
2862.9,1212.3577,341.9668,1.238e-02,1.116e-02
2871.9,1113.0306,319.8247,1.320e-02,1.054e-02
2880.9,1010.9425,296.1307,1.462e-02,9.875e-03
2883.9,976.2396,290.0353,1.459e-02,9.688e-03
2888.5,923.2613,280.4850,1.451e-02,9.393e-03
2897.1,823.3441,256.6832,1.600e-02,8.705e-03
2905.6,723.2453,233.1664,1.747e-02,8.010e-03
2914.2,623.5940,208.8351,1.922e-02,7.284e-03
2922.7,525.3212,184.1143,2.108e-02,6.534e-03
2931.3,429.3339,159.0772,2.302e-02,5.757e-03
2939.8,337.0491,134.0446,2.499e-02,4.960e-03
2940.9,325.3713,131.5653,2.483e-02,4.875e-03
2945.5,278.2479,120.7285,2.266e-02,4.481e-03
2954.0,195.1363,94.9011,1.896e-02,3.559e-03
2962.5,121.2333,69.7453,1.479e-02,2.642e-03
2971.0,60.1395,44.4394,1.067e-02,1.712e-03
2979.9,15.7529,17.2579,3.689e-03,6.588e-04
2987.6,0.0000,0.0000,4.390e-16,8.282e-17
2995.9,0.3426,1.3883,4.597e-05,4.563e-05
2998.2,0.0000,0.0000,3.203e-23,1.932e-24
2998.9,0.0404,0.0907,3.934e-05,3.281e-06
3004.9,0.1573,0.6101,1.197e-04,1.477e-05
3009.6,0.1574,1.0801,2.028e-04,2.576e-05
3010.7,0.1684,1.4106,2.667e-04,3.360e-05
3014.6,0.0000,0.0000,1.421e-22,8.577e-24
3022.2,5.6833,11.2835,1.739e-03,2.780e-04
3030.4,20.3246,25.3691,3.595e-03,6.320e-04
3036.1,34.4725,34.5034,4.330e-03,8.715e-04
3044.5,59.2417,47.8025,5.059e-03,1.227e-03
3050.1,77.8912,56.4843,5.499e-03,1.460e-03
3057.4,103.8263,68.0774,5.887e-03,1.775e-03
3063.4,126.2894,75.9282,6.547e-03,1.981e-03
3064.2,129.1280,76.8022,6.596e-03,2.004e-03
3069.8,150.9044,84.6522,6.221e-03,2.226e-03
3078.2,184.3730,96.4259,5.622e-03,2.559e-03
