x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1386.9,24980.3912,3084.6017,8.214e-02,8.156e-02
1395.2,25135.5522,3087.5438,8.261e-02,8.253e-02
1395.6,25143.0261,3087.3690,8.262e-02,8.255e-02
1395.9,25147.7508,3087.1460,8.263e-02,8.256e-02
1396.7,25160.3534,3086.6243,8.267e-02,8.259e-02
1404.9,25309.4524,3087.0703,8.222e-02,8.352e-02
1413.9,25491.2531,3090.8594,8.178e-02,8.483e-02
1422.9,25684.2089,3093.9185,8.223e-02,8.614e-02
1431.9,25885.2473,3097.2874,8.314e-02,8.749e-02
1440.9,26089.8394,3101.8288,8.461e-02,8.898e-02
1446.9,26227.7855,3101.6355,8.561e-02,8.967e-02
1448.1,26254.2498,3101.3965,8.574e-02,8.979e-02
1457.1,26461.3501,3105.0712,8.677e-02,9.125e-02
1466.1,26666.6616,3109.2145,8.826e-02,9.275e-02
1475.2,26869.4754,3113.8557,9.023e-02,9.428e-02
1484.2,27068.3808,3118.7641,9.259e-02,9.582e-02
1493.2,27262.1653,3124.8840,9.547e-02,9.746e-02
1497.9,27360.1464,3125.4931,9.662e-02,9.806e-02
1499.3,27387.8286,3125.5848,9.681e-02,9.822e-02
1508.3,27570.6243,3132.4244,9.836e-02,9.982e-02
1517.3,27744.2398,3139.7134,1.001e-01,1.014e-01
1526.4,27906.8578,3147.4797,1.021e-01,1.030e-01
1535.4,28054.9579,3155.5819,1.041e-01,1.047e-01
1544.5,28185.2796,3164.3419,1.063e-01,1.063e-01
1546.2,28206.5156,3164.8435,1.066e-01,1.065e-01
1546.7,28213.1380,3164.4862,1.066e-01,1.065e-01
1546.9,28215.5201,3164.3215,1.066e-01,1.065e-01
1547.7,28224.5954,3163.7508,1.067e-01,1.066e-01
1550.5,28259.5325,3164.3871,1.066e-01,1.069e-01
1559.6,28379.1221,3172.6627,1.065e-01,1.085e-01
1568.7,28505.1145,3180.2736,1.070e-01,1.099e-01
1577.7,28635.5162,3188.0500,1.080e-01,1.114e-01
1586.8,28767.2971,3195.6771,1.094e-01,1.129e-01
1595.9,28899.5239,3203.5317,1.112e-01,1.143e-01
1597.9,28928.9839,3204.0934,1.115e-01,1.145e-01
1602.9,29000.8269,3205.9177,1.118e-01,1.151e-01
1611.9,29128.5666,3214.6596,1.123e-01,1.165e-01
1620.9,29253.7976,3222.2739,1.134e-01,1.178e-01
1629.9,29375.4795,3230.0394,1.149e-01,1.191e-01
1638.9,29493.2154,3237.5859,1.169e-01,1.204e-01
1647.9,29606.0576,3244.7669,1.193e-01,1.216e-01
1648.9,29618.6069,3245.0543,1.195e-01,1.217e-01
1656.4,29707.5968,3248.7816,1.197e-01,1.224e-01
1665.5,29810.5092,3258.1588,1.205e-01,1.236e-01
1674.6,29906.0102,3265.9201,1.217e-01,1.247e-01
1683.7,29993.0565,3273.6577,1.233e-01,1.258e-01
1692.7,30069.5719,3280.8815,1.254e-01,1.268e-01
1701.8,30133.3682,3287.6455,1.278e-01,1.278e-01
1703.2,30141.1867,3288.0344,1.280e-01,1.279e-01
1703.8,30144.9452,3287.8021,1.281e-01,1.280e-01
1704.7,30149.1808,3287.4713,1.281e-01,1.280e-01
1707.9,30166.2076,3288.6217,1.279e-01,1.282e-01
1717.0,30217.0489,3295.9866,1.270e-01,1.290e-01
1726.1,30269.5203,3302.0918,1.268e-01,1.298e-01
1735.2,30322.3101,3307.6851,1.271e-01,1.306e-01
1744.3,30374.0819,3312.5289,1.280e-01,1.312e-01
1753.4,30424.1348,3316.7707,1.294e-01,1.319e-01
1754.9,30432.3003,3316.9022,1.295e-01,1.320e-01
1759.5,30455.9464,3317.8825,1.293e-01,1.322e-01
1768.6,30501.5773,3323.2717,1.286e-01,1.327e-01
