x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2396.9,9594.5224,1267.0768,2.922e-02,3.011e-02
2405.8,9481.8952,1267.6027,2.883e-02,3.001e-02
2414.8,9367.7675,1268.0455,2.862e-02,2.993e-02
2423.7,9252.9633,1268.0744,2.861e-02,2.986e-02
2427.9,9198.4467,1268.6663,2.865e-02,2.987e-02
2430.9,9159.9345,1269.0130,2.862e-02,2.988e-02
2439.9,9043.5299,1268.3906,2.843e-02,2.984e-02
2448.9,8927.8296,1267.6793,2.840e-02,2.982e-02
2457.9,8813.5088,1266.6131,2.855e-02,2.982e-02
2466.9,8701.9897,1265.3656,2.885e-02,2.984e-02
2475.9,8594.7989,1263.2810,2.949e-02,2.986e-02
2484.9,8494.4125,1262.1713,3.004e-02,2.995e-02
2485.0,8493.4232,1262.1607,3.004e-02,2.995e-02
2493.9,8393.9592,1258.8305,3.011e-02,2.997e-02
2502.9,8280.8246,1254.4798,3.021e-02,2.998e-02
2511.9,8160.9057,1250.0641,3.026e-02,3.001e-02
2520.9,8033.8414,1245.2951,3.030e-02,3.004e-02
2529.9,7902.8141,1240.2564,3.036e-02,3.009e-02
2538.9,7767.0101,1234.5952,3.046e-02,3.013e-02
2541.9,7721.5379,1233.3048,3.053e-02,3.016e-02
2545.3,7668.6911,1231.7312,3.045e-02,3.019e-02
2554.2,7531.0882,1225.2829,2.991e-02,3.021e-02
2563.0,7390.8169,1218.6289,2.951e-02,3.024e-02
2571.9,7249.1668,1211.4334,2.924e-02,3.026e-02
2580.7,7105.9004,1203.7682,2.911e-02,3.028e-02
2589.6,6961.7973,1195.4948,2.916e-02,3.029e-02
2598.4,6816.7223,1186.9559,2.938e-02,3.030e-02
2598.9,6808.1867,1186.5773,2.938e-02,3.031e-02
2604.3,6720.1723,1182.2534,2.924e-02,3.032e-02
2613.1,6575.0798,1172.3534,2.894e-02,3.028e-02
2621.9,6430.5521,1162.2272,2.885e-02,3.023e-02
2630.7,6287.4430,1151.2719,2.892e-02,3.017e-02
2639.5,6146.7457,1139.8367,2.915e-02,3.009e-02
2648.3,6009.9581,1126.9319,2.958e-02,2.998e-02
2655.9,5895.6895,1117.5118,2.999e-02,2.992e-02
2656.1,5894.0885,1117.3670,2.999e-02,2.992e-02
2657.1,5880.9039,1116.0275,2.993e-02,2.990e-02
