x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2093.1,106329.2278,11759.1148,4.138e-01,4.308e-01
2102.2,105862.9422,11721.8675,4.118e-01,4.256e-01
2107.9,105565.8791,11706.6009,4.107e-01,4.230e-01
2117.3,105070.5373,11681.6055,4.048e-01,4.184e-01
2126.4,104590.9651,11646.4574,3.983e-01,4.128e-01
2135.4,104112.7489,11613.2793,3.943e-01,4.074e-01
2144.5,103646.4841,11580.7166,3.918e-01,4.020e-01
2153.6,103197.3657,11543.5932,3.919e-01,3.963e-01
2162.2,102806.0487,11523.9285,3.922e-01,3.919e-01
2162.9,102773.4611,11524.8367,3.920e-01,3.917e-01
2163.1,102764.9067,11525.2461,3.920e-01,3.916e-01
2163.7,102740.9768,11525.7997,3.919e-01,3.915e-01
2169.9,102439.5108,11510.7648,3.875e-01,3.882e-01
2178.9,101937.0619,11475.9799,3.786e-01,3.821e-01
2187.9,101376.1647,11445.1240,3.710e-01,3.763e-01
2196.9,100767.5403,11416.5503,3.642e-01,3.705e-01
2205.9,100122.4651,11385.2590,3.580e-01,3.645e-01
2213.9,99523.2594,11374.6797,3.543e-01,3.605e-01
2222.9,98825.5727,11364.6730,3.468e-01,3.560e-01
2232.0,98105.9198,11340.7827,3.367e-01,3.501e-01
2241.0,97369.9654,11321.9228,3.291e-01,3.446e-01
2250.0,96623.0971,11305.0138,3.230e-01,3.392e-01
2259.0,95868.5787,11286.1267,3.186e-01,3.337e-01
2264.9,95377.7587,11286.8203,3.167e-01,3.312e-01
2274.1,94611.5467,11285.1817,3.120e-01,3.273e-01
2283.1,93867.8872,11266.3417,3.073e-01,3.219e-01
2292.1,93142.4041,11252.9832,3.048e-01,3.172e-01
2301.1,92453.1465,11240.0077,3.043e-01,3.126e-01
2310.1,91813.3723,11226.1533,3.067e-01,3.080e-01
2313.2,91617.0742,11227.0119,3.073e-01,3.070e-01
2313.9,91570.0754,11229.4529,3.072e-01,3.069e-01
2314.2,91552.4071,11230.4046,3.071e-01,3.069e-01
2314.7,91524.6013,11231.2918,3.071e-01,3.068e-01
2319.1,91226.4092,11226.7582,3.062e-01,3.051e-01
2328.1,90531.6222,11207.1005,3.036e-01,3.006e-01
2337.1,89753.9246,11193.1422,3.002e-01,2.967e-01
2346.1,88905.6134,11181.5899,2.962e-01,2.929e-01
2355.0,88009.2327,11174.1468,2.920e-01,2.896e-01
2364.0,87068.2937,11164.6686,2.877e-01,2.863e-01
2370.9,86324.3974,11173.8728,2.860e-01,2.851e-01
2378.9,85438.0739,11184.6430,2.808e-01,2.839e-01
2387.9,84429.5308,11179.8330,2.720e-01,2.814e-01
2396.9,83400.3189,11180.2375,2.657e-01,2.796e-01
2405.8,82360.9710,11180.3321,2.612e-01,2.779e-01
2414.8,81310.1395,11182.0853,2.590e-01,2.767e-01
2423.7,80259.6706,11181.1932,2.594e-01,2.756e-01
2427.9,79761.0569,11189.2834,2.599e-01,2.758e-01
2430.9,79412.8112,11194.2173,2.595e-01,2.759e-01
2439.9,78357.4044,11188.9546,2.585e-01,2.753e-01
2448.9,77324.3300,11185.4730,2.590e-01,2.750e-01
2457.9,76316.5225,11180.6679,2.612e-01,2.751e-01
2466.9,75361.2128,11175.2904,2.648e-01,2.754e-01
2475.9,74470.9360,11167.0395,2.718e-01,2.759e-01
2484.2,73755.8037,11160.5635,2.769e-01,2.766e-01
2484.9,73697.0471,11161.1939,2.770e-01,2.767e-01
2485.3,73666.6536,11161.4159,2.770e-01,2.767e-01
2485.6,73640.3247,11160.7991,2.770e-01,2.768e-01
2493.9,72910.7459,11140.5271,2.783e-01,2.772e-01
2502.9,71970.4287,11118.5980,2.805e-01,2.779e-01
2511.9,70928.8719,11096.0647,2.814e-01,2.788e-01
2520.9,69803.8188,11072.1630,2.820e-01,2.798e-01
2529.9,68621.8564,11046.7623,2.824e-01,2.810e-01
2538.9,67389.8238,11016.5864,2.834e-01,2.823e-01
2541.9,66972.3094,11012.0337,2.841e-01,2.828e-01
2545.3,66491.4324,11005.9414,2.833e-01,2.834e-01
2554.2,65228.9306,10969.3648,2.781e-01,2.845e-01
