x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1838.4,14917.3592,1305.4238,5.099e-02,5.195e-02
1847.5,14922.8120,1305.0307,5.170e-02,5.199e-02
1854.9,14925.5734,1304.6215,5.213e-02,5.200e-02
1856.6,14925.5803,1304.5608,5.205e-02,5.200e-02
1865.7,14924.3453,1304.7776,5.132e-02,5.196e-02
1874.8,14920.4231,1305.0947,5.081e-02,5.191e-02
1883.9,14914.1213,1305.5518,5.054e-02,5.185e-02
1893.0,14905.5518,1306.1478,5.049e-02,5.179e-02
1902.1,14894.8562,1306.8774,5.070e-02,5.171e-02
1905.9,14889.7989,1307.1317,5.077e-02,5.168e-02
1908.9,14885.5821,1307.4804,5.064e-02,5.165e-02
1917.9,14871.4438,1309.2474,5.003e-02,5.153e-02
1926.9,14855.5367,1311.0507,4.967e-02,5.141e-02
1935.9,14837.8263,1313.0163,4.953e-02,5.128e-02
1944.9,14818.5568,1315.1132,4.962e-02,5.114e-02
1953.9,14797.6192,1317.3199,4.997e-02,5.100e-02
1956.9,14790.4739,1318.0441,5.003e-02,5.095e-02
1962.8,14775.6785,1319.7200,4.979e-02,5.084e-02
1971.9,14752.1940,1322.8564,4.941e-02,5.065e-02
1980.9,14727.8937,1325.8956,4.931e-02,5.046e-02
1989.9,14703.4174,1329.1012,4.939e-02,5.026e-02
1998.9,14678.7410,1332.2116,4.980e-02,5.004e-02
2005.9,14660.5336,1334.8549,5.003e-02,4.989e-02
2014.4,14634.8263,1338.0794,4.945e-02,4.968e-02
2023.5,14601.0530,1341.5261,4.861e-02,4.938e-02
2032.6,14562.7005,1344.9654,4.809e-02,4.908e-02
2041.6,14520.1667,1348.5462,4.771e-02,4.878e-02
2050.7,14474.4407,1352.1005,4.755e-02,4.846e-02
2056.9,14441.5404,1354.7776,4.745e-02,4.828e-02
2065.9,14391.8306,1358.9073,4.684e-02,4.798e-02
2075.0,14338.9139,1363.1943,4.609e-02,4.763e-02
2084.0,14283.9050,1367.4877,4.563e-02,4.728e-02
2093.1,14226.8361,1371.9029,4.534e-02,4.692e-02
2102.2,14168.0988,1376.2581,4.529e-02,4.655e-02
2107.9,14130.2460,1379.3066,4.524e-02,4.636e-02
2117.3,14066.9586,1384.3628,4.470e-02,4.601e-02
2126.4,14004.7486,1389.0647,4.416e-02,4.560e-02
2135.4,13941.9967,1393.8002,4.388e-02,4.521e-02
2144.5,13879.1165,1398.5713,4.376e-02,4.481e-02
2153.6,13816.9604,1403.2700,4.387e-02,4.441e-02
2162.6,13755.9785,1408.0131,4.414e-02,4.403e-02
2162.9,13754.6648,1408.1856,4.414e-02,4.402e-02
2169.9,13706.3360,1411.9785,4.367e-02,4.376e-02
2178.9,13636.9514,1415.8133,4.278e-02,4.329e-02
2187.9,13562.5054,1419.8442,4.210e-02,4.285e-02
2196.9,13483.0264,1423.9437,4.151e-02,4.242e-02
2205.9,13400.1711,1427.8307,4.105e-02,4.197e-02
2213.9,13323.6311,1432.1094,4.077e-02,4.167e-02
2222.9,13235.0805,1436.8006,4.010e-02,4.131e-02
2232.0,13143.9688,1440.6998,3.924e-02,4.086e-02
2241.0,13050.9967,1444.7468,3.865e-02,4.044e-02
2250.0,12956.6543,1448.8115,3.821e-02,4.004e-02
2259.0,12861.1937,1452.6256,3.799e-02,3.962e-02
2264.9,12799.0379,1455.7626,3.788e-02,3.943e-02
2274.1,12701.6865,1460.1765,3.747e-02,3.912e-02
2283.1,12606.9266,1463.3162,3.712e-02,3.872e-02
2292.1,12513.6528,1466.5727,3.700e-02,3.836e-02
2301.1,12424.4464,1469.6899,3.711e-02,3.801e-02
2310.1,12339.9143,1472.3968,3.756e-02,3.767e-02
2313.9,12307.6103,1474.0872,3.770e-02,3.758e-02
2319.1,12261.5247,1475.7838,3.763e-02,3.745e-02
2328.1,12170.0081,1476.7849,3.747e-02,3.710e-02
2337.1,12069.6050,1478.1951,3.725e-02,3.679e-02
2346.1,11960.8513,1479.5346,3.699e-02,3.650e-02
2355.0,11846.8382,1480.9863,3.674e-02,3.625e-02
2364.0,11727.4084,1482.0540,3.650e-02,3.600e-02
2370.9,11633.1769,1484.0249,3.642e-02,3.591e-02
2378.9,11520.9474,1486.0541,3.591e-02,3.581e-02
2387.9,11393.2630,1486.7318,3.504e-02,3.561e-02
2396.9,11262.8396,1487.6024,3.442e-02,3.547e-02
2405.8,11130.7983,1488.2188,3.396e-02,3.534e-02
2414.8,10996.9954,1488.7465,3.371e-02,3.525e-02
2423.7,10862.3971,1488.7963,3.369e-02,3.517e-02
2427.9,10798.4803,1489.5018,3.375e-02,3.519e-02
2430.9,10753.3274,1489.9176,3.371e-02,3.520e-02
2439.9,10616.8489,1489.2169,3.348e-02,3.515e-02
2448.9,10481.1945,1488.4187,3.346e-02,3.513e-02
2457.9,10347.1562,1487.2094,3.364e-02,3.513e-02
2466.9,10216.4020,1485.7926,3.399e-02,3.516e-02
2475.9,10090.7219,1483.3958,3.475e-02,3.519e-02
2484.9,9973.0203,1482.1490,3.540e-02,3.529e-02
2485.0,9971.8606,1482.1373,3.540e-02,3.529e-02
2493.9,9855.2278,1478.2887,3.549e-02,3.532e-02
2502.9,9722.5486,1473.2522,3.561e-02,3.534e-02
2511.9,9581.9027,1468.1437,3.568e-02,3.537e-02
2520.9,9432.8666,1462.6233,3.574e-02,3.542e-02
2529.9,9279.1748,1456.7877,3.581e-02,3.548e-02
2538.9,9119.8725,1450.2216,3.594e-02,3.553e-02
2541.9,9066.5309,1448.7324,3.601e-02,3.557e-02
2545.3,9004.5371,1446.9151,3.592e-02,3.561e-02
2554.2,8843.1134,1439.4265,3.529e-02,3.563e-02
2563.0,8678.5530,1431.6926,3.482e-02,3.567e-02
2571.9,8512.3687,1423.3190,3.450e-02,3.570e-02
2580.7,8344.2820,1414.3888,3.435e-02,3.572e-02
2589.6,8175.2074,1404.7384,3.441e-02,3.574e-02
2598.4,8004.9862,1394.7704,3.466e-02,3.575e-02
2598.9,7994.9710,1394.3293,3.467e-02,3.576e-02
2604.3,7891.6974,1389.2871,3.450e-02,3.577e-02
2613.1,7721.4452,1377.7116,3.415e-02,3.572e-02
2621.9,7551.8493,1365.8632,3.404e-02,3.567e-02
2630.7,7383.9120,1353.0324,3.412e-02,3.560e-02
2639.5,7218.7986,1339.6302,3.439e-02,3.551e-02
2648.3,7058.2672,1324.4891,3.491e-02,3.538e-02
2655.9,6924.1586,1313.4442,3.538e-02,3.530e-02
2656.1,6922.2797,1313.2748,3.539e-02,3.530e-02
2657.1,6906.8057,1311.7043,3.532e-02,3.528e-02
2665.9,6747.3788,1294.7257,3.433e-02,3.505e-02
2674.6,6581.6070,1276.6673,3.354e-02,3.478e-02
2683.4,6408.0799,1257.7043,3.289e-02,3.449e-02
2692.1,6230.1154,1237.7488,3.238e-02,3.416e-02
2700.9,6046.4534,1216.8644,3.199e-02,3.381e-02
2709.9,5855.6637,1193.8893,3.175e-02,3.341e-02
2712.9,5790.7299,1187.7024,3.168e-02,3.330e-02
2718.3,5674.2647,1176.2001,3.124e-02,3.308e-02
2727.1,5484.0901,1152.1997,3.031e-02,3.260e-02
2735.8,5292.6923,1128.0943,2.963e-02,3.210e-02
2744.5,5099.8167,1102.6631,2.915e-02,3.156e-02
2753.2,4906.4015,1076.6897,2.887e-02,3.100e-02
