x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1440.9,5385.2585,640.9103,1.689e-02,1.782e-02
1446.9,5414.1822,640.5361,1.708e-02,1.795e-02
1448.1,5419.7330,640.4194,1.711e-02,1.797e-02
1457.1,5463.1547,640.5515,1.732e-02,1.825e-02
1466.1,5506.2030,640.7562,1.763e-02,1.854e-02
1475.2,5548.7299,641.0426,1.805e-02,1.883e-02
1484.2,5590.4429,641.3712,1.853e-02,1.913e-02
1493.2,5631.0904,641.9236,1.913e-02,1.945e-02
1497.9,5651.6463,641.7156,1.936e-02,1.956e-02
1499.3,5657.4551,641.6377,1.939e-02,1.959e-02
1508.3,5695.8183,642.3101,1.970e-02,1.990e-02
1517.3,5732.2743,643.0733,2.004e-02,2.021e-02
1526.4,5766.4478,643.9378,2.041e-02,2.052e-02
1535.4,5797.6098,644.8827,2.078e-02,2.084e-02
1544.5,5825.0854,645.9783,2.117e-02,2.115e-02
1546.2,5829.5728,645.9675,2.121e-02,2.119e-02
1546.7,5830.9741,645.8623,2.121e-02,2.120e-02
1546.9,5831.4772,645.8179,2.121e-02,2.120e-02
1547.7,5833.3975,645.6526,2.122e-02,2.120e-02
1550.5,5840.7900,645.5539,2.121e-02,2.127e-02
1559.6,5866.0544,646.4276,2.113e-02,2.156e-02
1568.7,5892.6428,647.1590,2.119e-02,2.185e-02
1577.7,5920.1385,647.9135,2.136e-02,2.213e-02
1586.8,5947.9114,648.6369,2.162e-02,2.241e-02
1595.9,5975.7658,649.4101,2.198e-02,2.269e-02
1597.9,5981.9716,649.3490,2.204e-02,2.273e-02
1602.9,5997.1024,649.2686,2.209e-02,2.283e-02
1611.9,6024.0014,650.1743,2.222e-02,2.310e-02
1620.9,6050.3668,650.8807,2.246e-02,2.335e-02
1629.9,6075.9821,651.6385,2.278e-02,2.360e-02
1638.9,6100.7647,652.3796,2.320e-02,2.384e-02
1647.9,6124.5177,653.0794,2.368e-02,2.408e-02
1648.9,6127.1586,653.0585,2.371e-02,2.409e-02
1656.4,6145.8931,653.2134,2.377e-02,2.423e-02
1665.5,6167.5614,654.3790,2.393e-02,2.447e-02
1674.6,6187.6782,655.2688,2.416e-02,2.468e-02
