x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1413.9,12699.3938,1505.9008,3.785e-02,3.902e-02
1422.9,12795.0453,1502.1488,3.787e-02,3.936e-02
1431.9,12893.9244,1498.3409,3.807e-02,3.972e-02
1440.9,12993.6140,1494.5366,3.848e-02,4.012e-02
1446.9,13060.7457,1491.3418,3.880e-02,4.031e-02
1448.1,13073.4047,1490.6558,3.883e-02,4.035e-02
1457.1,13173.8677,1486.2604,3.900e-02,4.074e-02
1466.1,13273.0417,1481.8379,3.936e-02,4.115e-02
1475.2,13370.9905,1477.4181,3.992e-02,4.157e-02
1484.2,13467.0567,1472.9857,4.064e-02,4.200e-02
1493.2,13560.7855,1468.6659,4.156e-02,4.246e-02
1497.9,13608.3244,1466.0177,4.195e-02,4.263e-02
1499.3,13621.6979,1465.2272,4.200e-02,4.268e-02
1508.3,13710.7687,1460.8292,4.240e-02,4.312e-02
1517.3,13795.8847,1456.4828,4.291e-02,4.356e-02
1526.4,13876.6432,1452.1881,4.352e-02,4.401e-02
1535.4,13951.4725,1447.8949,4.420e-02,4.446e-02
1544.5,14019.6621,1443.7453,4.499e-02,4.493e-02
1546.9,14035.5214,1442.3101,4.511e-02,4.500e-02
1550.5,14059.6152,1439.8716,4.505e-02,4.512e-02
1559.6,14122.8438,1434.8194,4.485e-02,4.553e-02
1568.7,14187.2921,1429.5678,4.487e-02,4.592e-02
1577.7,14253.0024,1424.3855,4.508e-02,4.632e-02
1586.8,14318.3755,1419.2132,4.547e-02,4.671e-02
1595.9,14383.6558,1414.1029,4.603e-02,4.711e-02
1597.9,14397.9589,1412.8109,4.613e-02,4.717e-02
1602.9,14433.2327,1409.7370,4.615e-02,4.733e-02
1611.9,14495.5328,1404.9614,4.615e-02,4.770e-02
1620.9,14556.5211,1400.1152,4.636e-02,4.806e-02
1629.9,14615.6085,1395.4150,4.676e-02,4.841e-02
1638.9,14672.8967,1390.8037,4.735e-02,4.876e-02
1647.9,14727.7355,1386.2585,4.810e-02,4.910e-02
1648.9,14733.9897,1385.6957,4.815e-02,4.913e-02
1656.4,14777.5188,1381.8479,4.818e-02,4.933e-02
1665.5,14828.2616,1378.0206,4.830e-02,4.966e-02
