x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1905.9,2252.4355,249.7841,9.671e-03,9.868e-03
1908.9,2251.6593,249.7180,9.645e-03,9.859e-03
1917.9,2249.1334,249.5875,9.520e-03,9.828e-03
1926.9,2246.3245,249.4033,9.441e-03,9.793e-03
1935.9,2243.2506,249.1850,9.402e-03,9.756e-03
1944.9,2239.9359,248.9321,9.404e-03,9.717e-03
1953.9,2236.3861,248.6329,9.451e-03,9.673e-03
1956.9,2235.1644,248.5438,9.458e-03,9.660e-03
1962.8,2232.6805,248.3925,9.407e-03,9.631e-03
1971.9,2228.7357,248.1374,9.320e-03,9.576e-03
1980.9,2224.7107,247.8344,9.284e-03,9.521e-03
1989.9,2220.6627,247.5165,9.283e-03,9.463e-03
1998.9,2216.6660,247.0935,9.340e-03,9.400e-03
2005.2,2214.0114,246.9690,9.372e-03,9.364e-03
2005.9,2213.7117,246.9854,9.370e-03,9.362e-03
2006.7,2213.3773,246.9905,9.368e-03,9.360e-03
2014.4,2209.4266,246.7456,9.258e-03,9.305e-03
2023.5,2203.8205,246.3127,9.085e-03,9.224e-03
2032.6,2197.3936,245.8885,8.960e-03,9.144e-03
2041.6,2190.3033,245.4647,8.862e-03,9.063e-03
2050.7,2182.6476,244.9904,8.797e-03,8.976e-03
2056.9,2177.1834,244.8007,8.768e-03,8.928e-03
2065.9,2168.9013,244.5663,8.634e-03,8.854e-03
2075.0,2160.1444,244.2044,8.453e-03,8.761e-03
2084.0,2151.0437,243.8617,8.330e-03,8.669e-03
2093.1,2141.6846,243.5322,8.239e-03,8.577e-03
2102.2,2132.0713,243.1560,8.191e-03,8.480e-03
2107.9,2125.9450,243.0714,8.169e-03,8.431e-03
2117.3,2115.7297,242.9213,8.054e-03,8.346e-03
2126.4,2105.8354,242.5843,7.926e-03,8.241e-03
2135.4,2095.9651,242.2867,7.853e-03,8.140e-03
2144.5,2086.3335,242.0054,7.813e-03,8.040e-03
2153.6,2077.0468,241.6360,7.835e-03,7.934e-03
2162.2,2068.9387,241.5711,7.858e-03,7.851e-03
2162.9,2068.2628,241.6129,7.854e-03,7.847e-03
2163.1,2068.0859,241.6260,7.853e-03,7.847e-03
2163.7,2067.5896,241.6522,7.852e-03,7.844e-03
2169.9,2061.3564,241.5440,7.776e-03,7.781e-03
2178.9,2050.9997,241.1515,7.622e-03,7.666e-03
2187.9,2039.4621,240.8434,7.489e-03,7.557e-03
2196.9,2026.9598,240.5877,7.365e-03,7.449e-03
2205.9,2013.7208,240.2849,7.253e-03,7.335e-03
2213.9,2001.4308,240.3474,7.189e-03,7.262e-03
2222.9,1987.1281,240.4465,7.040e-03,7.180e-03
2232.0,1972.3809,240.2837,6.833e-03,7.069e-03
2241.0,1957.3046,240.2143,6.679e-03,6.968e-03
2250.0,1942.0078,240.1809,6.554e-03,6.869e-03
2259.0,1926.5569,240.1061,6.467e-03,6.766e-03
2264.9,1916.5057,240.2977,6.432e-03,6.722e-03
2274.1,1900.8162,240.5262,6.343e-03,6.652e-03
2283.1,1885.5853,240.4199,6.250e-03,6.553e-03
2292.1,1870.7221,240.4077,6.207e-03,6.466e-03
2301.1,1856.5905,240.3940,6.207e-03,6.381e-03
2310.1,1843.4588,240.3536,6.271e-03,6.299e-03
2313.2,1839.4224,240.4374,6.286e-03,6.280e-03
2313.9,1838.4557,240.4982,6.284e-03,6.279e-03
2314.2,1838.0931,240.5210,6.284e-03,6.278e-03
2314.7,1837.5208,240.5449,6.283e-03,6.277e-03
2319.1,1831.4010,240.5248,6.268e-03,6.244e-03
2328.1,1817.1823,240.2863,6.222e-03,6.161e-03
2337.1,1801.2995,240.1461,6.161e-03,6.087e-03
2346.1,1783.9998,240.0430,6.089e-03,6.017e-03
2355.0,1765.7368,240.0095,6.016e-03,5.955e-03
2364.0,1746.5815,239.9234,5.945e-03,5.893e-03
2370.9,1731.4442,240.1760,5.919e-03,5.873e-03
2378.9,1713.4178,240.4569,5.815e-03,5.851e-03
2387.9,1692.9137,240.4258,5.639e-03,5.804e-03
2396.9,1671.9987,240.4841,5.519e-03,5.770e-03
2405.8,1650.8847,240.5239,5.437e-03,5.740e-03
2414.8,1629.5450,240.5841,5.404e-03,5.717e-03
