x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2084.0,22016.1833,2099.5170,6.988e-02,7.238e-02
2093.1,21928.0397,2106.5506,6.942e-02,7.184e-02
2102.2,21837.3198,2113.5106,6.934e-02,7.127e-02
2107.9,21778.8557,2118.3614,6.926e-02,7.097e-02
2117.3,21681.1081,2126.3965,6.844e-02,7.045e-02
2126.4,21585.0232,2133.8958,6.761e-02,6.982e-02
2135.4,21488.0998,2141.4548,6.718e-02,6.923e-02
2144.5,21390.9756,2149.0771,6.700e-02,6.862e-02
2153.6,21294.9659,2156.5942,6.717e-02,6.801e-02
2162.6,21200.7656,2164.1759,6.760e-02,6.743e-02
2162.9,21198.7346,2164.4491,6.760e-02,6.742e-02
2169.9,21124.0872,2170.4734,6.689e-02,6.702e-02
2178.9,21016.9387,2176.6422,6.555e-02,6.631e-02
2187.9,20901.9873,2183.1204,6.451e-02,6.565e-02
2196.9,20779.2759,2189.7109,6.361e-02,6.499e-02
2205.9,20651.3579,2195.9841,6.291e-02,6.430e-02
2213.9,20533.1947,2202.8096,6.249e-02,6.385e-02
2222.9,20396.4930,2210.2921,6.145e-02,6.331e-02
2232.0,20255.8403,2216.5735,6.014e-02,6.263e-02
2241.0,20112.3181,2223.0744,5.923e-02,6.199e-02
2250.0,19966.6809,2229.5978,5.856e-02,6.138e-02
2259.0,19819.3185,2235.7333,5.822e-02,6.075e-02
2264.9,19723.3676,2240.7131,5.805e-02,6.046e-02
2274.1,19573.0847,2247.7272,5.744e-02,6.000e-02
2283.1,19426.7987,2252.7858,5.690e-02,5.938e-02
2292.1,19282.8037,2258.0076,5.674e-02,5.884e-02
2301.1,19145.0789,2263.0028,5.691e-02,5.832e-02
2310.1,19014.5620,2267.3556,5.763e-02,5.780e-02
2313.9,18964.6770,2270.0203,5.784e-02,5.767e-02
2319.1,18893.5221,2272.7062,5.775e-02,5.747e-02
2328.1,18752.2557,2274.3830,5.751e-02,5.693e-02
2337.1,18597.2951,2276.6746,5.718e-02,5.646e-02
2346.1,18429.4649,2278.8451,5.679e-02,5.603e-02
2355.0,18253.5297,2281.1732,5.640e-02,5.564e-02
2364.0,18069.2463,2282.8973,5.604e-02,5.526e-02
2370.9,17923.8484,2285.9767,5.591e-02,5.512e-02
2378.9,17750.6855,2289.1389,5.514e-02,5.497e-02
2387.9,17553.6814,2290.2159,5.379e-02,5.467e-02
2396.9,17352.4564,2291.5732,5.284e-02,5.444e-02
2405.8,17148.7392,2292.5244,5.213e-02,5.425e-02
2414.8,16942.3083,2293.3243,5.175e-02,5.411e-02
2423.7,16734.6539,2293.3744,5.172e-02,5.399e-02
2427.9,16636.0460,2294.4435,5.181e-02,5.401e-02
2430.9,16566.3865,2295.0695,5.174e-02,5.402e-02
2439.9,16355.8379,2293.9400,5.140e-02,5.395e-02
2448.9,16146.5634,2292.6489,5.135e-02,5.392e-02
2457.9,15939.7844,2290.7150,5.162e-02,5.392e-02
2466.9,15738.0731,2288.4527,5.217e-02,5.396e-02
2475.9,15544.1907,2284.6762,5.332e-02,5.400e-02
2484.9,15362.6157,2282.6621,5.431e-02,5.414e-02
2485.0,15360.8263,2282.6427,5.431e-02,5.414e-02
2493.9,15180.9214,2276.6121,5.444e-02,5.418e-02
2502.9,14976.2920,2268.7344,5.461e-02,5.420e-02
2511.9,14759.3933,2260.7388,5.470e-02,5.425e-02
2520.9,14529.5716,2252.1038,5.479e-02,5.431e-02
2529.9,14292.5830,2242.9807,5.489e-02,5.440e-02
2538.9,14046.9557,2232.7319,5.507e-02,5.448e-02
2541.9,13964.7109,2230.3949,5.519e-02,5.453e-02
2545.3,13869.1277,2227.5449,5.505e-02,5.459e-02
2554.2,13620.2483,2215.8726,5.407e-02,5.462e-02
2563.0,13366.5436,2203.8285,5.336e-02,5.467e-02
2571.9,13110.3457,2190.8057,5.286e-02,5.471e-02
2580.7,12851.2252,2176.9341,5.263e-02,5.475e-02
2589.6,12590.5924,2161.9633,5.272e-02,5.477e-02
2598.4,12328.2024,2146.5131,5.311e-02,5.478e-02
2598.9,12312.7647,2145.8279,5.312e-02,5.479e-02
2604.3,12153.5779,2138.0035,5.286e-02,5.481e-02
2613.1,11891.1576,2120.0931,5.232e-02,5.473e-02
2621.9,11629.7597,2101.7744,5.215e-02,5.465e-02
2630.7,11370.9285,2081.9573,5.228e-02,5.454e-02
2639.5,11116.4599,2061.2734,5.270e-02,5.440e-02
2648.3,10869.0635,2037.9334,5.348e-02,5.420e-02
2655.9,10662.3959,2020.8948,5.421e-02,5.408e-02
2656.1,10659.5003,2020.6329,5.422e-02,5.408e-02
2657.1,10635.6544,2018.2102,5.411e-02,5.406e-02
2665.9,10389.9968,1992.0445,5.259e-02,5.370e-02
2674.6,10134.5803,1964.2237,5.137e-02,5.329e-02
2683.4,9867.2314,1935.0197,5.038e-02,5.284e-02
2692.1,9593.0602,1904.2980,4.959e-02,5.235e-02
2700.9,9310.1253,1872.1574,4.900e-02,5.181e-02
2709.9,9016.2234,1836.8138,4.864e-02,5.119e-02
2712.9,8916.1990,1827.2910,4.853e-02,5.103e-02
2718.3,8736.7991,1809.5864,4.786e-02,5.070e-02
2727.1,8443.8689,1772.6757,4.643e-02,4.996e-02
2735.8,8149.0661,1735.6117,4.541e-02,4.920e-02
2744.5,7851.9980,1696.5216,4.468e-02,4.838e-02
2753.2,7554.1093,1656.6074,4.427e-02,4.753e-02
2761.9,7255.2829,1612.8325,4.439e-02,4.657e-02
2769.9,6979.2153,1579.5219,4.410e-02,4.583e-02
2776.4,6758.2410,1552.6204,4.312e-02,4.520e-02
2785.0,6461.5128,1506.3521,4.192e-02,4.408e-02
2793.7,6167.2325,1460.5163,4.097e-02,4.296e-02
2802.4,5877.5554,1412.5057,4.020e-02,4.177e-02
2811.0,5594.2844,1363.8677,3.957e-02,4.055e-02
2819.7,5321.1806,1311.1058,3.905e-02,3.920e-02
2826.9,5102.3295,1275.1082,3.843e-02,3.830e-02
2827.1,5098.4683,1274.4500,3.842e-02,3.829e-02
2828.3,5065.9987,1268.0406,3.828e-02,3.814e-02
2836.9,4794.2489,1210.5996,3.731e-02,3.657e-02
2845.6,4509.3471,1151.0641,3.729e-02,3.493e-02
2854.2,4209.3526,1089.4875,3.849e-02,3.323e-02
2862.9,3896.2423,1024.7420,4.105e-02,3.144e-02
2871.9,3565.4278,956.6750,4.486e-02,2.954e-02
2880.9,3231.2127,884.9075,5.048e-02,2.753e-02
2883.9,3117.8537,866.2817,5.063e-02,2.699e-02
2888.5,2946.1612,837.3118,5.051e-02,2.614e-02
2897.1,2623.3571,766.6687,5.543e-02,2.410e-02
2905.6,2302.0812,697.4247,6.013e-02,2.207e-02
2914.2,1983.0592,626.5408,6.554e-02,1.997e-02
2922.7,1669.5345,555.2443,7.120e-02,1.783e-02
2931.3,1363.6555,483.8198,7.704e-02,1.564e-02
2939.8,1070.2726,413.2250,8.291e-02,1.341e-02
2940.9,1032.9774,405.8445,8.239e-02,1.317e-02
2945.5,883.2210,371.9063,7.532e-02,1.209e-02
2954.0,619.1491,293.1019,6.287e-02,9.552e-03
2962.5,384.5665,216.0320,4.896e-02,7.054e-03
2971.0,190.6736,138.9140,3.519e-02,4.537e-03
2979.9,49.8983,53.3576,1.222e-02,1.749e-03
2987.6,0.0000,0.0000,6.850e-18,8.269e-19
2995.9,1.0635,4.0484,1.424e-04,1.258e-04
2998.2,0.0000,0.0000,1.384e-22,7.549e-24
2998.9,0.1309,0.3016,1.271e-04,8.453e-06
3004.9,0.4992,1.7043,4.084e-04,3.653e-05
3009.6,0.4976,3.0034,6.950e-04,6.354e-05
3010.7,0.5319,3.9239,9.145e-04,8.285e-05
3014.6,0.0000,0.0000,4.493e-22,3.281e-23
3022.2,17.9143,31.2339,6.093e-03,6.828e-04
3030.4,64.1095,70.1437,1.270e-02,1.549e-03
3036.1,108.7818,95.2996,1.550e-02,2.129e-03
3044.5,187.0336,131.9626,1.848e-02,2.984e-03
3050.1,245.9548,155.9450,2.029e-02,3.542e-03
3057.4,327.9572,188.0263,2.206e-02,4.292e-03
3063.4,398.9960,209.8376,2.448e-02,4.784e-03
3064.2,408.0698,212.2679,2.466e-02,4.839e-03
3069.8,476.9074,234.0769,2.370e-02,5.362e-03
3078.2,583.0064,266.9486,2.200e-02,6.143e-03
3084.4,662.2540,290.7578,2.079e-02,6.702e-03
3092.3,763.6321,320.5405,1.929e-02,7.394e-03
3099.4,855.4775,346.9582,1.804e-02,8.001e-03
3105.4,932.4671,368.7958,1.708e-02,8.498e-03
3112.0,1016.5003,392.1952,1.622e-02,9.025e-03
3120.4,1121.8034,421.6856,1.514e-02,9.684e-03
3123.4,1158.9059,430.0555,1.534e-02,9.864e-03
3126.1,1192.3877,437.4811,1.539e-02,1.002e-02
3134.6,1294.8709,465.3070,1.387e-02,1.063e-02
3140.3,1361.7085,482.9290,1.324e-02,1.100e-02
3147.4,1443.5747,504.6164,1.273e-02,1.146e-02
3154.5,1521.9905,525.2762,1.253e-02,1.189e-02
3160.1,1582.8704,541.4183,1.257e-02,1.223e-02
3168.6,1670.2424,564.7243,1.286e-02,1.270e-02
3174.4,1725.9668,579.9944,1.315e-02,1.301e-02
3182.9,1803.1176,600.8074,1.359e-02,1.342e-02
3183.2,1805.2421,601.5165,1.360e-02,1.343e-02
3183.4,1806.4674,601.8183,1.360e-02,1.343e-02
3189.4,1857.3385,612.8108,1.390e-02,1.362e-02
3195.4,1907.1892,625.4728,1.472e-02,1.386e-02
3202.8,1967.7973,639.8439,1.584e-02,1.413e-02
3210.4,2027.9151,654.0021,1.714e-02,1.439e-02
3217.1,2079.7883,665.9990,1.833e-02,1.461e-02
3225.4,2141.4061,680.1599,1.979e-02,1.487e-02
3231.4,2184.5004,689.9304,2.077e-02,1.505e-02
3237.4,2226.1115,699.7572,2.180e-02,1.523e-02
3243.4,2266.2912,707.6658,2.231e-02,1.537e-02
3245.8,2281.7478,710.5491,2.246e-02,1.542e-02
3251.5,2318.2178,718.8489,2.319e-02,1.558e-02
