x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
954.1,12939.4585,3052.7903,8.825e-02,9.130e-02
962.8,13482.0493,3124.0073,8.674e-02,9.269e-02
971.5,14023.1533,3192.9024,8.623e-02,9.398e-02
980.2,14561.4146,3257.6475,8.684e-02,9.516e-02
988.9,15093.0165,3321.5625,8.862e-02,9.626e-02
996.9,15573.8116,3367.8296,9.030e-02,9.709e-02
1003.5,15959.4831,3403.6337,9.065e-02,9.767e-02
1012.2,16464.2201,3459.4934,9.112e-02,9.842e-02
1020.9,16948.3014,3509.8018,9.215e-02,9.906e-02
1029.7,17410.1152,3557.4887,9.362e-02,9.962e-02
1038.5,17835.8797,3601.8931,9.555e-02,1.001e-01
1047.2,18219.8635,3642.9871,9.882e-02,1.005e-01
1053.2,18443.1141,3669.5220,1.007e-01,1.007e-01
1053.5,18450.5578,3670.6493,1.007e-01,1.007e-01
1053.9,18467.0563,3672.1802,1.007e-01,1.007e-01
1054.6,18492.9836,3674.5449,1.007e-01,1.007e-01
1056.0,18539.1698,3679.8404,1.006e-01,1.007e-01
1064.8,18895.2823,3714.5464,9.985e-02,1.007e-01
1073.6,19290.9142,3747.4607,9.917e-02,1.007e-01
1082.4,19717.9043,3778.4406,9.859e-02,1.006e-01
1091.2,20164.1101,3807.4617,9.822e-02,1.005e-01
1100.0,20624.9638,3834.4289,9.817e-02,1.003e-01
1108.8,21093.0249,3859.8619,9.855e-02,1.001e-01
1110.9,21205.3802,3864.2539,9.860e-02,1.001e-01
1116.9,21526.1523,3876.7478,9.733e-02,9.986e-02
1125.9,22009.9998,3899.7298,9.493e-02,9.952e-02
1134.9,22492.8154,3919.5346,9.387e-02,9.916e-02
1143.9,22972.4404,3937.9442,9.385e-02,9.880e-02
1152.9,23447.0731,3954.3881,9.472e-02,9.843e-02
1161.9,23911.5649,3970.0523,9.666e-02,9.809e-02
1167.9,24220.2031,3976.7919,9.737e-02,9.780e-02
1176.6,24655.0789,3985.3672,9.683e-02,9.733e-02
1185.5,25084.4722,3997.5265,9.671e-02,9.695e-02
1194.4,25494.0793,4007.3839,9.669e-02,9.658e-02
1203.3,25880.7426,4016.8122,9.661e-02,9.628e-02
1212.1,26233.8350,4025.6477,9.633e-02,9.603e-02
1221.0,26546.1291,4034.3516,9.596e-02,9.585e-02
1224.2,26641.4980,4037.4001,9.590e-02,9.581e-02
1224.6,26651.0293,4037.6790,9.589e-02,9.581e-02
1224.9,26661.9982,4037.7422,9.588e-02,9.579e-02
1225.6,26683.6355,4037.7893,9.587e-02,9.577e-02
1229.9,26813.7304,4039.6000,9.498e-02,9.566e-02
1238.8,27120.6746,4043.5394,9.234e-02,9.546e-02
1247.8,27454.6835,4046.5032,9.078e-02,9.534e-02
1256.7,27810.8743,4048.9871,8.983e-02,9.532e-02
1265.6,28178.3418,4050.7813,8.946e-02,9.539e-02
1274.5,28555.6852,4053.2384,8.974e-02,9.562e-02
1281.9,28868.9898,4051.5180,9.007e-02,9.561e-02
1289.4,29190.1364,4048.5066,8.987e-02,9.562e-02
1298.4,29570.9395,4048.9484,9.015e-02,9.608e-02
1307.3,29950.9075,4048.3680,9.133e-02,9.657e-02
1316.3,30325.9698,4048.3017,9.331e-02,9.720e-02
1325.2,30696.7088,4048.2415,9.588e-02,9.793e-02
1334.2,31058.9570,4049.2597,9.922e-02,9.886e-02
1338.9,31247.2465,4047.3733,1.003e-01,9.913e-02
1341.9,31363.7819,4046.0843,1.005e-01,9.930e-02
1350.9,31710.6206,4047.8265,1.019e-01,1.004e-01
1359.9,32041.8993,4049.6416,1.033e-01,1.016e-01
1368.9,32356.8964,4052.5308,1.047e-01,1.029e-01
1377.9,32647.9841,4056.1837,1.059e-01,1.043e-01
1386.9,32911.2831,4061.8476,1.067e-01,1.059e-01
1395.2,33116.6581,4065.0177,1.072e-01,1.071e-01
1395.6,33126.5587,4064.7553,1.072e-01,1.072e-01
1395.9,33132.8141,4064.4454,1.073e-01,1.072e-01
1396.7,33149.5067,4063.7035,1.073e-01,1.072e-01
1404.9,33346.9466,4063.4506,1.067e-01,1.084e-01
1413.9,33587.6012,4067.3770,1.060e-01,1.101e-01
1422.9,33842.9766,4070.3181,1.065e-01,1.118e-01
1431.9,34109.0141,4073.6256,1.077e-01,1.135e-01
1440.9,34379.7377,4078.4217,1.095e-01,1.154e-01
1446.9,34562.2633,4077.4319,1.108e-01,1.163e-01
1448.1,34597.2832,4076.9671,1.110e-01,1.165e-01
1457.1,34871.3057,4080.4763,1.124e-01,1.184e-01
1466.1,35142.9610,4084.5783,1.144e-01,1.203e-01
1475.2,35411.3109,4089.3171,1.170e-01,1.223e-01
1484.2,35674.4946,4094.4017,1.201e-01,1.243e-01
1493.2,35930.9123,4101.0643,1.239e-01,1.264e-01
1497.9,36060.5668,4101.1933,1.254e-01,1.272e-01
1499.3,36097.1992,4101.1170,1.256e-01,1.274e-01
1508.3,36339.1049,4108.6798,1.277e-01,1.294e-01
1517.3,36568.8917,4116.8573,1.300e-01,1.315e-01
1526.4,36784.1664,4125.6981,1.325e-01,1.336e-01
1535.4,36980.2882,4135.0348,1.351e-01,1.357e-01
1544.5,37152.9612,4145.3004,1.379e-01,1.378e-01
1546.2,37181.1158,4145.7577,1.382e-01,1.381e-01
1546.7,37189.8990,4145.2292,1.382e-01,1.381e-01
1546.9,37193.0569,4144.9925,1.382e-01,1.381e-01
1547.7,37205.0930,4144.1537,1.383e-01,1.382e-01
1550.5,37251.4294,4144.5977,1.383e-01,1.386e-01
1559.6,37409.9765,4154.0868,1.380e-01,1.406e-01
1568.7,37576.9687,4162.7075,1.386e-01,1.425e-01
1577.7,37749.7677,4171.5408,1.398e-01,1.445e-01
1586.8,37924.3704,4180.1868,1.416e-01,1.463e-01
1595.9,38099.5403,4189.1532,1.440e-01,1.482e-01
1597.9,38138.5673,4189.5889,1.444e-01,1.485e-01
1602.9,38233.7347,4191.2005,1.447e-01,1.493e-01
1611.9,38402.9358,4201.2233,1.455e-01,1.511e-01
1620.9,38568.7998,4209.8151,1.470e-01,1.528e-01
1629.9,38729.9533,4218.6463,1.490e-01,1.544e-01
1638.9,38885.8719,4227.2411,1.516e-01,1.561e-01
1647.9,39035.3059,4235.4157,1.548e-01,1.577e-01
1648.9,39051.9231,4235.6561,1.550e-01,1.578e-01
1656.4,39169.7705,4239.5077,1.553e-01,1.587e-01
1665.5,39306.0566,4250.5809,1.564e-01,1.603e-01
1674.6,39432.5410,4259.6240,1.580e-01,1.617e-01
1683.7,39547.8502,4268.7267,1.601e-01,1.631e-01
1692.7,39649.2503,4277.2604,1.627e-01,1.645e-01
1701.8,39733.8603,4285.3096,1.658e-01,1.658e-01
1703.2,39744.2396,4285.7072,1.661e-01,1.659e-01
1703.8,39749.2305,4285.3460,1.661e-01,1.659e-01
1704.7,39754.8594,4284.8389,1.661e-01,1.660e-01
