x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1805.0,28136.7671,2518.2052,9.836e-02,1.002e-01
1805.9,28139.6995,2517.8799,9.842e-02,1.002e-01
1811.1,28154.0881,2516.6901,9.820e-02,1.003e-01
1820.2,28176.9099,2516.0947,9.783e-02,1.004e-01
1829.3,28195.6714,2515.2343,9.804e-02,1.005e-01
1838.4,28210.4794,2514.6088,9.868e-02,1.006e-01
1847.5,28220.7493,2513.8589,1.001e-01,1.007e-01
1854.9,28225.9524,2513.0591,1.009e-01,1.007e-01
1856.6,28225.9644,2512.9548,1.008e-01,1.007e-01
1865.7,28223.6358,2513.4271,9.932e-02,1.006e-01
1874.8,28216.2482,2514.0070,9.835e-02,1.005e-01
1883.9,28204.3874,2514.7726,9.784e-02,1.004e-01
1893.0,28188.2661,2515.7241,9.777e-02,1.003e-01
1902.1,28168.1546,2516.8446,9.820e-02,1.001e-01
1905.9,28158.6471,2517.2113,9.835e-02,1.001e-01
1908.9,28150.7218,2517.7985,9.810e-02,1.000e-01
1917.9,28124.1516,2520.8967,9.691e-02,9.978e-02
1926.9,28094.2683,2523.9881,9.622e-02,9.955e-02
1935.9,28061.0054,2527.3175,9.598e-02,9.930e-02
1944.9,28024.8262,2530.8290,9.619e-02,9.904e-02
1953.9,27985.5226,2534.4773,9.689e-02,9.876e-02
1956.9,27972.1151,2535.6705,9.701e-02,9.867e-02
1962.8,27944.3497,2538.5341,9.655e-02,9.846e-02
1971.9,27900.2938,2543.9737,9.579e-02,9.809e-02
1980.9,27854.7189,2549.1727,9.556e-02,9.772e-02
1989.9,27808.8373,2554.6378,9.571e-02,9.733e-02
1998.9,27762.5991,2559.8756,9.647e-02,9.691e-02
2005.9,27728.5131,2564.3662,9.690e-02,9.664e-02
2014.4,27680.3287,2569.9389,9.572e-02,9.622e-02
2023.5,27616.9372,2575.8720,9.404e-02,9.564e-02
2032.6,27544.9047,2581.6758,9.300e-02,9.507e-02
2041.6,27464.9868,2587.6741,9.226e-02,9.449e-02
2050.7,27379.0551,2593.5365,9.196e-02,9.387e-02
2056.9,27317.2202,2598.0037,9.178e-02,9.351e-02
2065.9,27223.7886,2604.9572,9.060e-02,9.294e-02
2075.0,27124.3271,2612.1308,8.918e-02,9.225e-02
2084.0,27020.9341,2619.2611,8.832e-02,9.156e-02
2093.1,26913.6711,2626.5736,8.779e-02,9.087e-02
2102.2,26803.2767,2633.7104,8.775e-02,9.015e-02
2107.9,26732.1375,2638.8116,8.766e-02,8.977e-02
2117.3,26613.2012,2647.3323,8.660e-02,8.909e-02
