x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1568.7,8453.0401,855.8919,2.671e-02,2.736e-02
1577.7,8492.5734,852.7404,2.683e-02,2.759e-02
1586.8,8531.8998,849.5877,2.707e-02,2.783e-02
1595.9,8571.1640,846.4635,2.740e-02,2.806e-02
1597.9,8579.7682,845.6831,2.746e-02,2.810e-02
1602.9,8600.9835,843.8161,2.747e-02,2.820e-02
1611.9,8638.4539,840.8649,2.748e-02,2.842e-02
1620.9,8675.1334,837.8761,2.761e-02,2.863e-02
1629.9,8710.6701,834.9734,2.785e-02,2.884e-02
1638.9,8745.1244,832.1257,2.821e-02,2.905e-02
1647.9,8778.1081,829.3207,2.867e-02,2.925e-02
1648.9,8781.8687,828.9781,2.870e-02,2.926e-02
1656.4,8808.0518,826.6193,2.871e-02,2.939e-02
1665.5,8838.5756,824.2310,2.879e-02,2.958e-02
1674.6,8867.2167,821.7821,2.899e-02,2.976e-02
1683.7,8893.9135,819.4333,2.931e-02,2.994e-02
1692.7,8918.1268,817.1300,2.974e-02,3.011e-02
1701.8,8939.6527,814.8795,3.030e-02,3.028e-02
1703.9,8943.8703,814.2659,3.038e-02,3.031e-02
1707.9,8951.6775,813.0704,3.030e-02,3.035e-02
1717.0,8969.8331,810.8803,3.002e-02,3.047e-02
1726.1,8987.5423,808.6447,2.991e-02,3.059e-02
1735.2,9004.8584,806.5140,2.992e-02,3.071e-02
1744.3,9021.3920,804.4484,3.008e-02,3.082e-02
1753.4,9037.2043,802.4719,3.036e-02,3.092e-02
1754.9,9039.6740,802.1179,3.039e-02,3.093e-02
1759.5,9047.0961,801.1880,3.031e-02,3.096e-02
1768.6,9061.1854,799.8382,3.010e-02,3.105e-02
1777.7,9074.2540,798.5133,3.005e-02,3.113e-02
1786.8,9086.1879,797.3151,3.014e-02,3.120e-02
1795.9,9096.9813,796.2126,3.038e-02,3.127e-02
1805.0,9106.5421,795.1958,3.074e-02,3.133e-02
1805.9,9107.5066,795.0755,3.076e-02,3.133e-02
1811.1,9112.2463,794.5888,3.070e-02,3.135e-02
1820.2,9119.7568,794.2371,3.060e-02,3.139e-02
1829.3,9125.9255,793.8576,3.067e-02,3.142e-02
1838.4,9130.7877,793.6083,3.087e-02,3.145e-02
1847.5,9134.1557,793.3830,3.130e-02,3.147e-02
1854.9,9135.8584,793.1463,3.156e-02,3.148e-02
1856.6,9135.8632,793.1041,3.151e-02,3.148e-02
1865.7,9135.1009,793.2129,3.107e-02,3.145e-02
1874.8,9132.6766,793.4139,3.076e-02,3.142e-02
1883.9,9128.7779,793.7315,3.060e-02,3.139e-02
1893.0,9123.4727,794.1636,3.056e-02,3.135e-02
