x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1047.2,17662.0852,3536.3050,9.740e-02,9.894e-02
1053.2,17877.9504,3561.6653,9.918e-02,9.912e-02
1053.5,17885.1440,3562.7378,9.919e-02,9.912e-02
1053.9,17901.0949,3564.1840,9.918e-02,9.913e-02
1054.6,17926.1568,3566.4156,9.918e-02,9.913e-02
1056.0,17970.7959,3571.4604,9.909e-02,9.914e-02
1064.8,18315.0348,3604.5999,9.820e-02,9.917e-02
1073.6,18697.4686,3635.9176,9.747e-02,9.916e-02
1082.4,19110.2116,3665.2856,9.686e-02,9.909e-02
1091.2,19541.5170,3692.6941,9.649e-02,9.897e-02
1100.0,19986.9717,3718.0613,9.644e-02,9.881e-02
1108.8,20439.3762,3741.9037,9.683e-02,9.862e-02
1110.9,20547.9734,3745.9586,9.687e-02,9.856e-02
1116.9,20858.0037,3757.4834,9.566e-02,9.833e-02
1125.9,21325.6389,3778.8831,9.340e-02,9.799e-02
1134.9,21792.2588,3797.1870,9.244e-02,9.762e-02
1143.9,22255.7786,3814.1361,9.248e-02,9.725e-02
1152.9,22714.4535,3829.1871,9.339e-02,9.688e-02
1161.9,23163.3064,3843.5012,9.532e-02,9.653e-02
1167.9,23461.5387,3849.4649,9.601e-02,9.623e-02
1176.6,23881.7265,3857.0328,9.546e-02,9.574e-02
1185.5,24296.5850,3868.1327,9.531e-02,9.536e-02
1194.4,24692.2804,3877.0431,9.525e-02,9.498e-02
1203.3,25065.7532,3885.6006,9.513e-02,9.467e-02
1212.1,25406.7173,3893.6568,9.480e-02,9.441e-02
1221.0,25708.1712,3901.6652,9.435e-02,9.422e-02
1224.2,25800.1866,3904.4976,9.426e-02,9.418e-02
1224.6,25809.3777,3904.7552,9.426e-02,9.417e-02
1224.9,25819.9608,3904.8009,9.425e-02,9.416e-02
1225.6,25840.8302,3904.8148,9.424e-02,9.413e-02
1229.9,25966.3148,3906.4418,9.334e-02,9.403e-02
1238.8,26262.4531,3910.0437,9.070e-02,9.382e-02
1247.8,26584.7401,3912.7246,8.914e-02,9.370e-02
1256.7,26928.4623,3914.9861,8.820e-02,9.367e-02
1265.6,27283.0776,3916.6242,8.784e-02,9.372e-02
1274.5,27647.2352,3918.9831,8.812e-02,9.395e-02
1281.9,27949.5924,3917.2662,8.845e-02,9.394e-02
1289.4,28259.5158,3914.3507,8.827e-02,9.394e-02
1298.4,28627.0059,3914.9512,8.856e-02,9.439e-02
1307.3,28993.6840,3914.6080,8.971e-02,9.487e-02
1316.3,29355.6139,3914.8420,9.164e-02,9.550e-02
1325.2,29713.3586,3915.1464,9.414e-02,9.622e-02
1334.2,30062.8864,3916.5828,9.738e-02,9.713e-02
1338.9,30244.5566,3914.9616,9.843e-02,9.740e-02
1341.9,30356.9874,3913.8609,9.866e-02,9.756e-02
1350.9,30691.5961,3916.1745,9.998e-02,9.866e-02
1359.9,31011.1472,3918.6015,1.014e-01,9.982e-02
1368.9,31314.9401,3922.1260,1.027e-01,1.011e-01
1377.9,31595.5939,3926.4306,1.039e-01,1.025e-01
1386.9,31849.3523,3932.7292,1.048e-01,1.041e-01
1395.2,32047.1405,3936.5080,1.054e-01,1.053e-01
1395.6,32056.6674,3936.2864,1.054e-01,1.053e-01
1395.9,32062.6900,3936.0028,1.054e-01,1.053e-01
1396.7,32078.7545,3935.3397,1.055e-01,1.054e-01
1404.9,32268.8118,3935.9419,1.049e-01,1.066e-01
1413.9,32500.5574,3940.8161,1.043e-01,1.082e-01
1422.9,32746.5244,3944.7607,1.049e-01,1.099e-01
1431.9,33002.7961,3949.1025,1.061e-01,1.116e-01
1440.9,33263.5986,3954.9419,1.080e-01,1.135e-01
1446.9,33439.4450,3954.7263,1.092e-01,1.144e-01
1448.1,33473.1801,3954.4278,1.094e-01,1.146e-01
1457.1,33737.1810,3959.1695,1.107e-01,1.164e-01
1466.1,33998.9020,3964.5101,1.126e-01,1.183e-01
1475.2,34257.4391,3970.4870,1.151e-01,1.203e-01
1484.2,34510.9939,3976.8054,1.181e-01,1.223e-01
