mode,freq,family,symmetry,order_hint,local_gate,share_L,share_V,share_T,side_ratio,r_gate,r_toppost,r_cable_t4,effm_x,effm_y,effm_z,effm_rx,effm_ry,effm_rz
40,0.2562796132018223,L,S,LS,False,0.9840949276526358,0.01316533748000682,0.00273973486735721,0.0,0.9648112975660831,0.875753163543349,0.03488160033625156,3.486532177162703e-08,32.25483115960051,5.323284816004688e-06,3587078786047.919,18452064.93217109,109896738114191.0
41,0.2574996182755275,L,A,LA,False,0.31686434675850006,0.33719751586488145,0.34593813737661866,0.0,0.9676295373675676,0.8777369206343137,0.03207271601786297,2.165924033467627e-08,2.362875936720148,2.370085434687247e-05,281837644673.9567,80385945.84668396,8711132012865.912
42,0.2581656640223262,LOCAL_GATE_ROTX,NA,LOCAL,True,0.5555659061941794,0.23343335928062717,0.2099596807650773,1.0,0.9630474840713923,0.8775859658519483,0.03644121106202664,2.101279641160201e-08,0.1095343408350112,9.779807579487286e-10,1802715979.090516,42164.39279064015,1184733076534.353
43,0.2585832939621318,V,S,VS,False,9.198277678705296e-08,0.9999836211355353,1.628688168790156e-05,0.0,0.08379843036979945,0.009624171652859495,0.9121796327348274,5.074066050582109e-05,5.433130596712264e-06,57.72533065469833,655263.8249275886,198774340963952.8,18881585.23283854
44,0.2637271294099758,T,S,TS,False,0.0032025482189963986,0.02947774978579685,0.9673197019952067,0.0,0.5033249953765427,0.4375856108029861,0.4946779422999762,5.297507438799678e-08,0.446753535644124,8.850743043268037e-07,153881640387.7201,3012633.915219236,1549323491933.762
45,0.2658795505802293,LOCAL_GATE_ROTX,NA,LOCAL,True,2.5110240904916473e-05,0.0003695167820786277,0.9996053729770165,0.0,0.9934835317489079,0.8518618706660602,0.006137941461276668,3.758970491470898e-07,7.632942117533636e-08,8.30284774130282e-06,16360.65660030239,1276703946.979667,263825.8912225209
46,0.2676631914342837,LOCAL_GATE_ROTX,NA,LOCAL,True,0.13620657707489534,0.4955988747978533,0.2558250880973023,1.0,0.9665038100383399,0.8797334910227755,0.03278919065574648,3.896370878554731e-09,0.13513260902564,2.522007090328122e-13,171974.0056390958,8849.908855913192,242165303.7022597
47,0.2736924879955851,LOCAL_GATE_ROTX,NA,LOCAL,True,0.13245819164591646,0.18158570640991975,0.2562020358549996,1.0,0.986821737544821,0.8512702185664844,0.01289605919885252,0.001056227723200482,1.127704239137536e-08,0.007565361337732705,16.68385352296636,110839057652.014,146843.3189061162
48,0.2867915014190984,L,S,LS,False,0.7494316056441686,0.1774686982912153,0.07309969606461618,0.0,0.982603717702769,0.8859616082802202,0.01693577904361914,3.219702425795678e-08,0.01988287714520722,4.999622988601186e-08,5704292809.667419,412809.2670613831,129237885185.2998
49,0.2874013005037102,LOCAL_GATE_ROTX,NA,LOCAL,True,2.640724137060429e-05,0.0008093760387223833,0.999164216719907,0.0,0.994358899983451,0.8526065822741331,0.005283490600897505,7.079300815816616e-07,1.92218672876347e-08,0.002282327296208659,5169.902932028074,7965082958.405263,186440.0512844232
