mode,freq,family,symmetry,order_hint,local_gate,share_L,share_V,share_T,side_ratio,r_gate,r_toppost,r_cable_t4,effm_x,effm_y,effm_z,effm_rx,effm_ry,effm_rz
33,0.2356728062927907,SIDE,NA,SIDE,False,0.15978480260076772,0.15764250943868285,0.028857051716273716,1.0,0.7193549024610781,0.3091920591863525,0.2765872331992934,0.0,0.0,0.0,0.0,0.0,0.0
34,0.2408508818256832,LOCAL_GATE_ROTX,NA,LOCAL,True,0.009710077498751572,0.32601769252734963,0.2201913178860388,1.0,0.9775759084264204,0.8515463786517532,0.02176909809016354,0.0,0.0,0.0,0.0,0.0,0.0
35,0.2483233404858785,LOCAL_GATE_ROTX,NA,LOCAL,True,0.3268769752743333,0.07380770247082541,0.4600594350808118,1.0,0.9867944056255497,0.8873719544700649,0.01235179531455785,4.426776469693596,6.213827752152833e-08,1.025152927945268,7116452.134820463,16292382038227.01,37327056.36921022
36,0.2483640011161783,SIDE,NA,SIDE,False,0.04380628569806178,0.8520483828886907,0.022335932164012823,1.0,0.5577218053878554,0.089456872666128,0.4420611924272665,4.426776469693596,6.213827752152833e-08,1.025152927945268,7116452.134820463,16292382038227.01,37327056.36921022
37,0.2516857738272721,LOCAL_GATE_ROTX,NA,LOCAL,True,6.0827992873170825e-05,0.007865735830926502,0.9920734361762003,0.0,0.9899995737580387,0.8445131641581908,0.00960358100816059,0.0,0.0,0.0,0.0,0.0,0.0
38,0.2532606000809569,SIDE,NA,SIDE,False,0.02136128348141861,0.8983067244807877,0.06458712527655903,1.0,0.8594594669708192,0.5007188788013143,0.1370226122840215,0.0,0.0,0.0,0.0,0.0,0.0
39,0.2550515435953257,L,A,LA,False,0.5519001616522718,0.3673553556663297,0.08074448268139836,0.0,0.9760836381425069,0.8865219789950305,0.02349711964617702,0.0,0.0,0.0,0.0,0.0,0.0
40,0.2562541683825301,L,S,LS,False,0.9855618870940909,0.011398307357357366,0.0030398055485518012,0.0,0.9665516307751374,0.8771179477920914,0.03316855075347303,0.0,0.0,0.0,0.0,0.0,0.0
41,0.2574621290465467,MIX,NA,,False,0.32608334060117333,0.33629851434868674,0.33761814505013993,0.0,0.9667012202966407,0.8773038304758619,0.03300798180086683,0.0,0.0,0.0,0.0,0.0,0.0
42,0.2581656640542731,LOCAL_GATE_ROTX,NA,LOCAL,True,0.09398535933940896,0.8264108349661476,0.07800023318285848,1.0,0.963047484089976,0.8775859659959958,0.0364412110437769,0.0,0.0,0.0,0.0,0.0,0.0
43,0.2586133125096435,V,S,VS,False,1.6299879947305028e-09,0.9999827642666688,1.7234103343295823e-05,0.0,0.08512004248048705,0.009763259904365914,0.9148163255432209,1.60115105891839e-05,3.216505683227571e-09,57.62403567210219,598.2588396467202,198416965273415.4,11731.25593193038
44,0.2637545322662262,T,S,TS,False,0.0030938598751567123,0.029370355319793092,0.9675357848050502,0.0,0.5043339595893493,0.4384074188089286,0.4953040069975236,0.0,0.0,0.0,0.0,0.0,0.0
45,0.2658725233375067,LOCAL_GATE_ROTX,NA,LOCAL,True,2.54229355867159e-05,0.0003642130683443268,0.999610363996069,0.0,0.9936118469900633,0.8519673946813879,0.00601169331516744,0.0,0.0,0.0,0.0,0.0,0.0
46,0.267663191380997,LOCAL_GATE_ROTX,NA,LOCAL,True,0.26927032480579494,0.47355548527617813,0.1712864379461581,1.0,0.9665038098570166,0.8797334908731674,0.03278919083748016,0.0,0.0,0.0,0.0,0.0,0.0
47,0.2736924878395889,LOCAL_GATE_ROTX,NA,LOCAL,True,0.05015823528433047,0.1766286381671995,0.48384814535646514,1.0,0.9868217375565708,0.8512702185478689,0.01289605918724292,0.0,0.0,0.0,0.0,0.0,0.0
48,0.2867609698060393,L,S,LS,False,0.747350194495098,0.17829880841219206,0.07435099709271001,0.0,0.9823963899806878,0.8858058127370217,0.01714675291351717,0.0,0.0,0.0,0.0,0.0,0.0
49,0.2873979960316629,LOCAL_GATE_ROTX,NA,LOCAL,True,2.5915820235160644e-05,0.0008090808630924452,0.9991650033166724,0.0,0.9945400796503082,0.8527568418764397,0.005106513114761639,0.0,0.0,0.0,0.0,0.0,0.0
50,0.292684010936527,L,S,LS,False,0.8944137789086296,0.05882776029072891,0.04675846080064142,0.0,0.9901195567380925,0.8950287105922569,0.009512960036730996,0.0,0.0,0.0,0.0,0.0,0.0
51,0.2943299532227395,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.59526941370643,6.906387495544601e-12,5.615070988959302e-05,0.3139155675591599,33672592303368.28,10981.46891538275
