passage_index,passage_id,span,gate_index,catwalk,gate_name,subsystem,mct_node,family,rope_index,ansys_rope_node,rope_x_mm,rope_y_mm,rope_z_mm,beam_axis_x_mm,beam_axis_y_mm,beam_axis_z_mm,rigid_offset_z_mm,surface_gap_mm,original_mass21_element_id,original_mass21_real_id,original_combined_mass_tonne
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,9,20125,22300.0,1703917.5,117230.263832353,22300.0,1703917.5,117342.763832353,112.5,0.0,517325,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,10,20853,22560.0,1703917.5,117230.263832353,22560.0,1703917.5,117342.763832353,112.5,0.0,518018,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,11,21581,22820.0,1703917.5,117230.263832353,22820.0,1703917.5,117342.763832353,112.5,0.0,518711,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,12,22309,23080.0,1703917.5,117230.263832353,23080.0,1703917.5,117342.763832353,112.5,0.0,519404,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,13,23037,23340.0,1703917.5,117230.263832353,23340.0,1703917.5,117342.763832353,112.5,0.0,520097,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,14,23765,23600.0,1703917.5,117230.263832353,23600.0,1703917.5,117342.763832353,112.5,0.0,520790,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,15,24493,23860.0,1703917.5,117230.263832353,23860.0,1703917.5,117342.763832353,112.5,0.0,521483,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,bottom,283,BOTTOM_PHI50,16,25221,24120.0,1703917.5,117230.263832353,24120.0,1703917.5,117342.763832353,112.5,0.0,522176,200010,0.4307949214766469
9,H09,main_span,29,2,CW2_GATE_29,gate,1158,GANTRY_PHI54,1,25824,19240.0,1703917.5,125298.265166754,19240.0,1703917.5,125405.265166754,107.0,0.0,522630,200006,0.3663743286423279
9,H09,main_span,29,2,CW2_GATE_29,gate,1158,GANTRY_PHI54,2,26219,19500.0,1703917.5,125298.265166754,19500.0,1703917.5,125405.265166754,107.0,0.0,522701,200006,0.3663743286423279
9,H09,main_span,29,2,CW2_GATE_29,gate,1158,GANTRY_PHI54,3,26614,19760.0,1703917.5,125298.265166754,19760.0,1703917.5,125405.265166754,107.0,0.0,522772,200006,0.3663743286423279
9,H09,main_span,29,2,CW2_GATE_29,gate,1158,GANTRY_PHI54,4,27009,23140.0,1703917.5,125298.265166754,23140.0,1703917.5,125405.265166754,107.0,0.0,522843,200006,0.3663743286423279
9,H09,main_span,29,2,CW2_GATE_29,gate,1158,GANTRY_PHI54,5,27404,23400.0,1703917.5,125298.265166754,23400.0,1703917.5,125405.265166754,107.0,0.0,522914,200006,0.3663743286423279
9,H09,main_span,29,2,CW2_GATE_29,gate,1158,GANTRY_PHI54,6,27799,23660.0,1703917.5,125298.265166754,23660.0,1703917.5,125405.265166754,107.0,0.0,522985,200006,0.3663743286423279
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,1,302,-24120.0,1854909.0,113300.0,-24120.0,1854913.25,113412.5,112.5,0.0,500286,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,2,1030,-23860.0,1854909.0,113300.0,-23860.0,1854913.25,113412.5,112.5,0.0,500979,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,3,1758,-23600.0,1854909.0,113300.0,-23600.0,1854913.25,113412.5,112.5,0.0,501672,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,4,2486,-23340.0,1854909.0,113300.0,-23340.0,1854913.25,113412.5,112.5,0.0,502365,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,5,3214,-23080.0,1854909.0,113300.0,-23080.0,1854913.25,113412.5,112.5,0.0,503058,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,6,3942,-22820.0,1854909.0,113300.0,-22820.0,1854913.25,113412.5,112.5,0.0,503751,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,7,4670,-22560.0,1854909.0,113300.0,-22560.0,1854913.25,113412.5,112.5,0.0,504444,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,8,5398,-22300.0,1854909.0,113300.0,-22300.0,1854913.25,113412.5,112.5,0.0,505137,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,9,6126,-20600.0,1854909.0,113300.0,-20600.0,1854913.25,113412.5,112.5,0.0,505830,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,10,6854,-20340.0,1854909.0,113300.0,-20340.0,1854913.25,113412.5,112.5,0.0,506523,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,11,7582,-20080.0,1854909.0,113300.0,-20080.0,1854913.25,113412.5,112.5,0.0,507216,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,12,8310,-19820.0,1854909.0,113300.0,-19820.0,1854913.25,113412.5,112.5,0.0,507909,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,13,9038,-19560.0,1854909.0,113300.0,-19560.0,1854913.25,113412.5,112.5,0.0,508602,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,14,9766,-19300.0,1854909.0,113300.0,-19300.0,1854913.25,113412.5,112.5,0.0,509295,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,15,10494,-19040.0,1854909.0,113300.0,-19040.0,1854913.25,113412.5,112.5,0.0,509988,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,bottom,302,BOTTOM_PHI50,16,11222,-18780.0,1854909.0,113300.0,-18780.0,1854913.25,113412.5,112.5,0.0,510681,200013,0.4469202529063838
10,H10,main_span,32,1,CW1_GATE_32,gate,1173,GANTRY_PHI54,1,11821,-23660.0,1854917.5,121300.00000001,-23660.0,1854913.25,121407.00000001,107.0,0.0,511119,200006,0.3663743286423279
10,H10,main_span,32,1,CW1_GATE_32,gate,1173,GANTRY_PHI54,2,12216,-23400.0,1854917.5,121300.00000001,-23400.0,1854913.25,121407.00000001,107.0,0.0,511190,200006,0.3663743286423279
10,H10,main_span,32,1,CW1_GATE_32,gate,1173,GANTRY_PHI54,3,12611,-23140.0,1854917.5,121300.00000001,-23140.0,1854913.25,121407.00000001,107.0,0.0,511261,200006,0.3663743286423279
10,H10,main_span,32,1,CW1_GATE_32,gate,1173,GANTRY_PHI54,4,13006,-19760.0,1854917.5,121300.00000001,-19760.0,1854913.25,121407.00000001,107.0,0.0,511332,200006,0.3663743286423279
10,H10,main_span,32,1,CW1_GATE_32,gate,1173,GANTRY_PHI54,5,13401,-19500.0,1854917.5,121300.00000001,-19500.0,1854913.25,121407.00000001,107.0,0.0,511403,200006,0.3663743286423279
10,H10,main_span,32,1,CW1_GATE_32,gate,1173,GANTRY_PHI54,6,13796,-19240.0,1854917.5,121300.00000001,-19240.0,1854913.25,121407.00000001,107.0,0.0,511474,200006,0.3663743286423279
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,1,14320,18780.0,1854909.0,113300.0,18780.0,1854913.25,113412.5,112.5,0.0,511800,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,2,15048,19040.0,1854909.0,113300.0,19040.0,1854913.25,113412.5,112.5,0.0,512493,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,3,15776,19300.0,1854909.0,113300.0,19300.0,1854913.25,113412.5,112.5,0.0,513186,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,4,16504,19560.0,1854909.0,113300.0,19560.0,1854913.25,113412.5,112.5,0.0,513879,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,5,17232,19820.0,1854909.0,113300.0,19820.0,1854913.25,113412.5,112.5,0.0,514572,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,6,17960,20080.0,1854909.0,113300.0,20080.0,1854913.25,113412.5,112.5,0.0,515265,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,7,18688,20340.0,1854909.0,113300.0,20340.0,1854913.25,113412.5,112.5,0.0,515958,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,8,19416,20600.0,1854909.0,113300.0,20600.0,1854913.25,113412.5,112.5,0.0,516651,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,9,20144,22300.0,1854909.0,113300.0,22300.0,1854913.25,113412.5,112.5,0.0,517344,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,10,20872,22560.0,1854909.0,113300.0,22560.0,1854913.25,113412.5,112.5,0.0,518037,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,11,21600,22820.0,1854909.0,113300.0,22820.0,1854913.25,113412.5,112.5,0.0,518730,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,12,22328,23080.0,1854909.0,113300.0,23080.0,1854913.25,113412.5,112.5,0.0,519423,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,13,23056,23340.0,1854909.0,113300.0,23340.0,1854913.25,113412.5,112.5,0.0,520116,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,14,23784,23600.0,1854909.0,113300.0,23600.0,1854913.25,113412.5,112.5,0.0,520809,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,15,24512,23860.0,1854909.0,113300.0,23860.0,1854913.25,113412.5,112.5,0.0,521502,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,bottom,302,BOTTOM_PHI50,16,25240,24120.0,1854909.0,113300.0,24120.0,1854913.25,113412.5,112.5,0.0,522195,200013,0.4469202529063838
10,H10,main_span,32,2,CW2_GATE_32,gate,1173,GANTRY_PHI54,1,25839,19240.0,1854917.5,121300.00000001,19240.0,1854913.25,121407.00000001,107.0,0.0,522633,200006,0.3663743286423279
10,H10,main_span,32,2,CW2_GATE_32,gate,1173,GANTRY_PHI54,2,26234,19500.0,1854917.5,121300.00000001,19500.0,1854913.25,121407.00000001,107.0,0.0,522704,200006,0.3663743286423279
10,H10,main_span,32,2,CW2_GATE_32,gate,1173,GANTRY_PHI54,3,26629,19760.0,1854917.5,121300.00000001,19760.0,1854913.25,121407.00000001,107.0,0.0,522775,200006,0.3663743286423279
10,H10,main_span,32,2,CW2_GATE_32,gate,1173,GANTRY_PHI54,4,27024,23140.0,1854917.5,121300.00000001,23140.0,1854913.25,121407.00000001,107.0,0.0,522846,200006,0.3663743286423279
10,H10,main_span,32,2,CW2_GATE_32,gate,1173,GANTRY_PHI54,5,27419,23400.0,1854917.5,121300.00000001,23400.0,1854913.25,121407.00000001,107.0,0.0,522917,200006,0.3663743286423279
10,H10,main_span,32,2,CW2_GATE_32,gate,1173,GANTRY_PHI54,6,27814,23660.0,1854917.5,121300.00000001,23660.0,1854913.25,121407.00000001,107.0,0.0,522988,200006,0.3663743286423279
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,1,321,-24120.0,2005917.5,117215.765178323,-24120.0,2005917.5,117328.265178323,112.5,0.0,500305,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,2,1049,-23860.0,2005917.5,117215.765178323,-23860.0,2005917.5,117328.265178323,112.5,0.0,500998,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,3,1777,-23600.0,2005917.5,117215.765178323,-23600.0,2005917.5,117328.265178323,112.5,0.0,501691,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,4,2505,-23340.0,2005917.5,117215.765178323,-23340.0,2005917.5,117328.265178323,112.5,0.0,502384,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,5,3233,-23080.0,2005917.5,117215.765178323,-23080.0,2005917.5,117328.265178323,112.5,0.0,503077,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,6,3961,-22820.0,2005917.5,117215.765178323,-22820.0,2005917.5,117328.265178323,112.5,0.0,503770,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,7,4689,-22560.0,2005917.5,117215.765178323,-22560.0,2005917.5,117328.265178323,112.5,0.0,504463,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,8,5417,-22300.0,2005917.5,117215.765178323,-22300.0,2005917.5,117328.265178323,112.5,0.0,505156,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,9,6145,-20600.0,2005917.5,117215.765178323,-20600.0,2005917.5,117328.265178323,112.5,0.0,505849,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,10,6873,-20340.0,2005917.5,117215.765178323,-20340.0,2005917.5,117328.265178323,112.5,0.0,506542,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,11,7601,-20080.0,2005917.5,117215.765178323,-20080.0,2005917.5,117328.265178323,112.5,0.0,507235,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,12,8329,-19820.0,2005917.5,117215.765178323,-19820.0,2005917.5,117328.265178323,112.5,0.0,507928,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,13,9057,-19560.0,2005917.5,117215.765178323,-19560.0,2005917.5,117328.265178323,112.5,0.0,508621,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,14,9785,-19300.0,2005917.5,117215.765178323,-19300.0,2005917.5,117328.265178323,112.5,0.0,509314,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,15,10513,-19040.0,2005917.5,117215.765178323,-19040.0,2005917.5,117328.265178323,112.5,0.0,510007,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,bottom,321,BOTTOM_PHI50,16,11241,-18780.0,2005917.5,117215.765178323,-18780.0,2005917.5,117328.265178323,112.5,0.0,510700,200010,0.4307949214766469
11,H11,main_span,35,1,CW1_GATE_35,gate,1188,GANTRY_PHI54,1,11836,-23660.0,2005917.5,125275.852353106,-23660.0,2005917.5,125382.852353106,107.0,0.0,511122,200006,0.3663743286423279
11,H11,main_span,35,1,CW1_GATE_35,gate,1188,GANTRY_PHI54,2,12231,-23400.0,2005917.5,125275.852353106,-23400.0,2005917.5,125382.852353106,107.0,0.0,511193,200006,0.3663743286423279
11,H11,main_span,35,1,CW1_GATE_35,gate,1188,GANTRY_PHI54,3,12626,-23140.0,2005917.5,125275.852353106,-23140.0,2005917.5,125382.852353106,107.0,0.0,511264,200006,0.3663743286423279
11,H11,main_span,35,1,CW1_GATE_35,gate,1188,GANTRY_PHI54,4,13021,-19760.0,2005917.5,125275.852353106,-19760.0,2005917.5,125382.852353106,107.0,0.0,511335,200006,0.3663743286423279
11,H11,main_span,35,1,CW1_GATE_35,gate,1188,GANTRY_PHI54,5,13416,-19500.0,2005917.5,125275.852353106,-19500.0,2005917.5,125382.852353106,107.0,0.0,511406,200006,0.3663743286423279
11,H11,main_span,35,1,CW1_GATE_35,gate,1188,GANTRY_PHI54,6,13811,-19240.0,2005917.5,125275.852353106,-19240.0,2005917.5,125382.852353106,107.0,0.0,511477,200006,0.3663743286423279
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,1,14339,18780.0,2005917.5,117215.765178323,18780.0,2005917.5,117328.265178323,112.5,0.0,511819,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,2,15067,19040.0,2005917.5,117215.765178323,19040.0,2005917.5,117328.265178323,112.5,0.0,512512,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,3,15795,19300.0,2005917.5,117215.765178323,19300.0,2005917.5,117328.265178323,112.5,0.0,513205,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,4,16523,19560.0,2005917.5,117215.765178323,19560.0,2005917.5,117328.265178323,112.5,0.0,513898,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,5,17251,19820.0,2005917.5,117215.765178323,19820.0,2005917.5,117328.265178323,112.5,0.0,514591,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,6,17979,20080.0,2005917.5,117215.765178323,20080.0,2005917.5,117328.265178323,112.5,0.0,515284,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,7,18707,20340.0,2005917.5,117215.765178323,20340.0,2005917.5,117328.265178323,112.5,0.0,515977,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,8,19435,20600.0,2005917.5,117215.765178323,20600.0,2005917.5,117328.265178323,112.5,0.0,516670,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,9,20163,22300.0,2005917.5,117215.765178323,22300.0,2005917.5,117328.265178323,112.5,0.0,517363,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,10,20891,22560.0,2005917.5,117215.765178323,22560.0,2005917.5,117328.265178323,112.5,0.0,518056,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,11,21619,22820.0,2005917.5,117215.765178323,22820.0,2005917.5,117328.265178323,112.5,0.0,518749,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,12,22347,23080.0,2005917.5,117215.765178323,23080.0,2005917.5,117328.265178323,112.5,0.0,519442,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,13,23075,23340.0,2005917.5,117215.765178323,23340.0,2005917.5,117328.265178323,112.5,0.0,520135,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,14,23803,23600.0,2005917.5,117215.765178323,23600.0,2005917.5,117328.265178323,112.5,0.0,520828,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,15,24531,23860.0,2005917.5,117215.765178323,23860.0,2005917.5,117328.265178323,112.5,0.0,521521,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,bottom,321,BOTTOM_PHI50,16,25259,24120.0,2005917.5,117215.765178323,24120.0,2005917.5,117328.265178323,112.5,0.0,522214,200010,0.4307949214766469
11,H11,main_span,35,2,CW2_GATE_35,gate,1188,GANTRY_PHI54,1,25854,19240.0,2005917.5,125275.852353106,19240.0,2005917.5,125382.852353106,107.0,0.0,522636,200006,0.3663743286423279
11,H11,main_span,35,2,CW2_GATE_35,gate,1188,GANTRY_PHI54,2,26249,19500.0,2005917.5,125275.852353106,19500.0,2005917.5,125382.852353106,107.0,0.0,522707,200006,0.3663743286423279
11,H11,main_span,35,2,CW2_GATE_35,gate,1188,GANTRY_PHI54,3,26644,19760.0,2005917.5,125275.852353106,19760.0,2005917.5,125382.852353106,107.0,0.0,522778,200006,0.3663743286423279
11,H11,main_span,35,2,CW2_GATE_35,gate,1188,GANTRY_PHI54,4,27039,23140.0,2005917.5,125275.852353106,23140.0,2005917.5,125382.852353106,107.0,0.0,522849,200006,0.3663743286423279
11,H11,main_span,35,2,CW2_GATE_35,gate,1188,GANTRY_PHI54,5,27434,23400.0,2005917.5,125275.852353106,23400.0,2005917.5,125382.852353106,107.0,0.0,522920,200006,0.3663743286423279
11,H11,main_span,35,2,CW2_GATE_35,gate,1188,GANTRY_PHI54,6,27829,23660.0,2005917.5,125275.852353106,23660.0,2005917.5,125382.852353106,107.0,0.0,522991,200006,0.3663743286423279
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,1,342,-24120.0,2162918.3,129591.682718469,-24120.0,2162918.3,129704.182718469,112.5,0.0,500326,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,2,1070,-23860.0,2162918.3,129591.682718469,-23860.0,2162918.3,129704.182718469,112.5,0.0,501019,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,3,1798,-23600.0,2162918.3,129591.682718469,-23600.0,2162918.3,129704.182718469,112.5,0.0,501712,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,4,2526,-23340.0,2162918.3,129591.682718469,-23340.0,2162918.3,129704.182718469,112.5,0.0,502405,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,5,3254,-23080.0,2162918.3,129591.682718469,-23080.0,2162918.3,129704.182718469,112.5,0.0,503098,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,6,3982,-22820.0,2162918.3,129591.682718469,-22820.0,2162918.3,129704.182718469,112.5,0.0,503791,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,7,4710,-22560.0,2162918.3,129591.682718469,-22560.0,2162918.3,129704.182718469,112.5,0.0,504484,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,8,5438,-22300.0,2162918.3,129591.682718469,-22300.0,2162918.3,129704.182718469,112.5,0.0,505177,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,9,6166,-20600.0,2162918.3,129591.682718469,-20600.0,2162918.3,129704.182718469,112.5,0.0,505870,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,10,6894,-20340.0,2162918.3,129591.682718469,-20340.0,2162918.3,129704.182718469,112.5,0.0,506563,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,11,7622,-20080.0,2162918.3,129591.682718469,-20080.0,2162918.3,129704.182718469,112.5,0.0,507256,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,12,8350,-19820.0,2162918.3,129591.682718469,-19820.0,2162918.3,129704.182718469,112.5,0.0,507949,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,13,9078,-19560.0,2162918.3,129591.682718469,-19560.0,2162918.3,129704.182718469,112.5,0.0,508642,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,14,9806,-19300.0,2162918.3,129591.682718469,-19300.0,2162918.3,129704.182718469,112.5,0.0,509335,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,15,10534,-19040.0,2162918.3,129591.682718469,-19040.0,2162918.3,129704.182718469,112.5,0.0,510028,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,bottom,342,BOTTOM_PHI50,16,11262,-18780.0,2162918.3,129591.682718469,-18780.0,2162918.3,129704.182718469,112.5,0.0,510721,200010,0.4307949214766469
12,H12,main_span,38,1,CW1_GATE_38,gate,1203,GANTRY_PHI54,1,11851,-23660.0,2162918.3,137849.620262182,-23660.0,2162918.3,137956.620262182,107.0,0.0,511125,200006,0.3663743286423279
12,H12,main_span,38,1,CW1_GATE_38,gate,1203,GANTRY_PHI54,2,12246,-23400.0,2162918.3,137849.620262182,-23400.0,2162918.3,137956.620262182,107.0,0.0,511196,200006,0.3663743286423279
12,H12,main_span,38,1,CW1_GATE_38,gate,1203,GANTRY_PHI54,3,12641,-23140.0,2162918.3,137849.620262182,-23140.0,2162918.3,137956.620262182,107.0,0.0,511267,200006,0.3663743286423279
12,H12,main_span,38,1,CW1_GATE_38,gate,1203,GANTRY_PHI54,4,13036,-19760.0,2162918.3,137849.620262182,-19760.0,2162918.3,137956.620262182,107.0,0.0,511338,200006,0.3663743286423279
12,H12,main_span,38,1,CW1_GATE_38,gate,1203,GANTRY_PHI54,5,13431,-19500.0,2162918.3,137849.620262182,-19500.0,2162918.3,137956.620262182,107.0,0.0,511409,200006,0.3663743286423279
12,H12,main_span,38,1,CW1_GATE_38,gate,1203,GANTRY_PHI54,6,13826,-19240.0,2162918.3,137849.620262182,-19240.0,2162918.3,137956.620262182,107.0,0.0,511480,200006,0.3663743286423279
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,1,14360,18780.0,2162918.3,129591.682718469,18780.0,2162918.3,129704.182718469,112.5,0.0,511840,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,2,15088,19040.0,2162918.3,129591.682718469,19040.0,2162918.3,129704.182718469,112.5,0.0,512533,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,3,15816,19300.0,2162918.3,129591.682718469,19300.0,2162918.3,129704.182718469,112.5,0.0,513226,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,4,16544,19560.0,2162918.3,129591.682718469,19560.0,2162918.3,129704.182718469,112.5,0.0,513919,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,5,17272,19820.0,2162918.3,129591.682718469,19820.0,2162918.3,129704.182718469,112.5,0.0,514612,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,6,18000,20080.0,2162918.3,129591.682718469,20080.0,2162918.3,129704.182718469,112.5,0.0,515305,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,7,18728,20340.0,2162918.3,129591.682718469,20340.0,2162918.3,129704.182718469,112.5,0.0,515998,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,8,19456,20600.0,2162918.3,129591.682718469,20600.0,2162918.3,129704.182718469,112.5,0.0,516691,200010,0.4307949214766469
